pmid,pmcid,title,journal,year,volume,issue,pages,doi,authors,first_author,last_author,epubdate,pubdate,mesh,affiliations,url,query
39508340,,Technology that CARES: Enhancing dementia care through everyday technologies.,Alzheimers Dement,2024,20,12,8969-8978,10.1002/alz.14192,,,,,2024-12-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39508340,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
36903581,,Cell Membrane Biomimetic Nanoparticles with Potential in Treatment of Alzheimer's Disease.,Molecules,2023,28,5,,10.3390/molecules28052336,,,,,2023-03-03T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/36903581,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
32125540,,Eye tracking metrics to screen and assess cognitive impairment in patients with neurological disorders.,Neurol Sci,2020,41,7,1697-1704,10.1007/s10072-020-04310-y,,,,,2020-07-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/32125540,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
37515584,,Webcam-Based Eye-Tracking of Attentional Biases in Alzheimer's Disease: A Proof-Of-Concept Study.,Clin Gerontol,2024,47,1,98-109,10.1080/07317115.2023.2240783,,,,,2024-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/37515584,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
39865315,,RADAR-AD: assessment of multiple remote monitoring technologies for early detection of Alzheimer's disease.,Alzheimers Res Ther,2025,17,1,29,10.1186/s13195-025-01675-0,,,,,2025-01-27T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39865315,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
32749977,,Augmenting Dementia Cognitive Assessment With Instruction-Less Eye-Tracking Tests.,IEEE J Biomed Health Inform,2020,24,11,3066-3075,10.1109/JBHI.2020.3004686,,,,,2020-11-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/32749977,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
30658419,,Review of Current Strategies for Delivering Alzheimer's Disease Drugs across the Blood-Brain Barrier.,Int J Mol Sci,2019,20,2,,10.3390/ijms20020381,,,,,2019-01-17T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/30658419,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
34960353,,Wearable GPS and Accelerometer Technologies for Monitoring Mobility and Physical Activity in Neurodegenerative Disorders: A Systematic Review.,Sensors (Basel),2021,21,24,,10.3390/s21248261,,,,,2021-12-10T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/34960353,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
27862176,,"Inflammasomes, hormesis, and antioxidants in neuroinflammation: Role of NRLP3 in Alzheimer disease.",J Neurosci Res,2017,95,7,1360-1372,10.1002/jnr.23986,,,,,2017-07-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/27862176,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
36736612,,Comparison of Machine Learning-based Approaches to Predict the Conversion to Alzheimer's Disease from Mild Cognitive Impairment.,Neuroscience,2023,514,,143-152,10.1016/j.neuroscience.2023.01.029,,,,,2023-03-15T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/36736612,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
32632432,,"Half a century of amyloids: past, present and future.",Chem Soc Rev,2020,49,15,5473-5509,10.1039/c9cs00199a,,,,,2020-08-07T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/32632432,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
28009724,,Current opinion in Alzheimer's disease therapy by nanotechnology-based approaches.,Curr Opin Psychiatry,2017,30,2,128-135,10.1097/YCO.0000000000000310,,,,,2017-03-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/28009724,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
31304982,,Advancements in nanotherapeutics for Alzheimer's disease: current perspectives.,J Pharm Pharmacol,2019,71,9,1370-1383,10.1111/jphp.13132,,,,,2019-09-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/31304982,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
38446291,,"""Inside Out of Mind"": Alternative Realities, Dementia and Graphic Medicine.",J Med Humanit,2024,45,2,171-184,10.1007/s10912-023-09840-y,,,,,2024-06-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38446291,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
33602090,,Alzheimer's Disease and its Related Dementia Types: A Review on Their Management Via Nanotechnology Based Therapeutic Strategies.,Curr Alzheimer Res,2020,17,14,1239-1261,10.2174/1567205018666210218160812,,,,,2020-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/33602090,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
33533863,,Dependent aging: what does cinema show?,Cien Saude Colet,2021,26,1,67-76,10.1590/1413-81232020261.31362020,,,,,2021-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/33533863,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
36219131,,Computer-based Eye-tracking Analysis of King-Devick Test Differentiates Persons With Idiopathic Normal Pressure Hydrocephalus From Cognitively Unimpaired.,Alzheimer Dis Assoc Disord,2022,36,4,340-346,10.1097/WAD.0000000000000527,,,,,2022-10-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/36219131,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
29243575,,"Nanomedicine Strategies for Sustained, Controlled and Targeted Treatment of Alzheimer's Disease.",Mini Rev Med Chem,2018,18,12,1035-1046,10.2174/1389557518666171215150024,,,,,2018-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/29243575,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
33499311,,Nanotechnology Therapy for Alzheimer's Disease Memory Impairment Attenuation.,Int J Mol Sci,2021,22,3,,10.3390/ijms22031102,,,,,2021-01-22T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/33499311,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
38351689,,"Designing and Formulation of Nanocarriers for ""Alzheimer's and Parkinson's"" Early Detection and Therapy.",CNS Neurol Disord Drug Targets,2024,23,10,1251-1262,10.2174/0118715273297024240201055550,,,,,2024-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38351689,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
35062167,,The Use of Robotics in Dementia Care: An Ethical Perspective.,Stud Health Technol Inform,2022,289,,362-366,10.3233/SHTI210934,,,,,2022-01-14T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/35062167,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
33888739,,Eye-tracking indices of impaired encoding of visual short-term memory in familial Alzheimer's disease.,Sci Rep,2021,11,1,8696,10.1038/s41598-021-88001-4,,,,,2021-04-22T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/33888739,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
28845922,,Three-Dimensional Models of the Human Brain Development and Diseases.,Adv Healthc Mater,2018,7,1,,10.1002/adhm.201700723,,,,,2018-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/28845922,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
33557926,,Novel instructionless eye tracking tasks identify emotion recognition deficits in frontotemporal dementia.,Alzheimers Res Ther,2021,13,1,39,10.1186/s13195-021-00775-x,,,,,2021-02-08T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/33557926,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
33915504,,Advances in developing therapeutic strategies for Alzheimer's disease.,Biomed Pharmacother,2021,139,,111623,10.1016/j.biopha.2021.111623,,,,,2021-07-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/33915504,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
36938800,,Nanomedicine-driven therapeutic interventions of autophagy and stem cells in the management of Alzheimer's disease.,Nanomedicine (Lond),2023,18,2,145-168,10.2217/nnm-2022-0108,,,,,2023-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/36938800,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
33238254,,Nanoconstructs as a versatile tool for detection and diagnosis of Alzheimer biomarkers.,Nanotechnology,2021,32,14,142002,10.1088/1361-6528/abcdcb,,,,,2021-04-02T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/33238254,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
36650751,,Use and uptake of technology by people with dementia and their supporters during the COVID-19 pandemic.,Aging Ment Health,2024,28,1,83-94,10.1080/13607863.2022.2163375,,,,,2024-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/36650751,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
36934618,,Molecularly imprinted polymers for the recognition of biomarkers of certain neurodegenerative diseases.,J Pharm Biomed Anal,2023,228,,115343,10.1016/j.jpba.2023.115343,,,,,2023-05-10T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/36934618,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
36056872,,"Exploring Plausible Therapeutic Targets for Alzheimer's Disease using Multi-omics Approach, Machine Learning and Docking.",Curr Top Med Chem,2022,22,22,1868-1879,10.2174/1568026622666220902110115,,,,,2022-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/36056872,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
24059303,,A nanotechnological approach to the management of Alzheimer disease and type 2 diabetes.,CNS Neurol Disord Drug Targets,2014,13,3,478-86,10.2174/18715273113126660159,,,,,2014-04-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/24059303,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
38729525,,Robot-based solution for helping Alzheimer patients.,SLAS Technol,2024,29,3,100140,10.1016/j.slast.2024.100140,,,,,2024-06-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38729525,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
38144511,,Current Anti-Amyloid-β Therapy for Alzheimer's Disease Treatment: From Clinical Research to Nanomedicine.,Int J Nanomedicine,2023,18,,7825-7845,10.2147/IJN.S444115,,,,,2023-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38144511,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
40209218,,Patient-Related Barriers to Digital Technology Adoption in Alzheimer Disease: Systematic Review.,JMIR Aging,2025,8,,e64324,10.2196/64324,,,,,2025-04-10T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40209218,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
33535714,,"Internet of Things for Mental Health: Open Issues in Data Acquisition, Self-Organization, Service Level Agreement, and Identity Management.",Int J Environ Res Public Health,2021,18,3,,10.3390/ijerph18031327,,,,,2021-02-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/33535714,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
26560322,,Applications of Nanotechnology in Diagnostics and Therapeutics of Alzheimer's and Parkinson's Disease.,Curr Drug Metab,2015,16,8,705-12,10.2174/138920021608151107125049,,,,,2015-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/26560322,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
38349825,,Deep Learning-Based Eye-Tracking Analysis for Diagnosis of Alzheimer's Disease Using 3D Comprehensive Visual Stimuli.,IEEE J Biomed Health Inform,2024,28,5,2781-2793,10.1109/JBHI.2024.3365172,,,,,2024-05-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38349825,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
34927508,,Consumer direction in the field of digital technologies and people with dementia: a literature review.,Disabil Rehabil Assist Technol,2023,18,8,1364-1376,10.1080/17483107.2021.2008529,,,,,2023-11-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/34927508,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
35956796,,Advances on Therapeutic Strategies for Alzheimer's Disease: From Medicinal Plant to Nanotechnology.,Molecules,2022,27,15,,10.3390/molecules27154839,,,,,2022-07-28T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/35956796,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
37125549,,Technology-Based Counselling for People with Dementia and Their Informal Carers: A Systematic Review and Meta-Analysis.,J Alzheimers Dis,2023,93,3,891-906,10.3233/JAD-221194,,,,,2023-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/37125549,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
32516764,,Eye Tracking Analysis of Visual Cues during Wayfinding in Early Stage Alzheimer's Disease.,Dement Geriatr Cogn Disord,2020,49,1,91-97,10.1159/000506859,,,,,2020-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/32516764,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
36070437,,Advances in Antioxidant Nanomedicines for Imaging and Therapy of Alzheimer's Disease.,Antioxid Redox Signal,2024,40,13-15,863-888,10.1089/ars.2022.0107,,,,,2024-05-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/36070437,"(""Alzheimer Disease""[MeSH Terms] OR alzheimer*[Title/Abstract] OR dementia[Title/Abstract]) AND (technology OR technologies OR wearable* OR sensor* OR ""assistive technolog*"" OR ""smart home"" OR ""digital biomarker*"" OR ""Internet of Things"" OR IoT OR ""machine learning"" OR ""artificial intelligence"" OR AI OR eye-tracking OR ""speech analysis"") AND (2014:2025[dp]) AND humans[MeSH Terms]"
