pmid,pmcid,title,journal,year,volume,issue,pages,doi,authors,first_author,last_author,epubdate,pubdate,mesh,affiliations,url
36723144,,Heteromultivalent scaffolds fabricated by biomimetic co-assembly of DNA-RNA building blocks for the multi-analysis of miRNAs.,J Mater Chem B,2023,11,7,1478-1485,10.1039/d2tb02663e,,,,,2023-02-15T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/36723144
38456516,,Nanotechnology-based delivery of therapeutics through the intranasal pathway and the blood-brain barrier for Alzheimer's disease treatment.,Biomater Sci,2024,12,8,2007-2018,10.1039/d3bm02003g,,,,,2024-04-16T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38456516
34024837,,Dimensional and Discrete Emotional Reactivity in Alzheimer's Disease: Film Clips as a Research Tool in Dementia.,J Alzheimers Dis,2021,82,1,349-360,10.3233/JAD-210233,,,,,2021-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/34024837
38705362,,"Development of nanomedicines for the treatment of Alzheimer's disease: Raison d'être, strategies, challenges and regulatory aspects.",Ageing Res Rev,2024,98,,102318,10.1016/j.arr.2024.102318,,,,,2024-07-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38705362
27586863,,Modelling assistive technology adoption for people with dementia.,J Biomed Inform,2016,63,,235-248,10.1016/j.jbi.2016.08.021,,,,,2016-10-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/27586863
37992921,,Advances in microfluidic chips targeting toxic aggregation proteins for neurodegenerative diseases.,Int J Biol Macromol,2024,256,Pt 2,128308,10.1016/j.ijbiomac.2023.128308,,,,,2024-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/37992921
35887259,,Prognosis of Alzheimer's Disease Using Quantitative Mass Spectrometry of Human Blood Plasma Proteins and Machine Learning.,Int J Mol Sci,2022,23,14,,10.3390/ijms23147907,,,,,2022-07-18T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/35887259
35187166,,Blockchain-Based Deep Learning to Process IoT Data Acquisition in Cognitive Data.,Biomed Res Int,2022,2022,,5038851,10.1155/2022/5038851,,,,,2022-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/35187166
36463283,,Graph-based autoencoder integrates spatial transcriptomics with chromatin images and identifies joint biomarkers for Alzheimer's disease.,Nat Commun,2022,13,1,7480,10.1038/s41467-022-35233-1,,,,,2022-12-03T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/36463283
29182458,,Multimedia Aided Consent for Alzheimer's Disease Research.,Clin Gerontol,2018,41,1,20-32,10.1080/07317115.2017.1373177,,,,,2018-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/29182458
31375642,,Abnormalities of saccadic eye movements in dementia due to Alzheimer's disease and mild cognitive impairment.,Aging (Albany NY),2019,11,15,5389-5398,10.18632/aging.102118,,,,,2019-08-02T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/31375642
36194002,,The use of technology for arts-based activities in older adults living with mild cognitive impairment or dementia: A scoping review.,Dementia (London),2023,22,1,252-280,10.1177/14713012221127359,,,,,2023-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/36194002
35830226,,Implementation of smart supportive dementia technology in a hospital transitional care setting using human-centred design.,Healthc Manage Forum,2022,35,5,318-323,10.1177/08404704221103537,,,,,2022-09-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/35830226
40383234,,Nanomedicine for targeting brain Neurodegeneration: Critical barriers and circadian rhythm Considerations.,Adv Drug Deliv Rev,2025,222,,115606,10.1016/j.addr.2025.115606,,,,,2025-07-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40383234
28574362,,Low-Cost Robotic Assessment of Visuo-Motor Deficits in Alzheimer's Disease.,IEEE Trans Neural Syst Rehabil Eng,2017,25,7,852-860,10.1109/TNSRE.2017.2708715,,,,,2017-07-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/28574362
27266855,,Direct Tracking of Amyloid and Tu Dynamics in Neuroblastoma Cells Using Nanoplasmonic Fiber Tip Probes.,Nano Lett,2016,16,7,3989-94,10.1021/acs.nanolett.6b00320,,,,,2016-07-13T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/27266855
30219036,,Technology-based cognitive training and rehabilitation interventions for individuals with mild cognitive impairment: a systematic review.,BMC Geriatr,2018,18,1,213,10.1186/s12877-018-0893-1,,,,,2018-09-15T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/30219036
37557082,,Driving Automation for Older Adults with Preclinical Alzheimer's Disease.,Gerontology,2023,69,11,1307-1314,10.1159/000531263,,,,,2023-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/37557082
33926475,,Nanomedicine-based technologies and novel biomarkers for the diagnosis and treatment of Alzheimer's disease: from current to future challenges.,J Nanobiotechnology,2021,19,1,122,10.1186/s12951-021-00864-x,,,,,2021-04-29T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/33926475
38640158,,Eye Tracking During Visual Paired-Comparison Tasks: A Systematic Review and Meta-Analysis of the Diagnostic Test Accuracy for Detecting Cognitive Decline.,J Alzheimers Dis,2024,99,1,207-221,10.3233/JAD-240028,,,,,2024-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38640158
31948938,,Literature review: technological interventions and their impact on quality of life for people living with dementia.,BMJ Health Care Inform,2020,27,1,,10.1136/bmjhci-2019-100064,,,,,2020-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/31948938
38740448,,Automatic offline-capable smartphone paper-based microfluidic device for efficient biomarker detection of Alzheimer's disease.,Anal Chim Acta,2024,1308,,342575,10.1016/j.aca.2024.342575,,,,,2024-06-15T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38740448
28178858,,Technology-based tools and services for people with dementia and carers: Mapping technology onto the dementia care pathway.,Dementia (London),2019,18,2,725-741,10.1177/1471301217691617,,,,,2019-02-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/28178858
37740673,,Detecting value(s): Digital biomarkers for Alzheimer's disease and the valuation of new diagnostic technologies.,Sociol Health Illn,2024,46,S1,261-278,10.1111/1467-9566.13713,,,,,2024-03-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/37740673
37606986,,Key Considerations When Developing and Implementing Digital Technology for Early Detection of Dementia-Causing Diseases Among Health Care Professionals: Qualitative Study.,J Med Internet Res,2023,25,,e46711,10.2196/46711,,,,,2023-08-22T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/37606986
40983947,,An AI-first framework for multimodal data in Alzheimer's disease and related dementias.,Alzheimers Dement,2025,21,9,e70719,10.1002/alz.70719,,,,,2025-09-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40983947
28351757,,Nanotechnological strategies for nerve growth factor delivery: Therapeutic implications in Alzheimer's disease.,Pharmacol Res,2017,120,,68-87,10.1016/j.phrs.2017.03.020,,,,,2017-06-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/28351757
29733231,,Recent advancements in the field of nanotechnology for the delivery of anti-Alzheimer drug in the brain region.,Expert Opin Drug Deliv,2018,15,6,589-617,10.1080/17425247.2018.1471058,,,,,2018-06-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/29733231
33940354,,An automated radiosynthesis of (S)-[18F]28 for PET imaging of Alzheimer's disease.,Appl Radiat Isot,2021,174,,109740,10.1016/j.apradiso.2021.109740,,,,,2021-08-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/33940354
26035846,,"""Fumbling About with Alzheimer's"": One Disease, Three Women and a Camera.",Gerontologist,2015,55,3,497-9,10.1093/geront/gnv059,,,,,2015-06-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/26035846
27664357,,[Robotics and improvement of the quality of geriatric care].,Soins Gerontol,2016,21,121,15-17,10.1016/j.sger.2016.07.004,,,,,2016-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/27664357
37459647,,A critical review on the role of nanotheranostics mediated approaches for targeting β amyloid in Alzheimer's.,J Drug Target,2023,31,7,725-744,10.1080/1061186X.2023.2238250,,,,,2023-08-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/37459647
37124775,,Engaging older adults with a migration background to explore the usage of digital technologies in coping with dementia.,Front Public Health,2023,11,,1125834,10.3389/fpubh.2023.1125834,,,,,2023-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/37124775
34128574,,Digital reminiscence app co-created by people living with dementia and carers: Usability and eye gaze analysis.,Health Expect,2021,24,4,1207-1219,10.1111/hex.13251,,,,,2021-08-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/34128574
26243074,,Patterns of Innovation in Alzheimer's Disease Drug Development: A Strategic Assessment Based on Technological Maturity.,Clin Ther,2015,37,8,1643-51.e3,10.1016/j.clinthera.2015.07.003,,,,,2015-08-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/26243074
31866505,,"Receptor specific, stimuli responsive and subcellular targeted approaches for effective therapy of Alzheimer: Role of surface engineered nanocarriers.",J Control Release,2020,319,,183-200,10.1016/j.jconrel.2019.12.034,,,,,2020-03-10T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/31866505
28605073,,Antibody-Mimetic Peptoid Nanosheet for Label-Free Serum-Based Diagnosis of Alzheimer's Disease.,Adv Mater,2017,29,30,,10.1002/adma.201700057,,,,,2017-08-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/28605073
28482786,,Nanotechnology Based Theranostic Approaches in Alzheimer's Disease Management: Current Status and Future Perspective.,Curr Alzheimer Res,2017,14,11,1164-1181,10.2174/1567205014666170508121031,,,,,2017-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/28482786
34148547,,Digital technologies to support people living with dementia in the care home setting to engage in meaningful occupations: protocol for a scoping review.,Syst Rev,2021,10,1,179,10.1186/s13643-021-01715-4,,,,,2021-06-21T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/34148547
38219225,,Digital technologies to prevent falls in people living with dementia or mild cognitive impairment: a rapid systematic overview of systematic reviews.,Age Ageing,2024,53,1,,10.1093/ageing/afad238,,,,,2024-01-02T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38219225
33928806,,Executive function deficits in mild cognitive impairment: evidence from saccade tasks.,Aging Ment Health,2022,26,5,1001-1009,10.1080/13607863.2021.1913471,,,,,2022-05-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/33928806
36203322,,Partnering with people living with dementia and care partners in technology research and design: Reflections and recommendations.,Aust Occup Ther J,2022,69,6,723-741,10.1111/1440-1630.12843,,,,,2022-12-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/36203322
37115257,,[Mobile everyday-life digital technologies for the prevention of Alzheimer's dementia: cognitive health and cognitive safety].,Nervenarzt,2023,94,5,400-407,10.1007/s00115-023-01478-4,,,,,2023-05-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/37115257
35392035,,Exploratory Research on Key Technology of Human-Computer Interactive 2.5-Minute Fast Digital Early Warning for Mild Cognitive Impairment.,Comput Intell Neurosci,2022,2022,,2495330,10.1155/2022/2495330,,,,,2022-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/35392035
27592720,,Learning and knowing technology as lived experience in people with Alzheimer's disease: a phenomenological study.,Aging Ment Health,2017,21,12,1272-1279,10.1080/13607863.2016.1222347,,,,,2017-12-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/27592720
32539471,,The use of everyday technologies to enhance well-being and enjoyment for people living with dementia: A systematic literature review and narrative synthesis.,Dementia (London),2021,20,4,1470-1495,10.1177/1471301220929534,,,,,2021-05-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/32539471
40436233,,"A comprehensive approach to Alzheimer's Disease: Exploring Nanotechnology, treatment Innovations, and sex differences.",Brain Res,2025,1862,,149718,10.1016/j.brainres.2025.149718,,,,,2025-09-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40436233
32423406,,Sex and gender differences in technology needs and preferences among informal caregivers of persons with dementia.,BMC Geriatr,2020,20,1,176,10.1186/s12877-020-01548-1,,,,,2020-05-18T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/32423406
39659188,,Technology literacy and access to digital resources for remote assessment among adults enrolled in Alzheimer's disease research.,J Alzheimers Dis,2024,102,4,1286-1296,10.1177/13872877241297496,,,,,2024-12-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39659188
35420505,,Personal and complex: The needs and experiences related to technology use for people living with dementia.,Dementia (London),2022,21,5,1511-1531,10.1177/14713012221084521,,,,,2022-07-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/35420505
34219737,,"Classifying Non-Dementia and Alzheimer's Disease/Vascular Dementia Patients Using Kinematic, Time-Based, and Visuospatial Parameters: The Digital Clock Drawing Test.",J Alzheimers Dis,2021,82,1,47-57,10.3233/JAD-201129,,,,,2021-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/34219737
34151787,,Oculomotor Behaviors and Integrative Memory Functions in the Alzheimer's Clinical Syndrome.,J Alzheimers Dis,2021,82,3,1033-1044,10.3233/JAD-201189,,,,,2021-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/34151787
34515123,,Difficulties in the Use of Everyday Technology among Older Adults with Subjective Memory Complaint and Cognitive Decline.,Gerontology,2022,68,6,655-663,10.1159/000518390,,,,,2022-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/34515123
31341111,,"A Snapshot on the Current Status of Alzheimer's Disease, Treatment Perspectives, in-Vitro and in-Vivo Research Studies and Future Opportunities.",Chem Pharm Bull (Tokyo),2019,67,10,1030-1041,10.1248/cpb.c19-00511,,,,,2019-10-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/31341111
29495486,,Aptamers Selected for Recognizing Amyloid β-Protein-A Case for Cautious Optimism.,Int J Mol Sci,2018,19,3,,10.3390/ijms19030668,,,,,2018-02-27T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/29495486
37355905,,Diagnostic Performance of an Eye-Tracking Assisted Visual Inference Language Test in the Assessment of Cognitive Decline due to Alzheimer's Disease.,J Alzheimers Dis,2023,94,3,1105-1119,10.3233/JAD-230250,,,,,2023-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/37355905
34326638,,Carbon Dots: A Future Blood-Brain Barrier Penetrating Nanomedicine and Drug Nanocarrier.,Int J Nanomedicine,2021,16,,5003-5016,10.2147/IJN.S318732,,,,,2021-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/34326638
34633291,,Mobile Safety Alarms Based on GPS Technology in the Care of Older Adults: Systematic Review of Evidence Based on a General Evidence Framework for Digital Health Technologies.,J Med Internet Res,2021,23,10,e27267,10.2196/27267,,,,,2021-10-11T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/34633291
36734147,,Using digital technologies to facilitate social inclusion during the COVID-19 pandemic: Experiences of co-resident and non-co-resident family carers of people with dementia from DETERMIND-C19.,Int J Geriatr Psychiatry,2023,38,2,e5886,10.1002/gps.5886,,,,,2023-02-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/36734147
34749536,,Working towards inclusion: Creating technology for and with people living with mild cognitive impairment or dementia who are employed.,Dementia (London),2022,21,2,556-578,10.1177/14713012211051885,,,,,2022-02-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/34749536
36894164,,Intracellular Amyloid-β Detection from Human Brain Sections Using a Microfluidic Immunoassay in Tandem with MALDI-MS.,Anal Chem,2023,95,13,5522-5531,10.1021/acs.analchem.2c03825,,,,,2023-04-04T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/36894164
32539459,,The Investigation of Simultaneous EEG and Eye Tracking Characteristics During Fixation Task in Mild Alzheimer's Disease.,Clin EEG Neurosci,2021,52,3,211-220,10.1177/1550059420932752,,,,,2021-05-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/32539459
37075744,,Study on the Role of an Erythrocyte Membrane-Coated Nanotheranostic System in Targeted Immune Regulation of Alzheimer's Disease.,Adv Sci (Weinh),2023,10,18,e2301361,10.1002/advs.202301361,,,,,2023-06-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/37075744
35748238,,Identifying individual enablers and barriers to the use of digital technology for the self-management of long-term conditions by older adults.,J Med Eng Technol,2022,46,6,448-461,10.1080/03091902.2022.2089249,,,,,2022-08-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/35748238
31471958,,"Current State of Digital Biomarker Technologies for Real-Life, Home-Based Monitoring of Cognitive Function for Mild Cognitive Impairment to Mild Alzheimer Disease and Implications for Clinical Care: Systematic Review.",J Med Internet Res,2019,21,8,e12785,10.2196/12785,,,,,2019-08-30T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/31471958
37022608,,"Artificial intelligence assisted identification of potential tau aggregation inhibitors: ligand- and structure-based virtual screening, in silico ADME, and molecular dynamics study.",Mol Divers,2024,28,4,2013-2031,10.1007/s11030-023-10645-3,,,,,2024-08-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/37022608
33395442,,Aptamarker prediction of brain amyloid-β status in cognitively normal individuals at risk for Alzheimer's disease.,PLoS One,2021,16,1,e0243902,10.1371/journal.pone.0243902,,,,,2021-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/33395442
40942908,,Innovative Sensor-Based Approaches for Assessing Neurodegenerative Diseases: A Brief State-of-the-Art Review.,Sensors (Basel),2025,25,17,,10.3390/s25175476,,,,,2025-09-03T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40942908
36045496,,"""It Encourages Family Discussion"": A Mixed-Methods Examination of the This Is Us Alzheimer's Disease &amp; Caregiving Storyline.",J Health Commun,2022,27,6,382-393,10.1080/10810730.2022.2111620,,,,,2022-06-03T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/36045496
36574473,,A Kinetic Map of the Influence of Biomimetic Lipid Model Membranes on Aβ<sub>42</sub> Aggregation.,ACS Chem Neurosci,2023,14,2,323-329,10.1021/acschemneuro.2c00765,,,,,2023-01-18T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/36574473
35616676,,Integration of Network Pharmacology and Molecular Docking Technology Reveals the Mechanism of the Therapeutic Effect of Xixin Decoction on Alzheimer's Disease.,Comb Chem High Throughput Screen,2022,25,10,1785-1804,10.2174/1386207325666220523151119,,,,,2022-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/35616676
29742903,,Technology-Based Behavioral Interventions for Daily Activities and Supported Ambulation in People With Alzheimer's Disease.,Am J Alzheimers Dis Other Demen,2018,33,5,318-326,10.1177/1533317518775038,,,,,2018-08-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/29742903
30042093,,Device-Embedded Cameras for Eye Tracking-Based Cognitive Assessment: Validation With Paper-Pencil and Computerized Cognitive Composites.,J Med Internet Res,2018,20,7,e11143,10.2196/11143,,,,,2018-07-24T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/30042093
39826482,,"Drug repurposing using artificial intelligence, molecular docking, and hybrid approaches: A comprehensive review in general diseases vs Alzheimer's disease.",Comput Methods Programs Biomed,2025,261,,108604,10.1016/j.cmpb.2025.108604,,,,,2025-04-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39826482
30878539,,Diagnostic performance of a fully automated chemiluminescent enzyme immunoassay for Alzheimer's disease diagnosis.,Clin Chim Acta,2019,494,,74-78,10.1016/j.cca.2019.03.1612,,,,,2019-07-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/30878539
32739611,,Changes in technology acceptance among older people with dementia: the role of social robot engagement.,Int J Med Inform,2020,141,,104241,10.1016/j.ijmedinf.2020.104241,,,,,2020-09-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/32739611
33213228,,Professional Gallery.,J Vis Commun Med,2021,44,1,31-32,10.1080/17453054.2020.1841551,,,,,2021-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/33213228
37201340,,Construction of a microcavity-based microfluidic chip with simultaneous SERS quantification of dual biomarkers for early diagnosis of Alzheimer's disease.,Talanta,2023,261,,124677,10.1016/j.talanta.2023.124677,,,,,2023-08-15T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/37201340
36451119,,How to create value with unobtrusive monitoring technology in home-based dementia care: a multimethod study among key stakeholders.,BMC Geriatr,2022,22,1,921,10.1186/s12877-022-03550-1,,,,,2022-11-30T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/36451119
33576064,,Smarthealth technology study protocol to improve relationships between older adults with dementia and family caregivers.,J Adv Nurs,2021,77,5,2519-2529,10.1111/jan.14714,,,,,2021-05-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/33576064
39725797,,Construction of a prediction model for Alzheimer's disease using an AI-driven eye-tracking task on mobile devices.,Aging Clin Exp Res,2024,37,1,9,10.1007/s40520-024-02882-9,,,,,2024-12-27T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39725797
36258085,,Engineering a thermostable biosensor based on biomimetic mineralization HRP@Fe-MOF for Alzheimer's disease.,Anal Bioanal Chem,2022,414,29-30,8331-8339,10.1007/s00216-022-04367-y,,,,,2022-12-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/36258085
26560324,,An Overview on Global Trends in Nanotechnological Approaches for Alzheimer Therapy.,Curr Drug Metab,2015,16,8,719-27,10.2174/138920021608151107125757,,,,,2015-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/26560324
33397264,,Recent Advances in Nanotechnology-Based Drug Delivery Approaches for Alzheimer disease.,Curr Drug Targets,2021,22,12,1404-1423,10.2174/1389450122999210104205018,,,,,2021-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/33397264
24672787,,Automated identification of dementia using FDG-PET imaging.,Biomed Res Int,2014,2014,,421743,10.1155/2014/421743,,,,,2014-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/24672787
37474850,,Feasibility of self-reported health related quality of life assessment with older people in residential care: insights from the application of eye tracking technology.,Qual Life Res,2023,32,12,3557-3569,10.1007/s11136-023-03488-w,,,,,2023-12-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/37474850
38551038,,Nanomedicine: A New Frontier in Alzheimer's Disease Drug Targeting.,Cent Nerv Syst Agents Med Chem,2025,25,1,3-19,10.2174/0118715249281331240325042642,,,,,2025-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38551038
37710290,,Magnetic separation and concentration of Aβ 1-42 molecules dispersed at the threshold concentration for Alzheimer's disease diagnosis in clinically-relevant volumes of sample.,J Nanobiotechnology,2023,21,1,329,10.1186/s12951-023-02095-8,,,,,2023-09-15T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/37710290
32340935,,Deep Convolutional Neural Networks and Transfer Learning for Measuring Cognitive Impairment Using Eye-Tracking in a Distributed Tablet-Based Environment.,IEEE Trans Biomed Eng,2021,68,1,11-18,10.1109/TBME.2020.2990734,,,,,2021-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/32340935
40942682,,"Stage-Wise IoT Solutions for Alzheimer's Disease: A Systematic Review of Detection, Monitoring, and Assistive Technologies.",Sensors (Basel),2025,25,17,,10.3390/s25175252,,,,,2025-08-23T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40942682
40675957,,AI-guided patient stratification improves outcomes and efficiency in the AMARANTH Alzheimer's Disease clinical trial.,Nat Commun,2025,16,1,6244,10.1038/s41467-025-61355-3,,,,,2025-07-17T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40675957
39356173,,Plasmonic Nanogap-Enhanced Tunable Three-Dimensional Nanoframes in Application to Clinical Diagnosis of Alzheimer's Disease.,ACS Sens,2024,9,10,5587-5595,10.1021/acssensors.4c02037,,,,,2024-10-25T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39356173
39616880,,Deep Stroop: Integrating eye tracking and speech processing to characterize people with neurodegenerative disorders while performing neuropsychological tests.,Comput Biol Med,2025,184,,109398,10.1016/j.compbiomed.2024.109398,,,,,2025-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39616880
39428844,,Redox Oxygen Species-Responsive Nanotheranostics with Dual-Channel Fluorescent Turn-On for Early Diagnosis and Targeted Therapy of Alzheimer's Disease.,Small,2024,20,52,e2403980,10.1002/smll.202403980,,,,,2024-12-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39428844
35333111,,The use of digital technologies by people with mild-to-moderate dementia during the COVID-19 pandemic: A positive technology perspective.,Dementia (London),2022,21,4,1363-1380,10.1177/14713012221079477,,,,,2022-05-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/35333111
36291020,,Applications of Immunomagnetic Reduction Technology as a Biosensor in Therapeutic Evaluation of Chinese Herbal Medicine in Tauopathy Alleviation of an AD Drosophila Model.,Biosensors (Basel),2022,12,10,,10.3390/bios12100883,,,,,2022-10-17T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/36291020
39730532,,A proficient approach for the classification of Alzheimer's disease using a hybridization of machine learning and deep learning.,Sci Rep,2024,14,1,30925,10.1038/s41598-024-81563-z,,,,,2024-12-28T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39730532
40341667,,A digital intelligence visualization health monitoring device for Alzheimer's disease patients based on WBAN technology.,Sci Rep,2025,15,1,15997,10.1038/s41598-025-99637-x,,,,,2025-05-08T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40341667
32954891,,Does the purpose matter? A comparison of everyday information and communication technologies between eHealth use and general use as perceived by older adults with cognitive impairment.,Disabil Rehabil Assist Technol,2022,17,8,897-906,10.1080/17483107.2020.1821103,,,,,2022-11-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/32954891
30877738,,[Technical characteristics of Alzheimer model based on organ technology (organoid)].,Hell J Nucl Med,2019,22 Suppl,,195-208,,,,,,2019-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/30877738
31856798,,Ethical concerns with the use of intelligent assistive technology: findings from a qualitative study with professional stakeholders.,BMC Med Ethics,2019,20,1,98,10.1186/s12910-019-0437-z,,,,,2019-12-19T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/31856798
38047913,,Avoiding false discoveries in single-cell RNA-seq by revisiting the first Alzheimer's disease dataset.,Elife,2023,12,,,10.7554/eLife.90214,,,,,2023-12-04T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38047913
32654206,,Applying gene-editing technology to elucidate the functional consequence of genetic and epigenetic variation in Alzheimer's disease.,Brain Pathol,2020,30,5,992-1004,10.1111/bpa.12881,,,,,2020-09-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/32654206
35358024,,"Therapeutic use of the humanoid robot, Telenoid, with older adults: A critical interpretive synthesis review.",Assist Technol,2024,36,5,388-395,10.1080/10400435.2022.2060375,,,,,2024-09-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/35358024
29512080,,Analysis of Micro-RNA Expression by qPCR on a Microfluidics Platform for Alzheimer's Disease Biomarker Discovery.,Methods Mol Biol,2018,1750,,283-292,10.1007/978-1-4939-7704-8_19,,,,,2018-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/29512080
35785723,,Regioselective pyrrolizidine bis-spirooxindoles as efficient anti-amyloidogenic agents.,Eur J Med Chem,2022,240,,114566,10.1016/j.ejmech.2022.114566,,,,,2022-10-05T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/35785723
