"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Modern Survey on Alzheimer's Disease Detection and Classification based on Deep Learning Techniques","A. K. Pallikonda; P. S. Varma","Department of Computer Science and Engineering, Adikavi Nannaya University, Rajamahendravaram, Andhra Pradesh, India; Department of Computer Science and Engineering, Adikavi Nannaya University, Rajamahendravaram, Andhra Pradesh, India","2022 IEEE 13th Annual Information Technology, Electronics and Mobile Communication Conference (IEMCON)","22 Nov 2022","2022","","","0246","0254","Alzheimer's disease (AD) is a neurodegenerative disease that primarily affects and eventually leads to the death. Mild Cognitive Impairment (MCI) is associated with an increased risk of Alzheimer's disease. In addition to memory, it influences human behaviour, movement, and responses to external stimuli. In addition, Alzheimer's disease disrupts neuronal connections and degrades brain cells. Fewer training cases and a large number of possible functional representations are key challenges in properly diagnosing AD using existing classification schemes. Normal cognitive function (CN), mild cognitive impairment (MCI), and Alzheimer's disease (AD) are the three types of Alzheimer's disease (AD). This paper describes how to use deep learning to diagnose and classify Alzheimer's disease (AD). Deep learning method is one type of machine learning technique. The performance of individual methods is assessed using various metrics. This survey is effective in determining the best classification technique for Alzheimer's disease prediction (AD). In this survey parameters like accuracy, precision, F1 score and recall are determined by the various researchers.","2644-3163","978-1-6654-6316-4","10.1109/IEMCON56893.2022.9946539","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9946539","Alzheimer's disease;Deep learning;Mild Cognitive Impairment","Deep learning;Support vector machines;Training;Measurement;External stimuli;Medical services;Mobile communication","","5","","20","IEEE","22 Nov 2022","","","IEEE","IEEE Conferences"
"Early diagnosis of Alzheimer's disease with cognitive neuropsychological tests","J. Yang; Y. Shen; J. Wu","Department of Intelligent Mechanical Systems, Kagawa University, Kagawa, Japan; Haldeman Laboratory of Molecular and Cellular Neurobiology, Sun Health Research Institute, AZ, USA; Division of Industrial Innovation Sciences, The Graduate School of Natural Science and Technology, Okayama University, Okayama, Japan",2009 ICME International Conference on Complex Medical Engineering,"2 May 2009","2009","","","1","4","Certain learning the symptoms of earliest Alzheimer's disease (AD) involved learning, memory or planning problems. Currently, no medical tests are available to diagnose AD conclusively pre-mortem. However, a large number of Kungsholmen Project studies used cognitive tasks (i.e. visuospatial tasks, language tasks, etc.) attempted to find the preclinical cognitive marks of AD. These studies convincingly demonstrate that the cognitive deficits of AD are possible to detect during a preclinical period spans several years. In addition, numerous neuropathological, electrophysiological and neuroimaging studies supports the hypothesis that the cognitive deficits in AD is related to a possible disconnection between cortical areas. In present article, we describe the present and future researches of early diagnosis method through cognitive and functional imaging testing to help with the clinical diagnosis.","","978-1-4244-3315-5","10.1109/ICCME.2009.4906666","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4906666","","Alzheimer's disease;Testing;Dementia;Clinical diagnosis;Neurons;Pathology;Decision making;Autopsy;Aging;Attenuation","","","","31","IEEE","2 May 2009","","","IEEE","IEEE Conferences"
"Classification accuracy of multivariate analysis applied to 99mTc-ECD SPECT data in Alzheimer's disease patients and asymptomatic controls","D. Merhof; P. J. Markiewicz; J. Declerck; G. Platsch; J. C. Matthews; K. Herholz","Siemens Molecular Imaging, Oxford, UK; Wolfson Molecular Imaging Centre, Research School of Translational Medicine, University of Manchester, Institute of Science and Technology, Manchester, UK; Siemens Molecular Imaging, Oxford, UK; EU, Siemens Molecular Imaging, Erlangen, Germany; School of Cancer, Enabling Sciences and Technology, Manchester Academic Health Science Centre, Wolfson Molecular Imaging Centre, University of Manchester, Institute of Science and Technology, Manchester, UK; Siemens Molecular Imaging, Oxford, UK",2009 IEEE Nuclear Science Symposium Conference Record (NSS/MIC),"29 Jan 2010","2009","","","3721","3725","With increasing life expectancy in developed countries, there is a corresponding increase in the frequency of diseases typically associated with old age, in particular dementia. In recent research, multivariate analysis of Positron Emission Tomography (PET) datasets has shown potential for classification between Alzheimer's disease (AD) patients and asymptomatic controls. In this work, the feasibility of multivariate analysis using Principal Component Analysis (PCA) and Fisher Discriminant Analysis (FDA) of Single Photon Emission Computed Tomography (SPECT) data is investigated. In order to obtain robust and reliable results, bootstrap resampling is applied and the robustness and classification accuracy of PCA/FDA are investigated. The robustness of the analysis is assessed by estimating the distribution of the angle between PCA/FDA discriminative vectors generated by bootstrap resampling, and the classification predictive accuracy is assessed using the 632 bootstrap estimator. The results indicate that PCA/FDA on SPECT data enables a robust differentiation between AD patients and asymptomatic controls based on three principal components, with a classification accuracy of 89%.","1082-3654","978-1-4244-3961-4","10.1109/NSSMIC.2009.5401871","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5401871","Single photon emission computed tomography (SPECT);Alzheimer's disease (AD);Multivariate Analysis;Principal Component Analysis (PCA);Classification Accuracy","Principal component analysis;Positron emission tomography;Alzheimer's disease;Single photon emission computed tomography;Molecular imaging;Dementia;Robustness;Performance analysis;Robust control;Nuclear and plasma sciences","","","","8","IEEE","29 Jan 2010","","","IEEE","IEEE Conferences"
"Analysis and evaluation of somatotopic mapping and rs-fMRI parcellation for healthy aging and alzheimer’s disease","M. A. Shalchy; D. Asemani","Faculty of Electrical Engineering, K. N. Toosi University of Technology, Tehran, Iran; Faculty of Electrical Engineering, K. N. Toosi University of Technology, Tehran, Iran",2015 22nd Iranian Conference on Biomedical Engineering (ICBME),"25 Feb 2016","2015","","","299","303","Task-based functional Magnetic Resonance Imaging (fMRI) has exhibited a thriving potential in the extraction of somatotopic maps of the human sensorimotor cortex representing the correspondence of cortex regions with the sensorimotor functions. Several studies have explored the correspondence of cortex divisions in the absence of motor functions utilizing resting-state fMRI (rs-fMRI) with the somatotopic maps using successive task and rest sessions. In this paper, it is shown that the mentioned similarity between the somatotopic divisions (task fMRI) and the clusters due to rsfMRI parcellation holds for the independent task and rest experimentations as well. Also, it is found that the motor cortices of BA3 and BA4 exhibit no significant change in the somatotopic divisions for both healthy aging and Alzheimer Disease (AD) cases, though AD has been shown to affect the voxel activities in BA3 and BA4. Then, the clusters of sensorimotor cortices are shown to remain unchanged in the AD compared with the healthy aging. There exist a close association with the somatotopic maps of the young for both the AD and healthy aging as well.","","978-1-4673-9351-5","10.1109/ICBME.2015.7404159","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7404159","component;resting-state fMRI;sensorimotor cortex;somatotopy;parcellation;Alzheimer’s Disease","Aging;Alzheimer's disease;Senior citizens;Correlation;Organizations;Magnetic resonance imaging","","1","","25","IEEE","25 Feb 2016","","","IEEE","IEEE Conferences"
"Multi-Class Alzheimer's Disease Classification Using a Fine-Tuned InceptionV3 Pretrained Model: A Step Towards Diagnosis and Prediction","G. Sharma; V. Anand; R. Chauhan; N. Garg; S. Gupta","Chitkara University Institute of Engineering and Technology and Chitkara University, Punjab, India; Chitkara University Institute of Engineering and Technology and Chitkara University, Punjab, India; Computer Science and Engineering Graphic Era Hill University, Dehradun, Uttarakhand, India; Computer Science and Engineering, Graphic Era Deemed to be University, Dehradun, Uttarakhand, India; Chitkara University Institute of Engineering and Technology and Chitkara University, Punjab, India",2023 2nd International Conference on Futuristic Technologies (INCOFT),"22 Feb 2024","2023","","","1","6","Alzheimer's disease is a degenerative neurologic condition that results in brain shrinkage and neuronal death. The most prevalent kind of memory loss also known as dementia, Alzheimer's disease gradually deteriorates thinking and social connections by damaging the brain cells. To facilitate early identification of Alzheimer's disease using brain Magnetic Resonance Imaging, it is important to design an automated method for the identification and classification of this disease. This system ought to have the capability to accurately identify and categorize individuals who exhibit symptoms of dementia. This work is focused on applying the technique of transfer learning by implication of segmented MRI images of the brain for detecting cognitive dysfunction as well as Alzheimer's disease at initial and different stages. This technique involves fine-tuning a convolutional network that has already been trained, specifically InceptionV3 for the classification of the segmented brain images. Alzheimer's dataset, which includes various images of the brain for four different stages of Alzheimer's, has been employed for effective training and testing of the proposed framework. The model displays great accuracy outcomes in categorizing the MRI images of 96.01% with a very low loss of 0.27 along with training accuracy of 96.41% with a loss of 0.24. This research can be further utilized in the medical field for diagnosing Alzheimer in its early stages.","","979-8-3503-0884-6","10.1109/INCOFT60753.2023.10425243","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10425243","Alzheimer's Disease;Transfer Learning;Dementia;Segmented MRI Images;Medical Image Classification;Convolutional Neural Network (CNN)","Training;Image segmentation;Magnetic resonance imaging;Transfer learning;Convolutional neural networks;Alzheimer's disease;Testing","","3","","20","IEEE","22 Feb 2024","","","IEEE","IEEE Conferences"
"EEG-based biomarkers on working memory tasks for early diagnosis of Alzheimer's disease and mild cognitive impairment","G. Q. Mamani; F. J. Fraga; G. Tavares; E. Johns; N. D. Phillips","Federal University of ABC (UFABC), Engineering, Modelling and Applied Social Sciences Center (CECS), S. André, SP, Brazil; Federal University of ABC (UFABC), Engineering, Modelling and Applied Social Sciences Center (CECS), S. André, SP, Brazil; Federal University of ABC (UFABC), Engineering, Modelling and Applied Social Sciences Center (CECS), S. André, SP, Brazil; Department of Psychology, Concordia University, Montreal, QC, Canada; Department of Psychology, Concordia University, Montreal, QC, Canada",2017 IEEE Healthcare Innovations and Point of Care Technologies (HI-POCT),"21 Dec 2017","2017","","","237","240","Alzheimer's Disease (AD) is a neurodegenerative syndrome affecting millions of people worldwide. Also, individuals with mild cognitive impairment (MCI) are in a group of risk that should be followed and treated since there is a high probability of evolution to AD. In this study we carried out an Event-Related Potential (ERP) analysis on patient and control groups from 32-channel EEG recorded during N-back working memory (WM) tasks with the aim of finding an ERP-based biomarker for early diagnosis of both AD and MCI. Participants were 15 AD patients, 20 individuals diagnosed with MCI and 26 age-matched healthy elderly (HE) controls. Subjects underwent a three-level visual N-back task with ascending memory load difficulty. Nonparametric Kruskal-Wallis tests with cluster correction and 5% significance level were used for statistical analysis. A considerable amount of significant differences between patient and control groups were found in the ERP during execution of the WM tasks, predominantly in fronto-centro-parietal electrodes. Such results are promising in the direction of achieving an early EEG-based diagnosis of MCI and AD.","","978-1-5386-1392-4","10.1109/HIC.2017.8227628","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8227628","Alzheimer's disease;mild cognitive impairment;event-related potentials;working memory","Dementia;Electroencephalography;Electrodes;Biomarkers;Senior citizens","","9","","16","IEEE","21 Dec 2017","","","IEEE","IEEE Conferences"
"Spatial attention enhanced deep learning model for Alzheimer’s disease diagnosis","U. Singh; V. Kumar; B. Pant","Department of Computer Science and Engineering, Graphic Era deemed to be university, Dehradun, India; Department of Computer Science and Engineering, Graphic Era deemed to be university, Dehradun, India; Department of Computer Science and Engineering, Graphic Era deemed to be university, Dehradun, India",2024 15th International Conference on Computing Communication and Networking Technologies (ICCCNT),"4 Nov 2024","2024","","","1","5","Diagnosing Alzheimer’s disease has a major challenge for neurologists due to the time-consuming and sometimes imprecise manual methods. Given Alzheimer’s substantial impact on the brain, employing an automatic diagnostic system using brain images could yield more precise outcomes. In this work, a spatial attention assisted improved deep network model is proposed for classifying Alzheimer’s disease with brain magnetic resonance images. Using ADNI2 dataset, the proposed model demonstrates commendable performance, achieving a accuracy rate of 86% (AD vs MCI vs CN), which is better than previous methods.","2473-7674","979-8-3503-7024-9","10.1109/ICCCNT61001.2024.10725271","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10725271","Medical image analysis;Alzheimer’s disease (AD);Spatial Attention;deep learning (DL);brain imaging","Accuracy;Magnetic resonance;Manuals;Functional magnetic resonance imaging;Brain modeling;Medical diagnosis;Alzheimer's disease;Positron emission tomography;Medical diagnostic imaging;Diffusion tensor imaging","","","","31","IEEE","4 Nov 2024","","","IEEE","IEEE Conferences"
"Multi-Modal Data-Driven Approach for Alzheimer's Disease Prediction with Feature Selection and Evaluation","V. S. N. Murthy; V. Narasimha; A. Amaranayani; M. Madhavi; J. S. L. Johnsana; U. G. Naidu","Department of IT, Shri Vishnu Engineering College For Women, Bhimavaram, India; Department of CSE, CMR College of Engineering & Technology, Hyderabad, India; Department of CSE (Cyber Security), CVR College of Engineering, Hyderabad, India; Department of Artificial Intelligence, Anurag University, Ghatkesar, India; Department of EEE, Saveetha Engineering College, Chennai, India; Department of CSBS, B V Raju Institute of Technology, Medak, India",2025 International Conference on Inventive Computation Technologies (ICICT),"23 May 2025","2025","","","1367","1373","Effective intervention and disease management of Alzheimer's disease (AD) depend on early detection. In order to diagnose AD, this study proposes a multi-modal machine learning model that integrates biomarker, neuroimaging, cognitive, and demographic data. 200–300 patient samples were analyzed utilizing secondary datasets from ADNI and OASIS in order to identify predictive characteristics using Principal Component Analysis (PCA) and Minimum Redundancy Maximum Relevance (MRMR) feature selection. A stratified 5-fold cross-validation technique was used to compare four machine learning algorithms: Random Forest (RF), Support Vector Machine (SVM), XG Boost, and Convolutional Neural Networks (CNNs). The findings revealed that RF yielded the highest accuracy (91.2%) and AUC-ROC (0.95), followed by XGBoost (90.5%, 0.94), reflecting the efficacy of ensemble learning techniques. Feature selection enhanced classification performance substantially, and the most significant features were identified as hippocampal volume, beta-amyloid, tau protein concentration, and MMSE scores. ANOVA analysis supported that the variations in model performance were statistically significant (p = 0.001). The results indicate the promise of AI-based diagnostic tools for early AD detection. Future studies need to emphasize larger datasets, deep learning techniques, and explainable AI methods to increase clinical utility.","2767-7788","979-8-3315-1224-8","10.1109/ICICT64420.2025.11005334","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11005334","Alzheimer's disease;machine learning;feature selection;neuroimaging;biomarkers;early diagnosis","Support vector machines;Radio frequency;Neuroimaging;Proteins;Analytical models;Redundancy;Feature extraction;Alzheimer's disease;Random forests;Principal component analysis","","","","20","IEEE","23 May 2025","","","IEEE","IEEE Conferences"
"Detection of Alzheimer's Disease using Fuzzy Inference System","S. S. Attur; M. E. Harikumar","Department of Electronics and Communications Engineering, Amrita School of Engineering, Amrita Vishwa Vidyapeetham, Coimbatore, India; Department of Electronics and Communications Engineering, Amrita School of Engineering, Amrita Vishwa Vidyapeetham, Coimbatore, India",2022 4th International Conference on Smart Systems and Inventive Technology (ICSSIT),"25 Feb 2022","2022","","","1235","1241","Fuzzy Inference System (FIS) is a method which utilizes certain rules to map input variables to output. It is developed using FL algorithm where the given extracted features are used to generate membership functions according to the domain and classifies the stages of Alzheimer's Disease (AD). A novel approach is proposed to classify MRI images in AD using FIS. Overall performance that was estimated using a FIS methodology was characterized by 0.86 accuracy and 0.89 sensitivity. The motivation for the project was to be part of the fight against AD, apart from an ethical perspective also due to the increase in burden of AD in the society. Currently, there are about half a billion people who with live with dementia worldwide, where two-thirds of them have AD. In general, AD diagnosis is subjected to the human skills which involves a number of unknown factors.","","978-1-6654-0118-0","10.1109/ICSSIT53264.2022.9716523","Alzheimer's Disease Neuroimaging Initiative (ADNI); National Institute on Aging; National Institute of Biomedical Imaging and Bioengineering; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9716523","Alzheimer's Disease;K-means clustering;Fuzzy inference system;MRI brain","Fuzzy logic;Ethics;Sensitivity;Magnetic resonance imaging;Input variables;Feature extraction;Real-time systems","","6","","21","IEEE","25 Feb 2022","","","IEEE","IEEE Conferences"
"Automated detection of white matter abnormality and its application to Alzheimer's disease","X. Zhao; X. Wu; L. Yao","College of Information Science and Technology, Beijing Normal University, Beijing, China; College of Information Science and Technology, Beijing Normal University, Beijing, China; College of Information Science and Technology, Beijing Normal University, Beijing, China",2012 ICME International Conference on Complex Medical Engineering (CME),"23 Aug 2012","2012","","","178","181","Diffusion tensor imaging (DTI) technique, which can be used to research the white matter of human brain non-invasively, provides more valuable information in the study of white matter abnormality, especially using fractional anisotropy (FA) images calculated from DTI data. Although there are many different DTI data analysis software, most of them are inconvenient to use and qualitative via visual inspection. To provide assistance to physicians in improving the facilitation and sensitivity of the white matter abnormality analysis, we developed an automated FA analysis method of an individual in comparison with a group of normal controls, which was based on the principle of voxel based analysis (VBA), and contained preprocessing, database, and statistical analysis procedures. Only using FA and B0 images, the final results about the white matter structure difference would be displayed automatically and interactively. Some data generated during the processing were stored to corresponding path and could be checked when necessary. We applied this methods to Alzheimer's disease (AD). The final result supplied the brain regions where FA values of AD were reduced. DTI data from fifteen AD and sixteen elderly healthy subjects was used to analyse and the brain regions which affected by AD were consonant in the main with the previous study, such as corpus callosum, cingulate regions, and so on. This method could be valuable tool to help physicians in making their clinical decisions.","","978-1-4673-1618-7","10.1109/ICCME.2012.6275656","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6275656","diffusion tensor imaging;white matter;fractional anisotropy;voxel based analysis;Alzheimer's disease","White matter;Diffusion tensor imaging;Diseases;Alzheimer's disease;Databases;Statistical analysis;Pathology;Medical services;Anisotropic magnetoresistance;Tensors","","","","17","IEEE","23 Aug 2012","","","IEEE","IEEE Conferences"
"CBFS- MLP-Based Effective Early Prediction of Alzheimer’s Disease","M. S. Jaman; M. S. Arefin; M. Ahmed; S. Sourav","Department of EEE, Bangladesh University of Business and Technology (BUBT), Dhaka, Bangladesh; Department of EEE, Bangladesh University of Business and Technology (BUBT), Dhaka, Bangladesh; Department of EEE, Bangladesh University of Business and Technology (BUBT), Dhaka, Bangladesh; Department of EEE, Bangladesh University of Business and Technology (BUBT), Dhaka, Bangladesh",2024 Ninth International Conference on Informatics and Computing (ICIC),"15 Apr 2025","2024","","","1","5","Late-onset Alzheimer's disease (AD) is a neurodegenerative disease that requires such study. This study investigates Deep learning techniques for early predicting Alzheimer’s disease using microarray gene expression data. We employed gene selection techniques such as Correlation Based Feature Selection (CBFS), and PCA to pinpoint risk genes within the dataset. Empirical results on 31 subjects (9 MCI, 22 with dementia) from the open-access Kaggle dataset have been used. Multilayer Perceptron (MLP) has been employed on a small number of samples and 13147 features, making it difficult to accurately classify. Experimental study reveals that CBFS-MLP with fine-tuning can greatly enhance the accuracy of classification of Alzheimer’s disease. The proposed work shows better results with the best validation average accuracy of $\mathbf{9 0 \%}$ and a loss of $\mathbf{0 . 4 5}$ on the test data of AD. This system is simple and could be helpful in AD classification and drug discovery.","","979-8-3315-1760-1","10.1109/ICIC64337.2024.10956824","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10956824","Alzheimer’s;deep learning;PCA;CBFS;MLP;fine-tuning","Deep learning;Accuracy;Correlation;Predictive models;Multilayer perceptrons;Loss measurement;Gene expression;Alzheimer's disease;Informatics;Principal component analysis","","","","20","IEEE","15 Apr 2025","","","IEEE","IEEE Conferences"
"Machine Learning-based Alzheimer’s Disease Prediction using Personalized Methods","M. Lavanya; R. R. Chandan; P. Rajasekar; P. R. Rham; M. Deivakani; A. S. Mahesh Kumar","Sree Vidyanikethan Engineering College, Master of Computer Applications, Tirupati, Andhra Pradesh, India; Department of Computer Science & Engineering, Shambhunath Institute of Engineering and Technology, Jhalwa Prayagraj, Uttar Pradesh, India; Department of Data Science and Business Systems, School of Computing, SRM Institute of Science and Technology, Kattankulathur, Tamil Nadu, India; Saveetha Medical College, Chennai, Tamil Nadu, India; Department of Electronics and Communication Engineering, PSNA College of Engineering and Technology, Dindigul, Tamil Nadu, India; Department of Electronics and Communication Engineering, PES College of Engineering, Mandya, Karnataka, India",2022 3rd International Conference on Smart Electronics and Communication (ICOSEC),"22 Nov 2022","2022","","","1278","1283","Alzheimer’s disease (AD) is a neurological illness which occurs over time. Early detection reduces the likelihood of disease worsening condition. Unfortunately, the present research focuses on defining disease processes in their existing stages rather than forecasting disease progression. The Generative Personalized embedding model (GPE) is a multi-layer perceptron that is proficient of relating prior knowledge to the prediction process by realizing the patient’s behavioural data and helps in forecasting the disease progression. This work suggest a prediction process based on GPE. As a result, a GPA network is built with the connectivity layers and activated layers to observe the possible correlation among information and next generation of Alzheimer’s disease. Experiments reveal that the outcomes significantly outperformed the majority of previous designs.","","978-1-6654-9764-0","10.1109/ICOSEC54921.2022.9952018","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9952018","Alzheimer’s disease;machine learning;personalization;prediction model;accuracy","Correlation;Predictive models;Data models;Alzheimer's disease;Forecasting;Next generation networking","","6","","15","IEEE","22 Nov 2022","","","IEEE","IEEE Conferences"
"Early Detection of Alzheimer's Disease Using Cognitive Features: A Voting-Based Ensemble Machine Learning Approach","M. Irfan; S. Shahrestani; M. Elkhodr","Western Sydney University, Penrith South, NSW, Australia; Western Sydney University, Penrith South, NSW, Australia; School of Engineering and Technology, Central Queensland University, Sydney, NSW, Australia",IEEE Engineering Management Review,"14 Apr 2023","2023","51","1","16","25","Early detection of Alzheimer's disease (AD) is vital for adequate control. Machine learning techniques have gained much attraction due to their efficiency in predicting AD using cognitive tests. Ensemble machine learning models are helpful in improving the robustness of the learning system via combining multiple machine learning models. This article proposes a novel ensemble machine learning technique for the early detection of AD. First, a novel feature selection technique referred to as Neighborhood Component Analysis and Correlation-based Filtration (NCA-F) is proposed to select the vital cognitive features from a given dataset. Second, various machine learning classifiers were trained using the proposed NCA-F method. The top classifiers were selected for voting based on the performance results. The voting is performed using an adaptive weight matrix process. The output label of a model is multiplied by the F1 score and represented as weight. The results revealed an accuracy of 93.92% when using adaptive voting, which is better than the accuracy of 90.53% observed when using the traditional artificial neural network method. The proposed technique improved the accuracy of detecting AD at an early stage. Furthermore, the results against a recent study using same features also revealed an improvement of 12.12% in accuracy.","1937-4178","","10.1109/EMR.2022.3230820","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10002856","Adaptive voting;Alzheimer's disease (AD);cognitive features;machine learning (ML);Neighborhood Component Analysis and Correlation-based Filtration (NCA-F)","Adaptation models;Diseases;Solid modeling;Feature extraction;Machine learning;Alzheimer's disease;Predictive models","","8","","45","IEEE","29 Dec 2022","","","IEEE","IEEE Journals"
"Early Detection of Alzheimer’s Disease Using SVM, Random Forest & FNN Algorithms","B. S. S. Varma; G. Kalyani; K. Asish; M. I. Bai","Information Technology, V R Siddhartha Engineering College, Vijayawada; Information Technology, V R Siddhartha Engineering College, Vijayawada; Information Technology, V R Siddhartha Engineering College, Vijayawada; Information Technology, V R Siddhartha Engineering College, Vijayawada",2023 2nd International Conference for Innovation in Technology (INOCON),"19 Apr 2023","2023","","","1","6","Alzheimer’s disease is a brain disorder in which the central nervous system or the nerve tissues in the brain stop working or die, causing tissue damage. Symptoms include dementia, difficulty reading, writing, and performing various other tasks independently. Alzheimer’s disease, also known as AD, is an incurable disease at the current age. Though various medical procedures and tests, such as MMSE, CDR, eTIV, nWBV, etc., help in identifying the disease, there is no permanent cure for this disease. Hence, a comprehensive model for detecting the disease in an individual in the early stages of the disease is needed. To address this task, this paper uses a few machine learning algorithms to train the model to later classify the patient’s data to perform a medical data analysis and predict the patient’s status, whether the patient has AD, doesn’t have AD, or has the possibility of getting AD in the future. This model benefits the medical field by increasing the efficiency of results and decreasing the processing time of medical reports.","","979-8-3503-2092-3","10.1109/INOCON57975.2023.10101298","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10101298","Alzheimer’s disease (AD);machine learning model;dementia;medical data analysis","Support vector machines;Analytical models;Data analysis;Sociology;Predictive models;Data models;Alzheimer's disease","","5","","6","IEEE","19 Apr 2023","","","IEEE","IEEE Conferences"
"Classification of Schizophrenia and Alzheimer's Disease using Resting-State Functional Network Connectivity","R. Hassanzadeh; A. Abrol; V. Calhoun","Center for Translational Research in Neuroimaging and Data Science (TReNDS) Georgia State University, Georgia Institute of Technology, and Emory University, Atlanta, USA; Center for Translational Research in Neuroimaging and Data Science (TReNDS) Georgia State University, Georgia Institute of Technology, and Emory University, Atlanta, USA; Center for Translational Research in Neuroimaging and Data Science (TReNDS) Georgia State University, Georgia Institute of Technology, and Emory University, Atlanta, USA",2022 IEEE-EMBS International Conference on Biomedical and Health Informatics (BHI),"4 Nov 2022","2022","","","01","04","Neuroimaging studies in Alzheimer's disease (AD) and schizophrenia (SZ) have compared AD or SZ subjects against control (CN) subjects. However, it is also of interest and more critical to identify potential biomarkers by comparing these disorders, which can share some overlap, to each other directly. In this study, we investigated similarities and differences in resting-state functional network connectivity (rs-FNC) between 162 AD + late mild cognitive impairment (LMCI) and 181 SZ subjects from two well-known datasets - Alzheimer's Disease Neuroimaging Initiative (ADNI) and Bipolar and Schizophrenia Network on Intermediate Phenotypes (B-SNIP). We applied standard machine learning algorithms on confounder-controlled FNC features to distinguish groups of subjects, achieving an accuracy of 89% in classifying AD+LMCI vs. SZ subjects and an accuracy of 68% in a three-way classification of AD+LMCI, SZ, and CN subjects. Our results indicate that support vector machine (SVM) with an RBF kernel outperforms linear SVM and other machine learning methods, including random forest (RF), logistic regression (LR), and k-nearest neighbor (KNN). Furthermore, we conducted experiments for monitoring the potential impact of biases and showed that our trained models perform reasonably in a dataset-agnostic way. Finally, our findings highlight cerebellum and cognitive control networks as notable domains in common and unique FNC changes in AD and SZ disorders.","2641-3604","978-1-6654-8791-7","10.1109/BHI56158.2022.9926797","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9926797","Alzheimer's disease (AD);schizophrenia (SZ);functional network connectivity (FNC);machine learning","Support vector machines;Neuroimaging;Radio frequency;Machine learning algorithms;Mental disorders;Predictive models;Brain modeling","","2","","11","IEEE","4 Nov 2022","","","IEEE","IEEE Conferences"
"Identifying and Categorizing Alzheimer's Disease with Lightweight Federated Learning Using Identically Distributed Images","N. K. Trivedi; S. Jain; S. Agarwal","Chitkara University Institute of Engineering and Technology, Chitkara University, Punjab, India; Department of Computer Science & Engineering, Ajay Kumar Garg Engineering College, Ghaziabad, UP, India; Department of Management, Delhi Institute of Higher Education, Greater Noida West, India","2024 11th International Conference on Reliability, Infocom Technologies and Optimization (Trends and Future Directions) (ICRITO)","14 May 2024","2024","","","1","5","Among the leading causes of mortality in developed countries are neurological diseases like Alzheimer's disease (AD). Amazing results have come out of studies that have used algorithms powered by computers. Deep models are all the rage right now, especially in the world of image processing. Many academic studies have focused on deep learning for Alzheimer's disease detection since 2018. This paper introduces a simplified framework for federated deep learning to classify Alzheimer's diseases while ensuring the security of private information. This work uses IID (Independent and Identically Distributed) to test federated deep learning models using a distributed client-server architecture to safeguard client data. The framework was tested with one and numerous clients in traditional and federated learning situations. AlexNet's accuracy of 98.53 percent made it our standard after analyzing other pre-trained models. IID datasets were then evaluated using federal learning (FL). The framework's advanced features make it the optimal choice for early-stage diagnosis and classification of Alzheimer's disease.","2769-2884","979-8-3503-5035-7","10.1109/ICRITO61523.2024.10522428","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10522428","Alzheimer;Deep Learning;Lightweight Federated Learning","Deep learning;Federated learning;Scalability;Classification algorithms;Security;Reliability;Alzheimer's disease","","3","","15","IEEE","14 May 2024","","","IEEE","IEEE Conferences"
