AUTHOR	TITLE	JOURNAL	LANGUANGE	DOCTYPE	KEYWORDS	ABSTRACT	AFFILIATION	DOI	PUBYEAR	PUBVOL	PUBISSUE	FPAGE	LPAGE	ARTNUMBER	PAGENUM
Wójcik, Daniel; Szczechowiak, Katarzyna; Konopka, Patrycja; Owczarek, Mateusz; Kuzia, Agata; Rydlewska-Liszkowska, Izabela; Pikala, Małgorzata	Informal Dementia Caregivers: Current Technology Use and Acceptance of Technology in Care	International Journal of Environmental Research and Public Health	EN	Article	socio-demographic characteristics; informal caregivers; dementia; Alzheimer’s disease; technology	(1) Background: Given the increased social isolation caused by the COVID-19 pandemic, the challenges faced by informal dementia caregivers have increased. An increasing use of technology, both in care and dementia clinical trials, depends upon caregivers’ abilities as a user. Accordingly, the aim of our study was to verify the current technology (smartphone and computer) use and acceptance in care, regarding socio-demographic variables; (2) Methods: Questionnaires were distributed to 102 dementia caregivers, mostly of patients with moderate dementia; (3) Results: The majority of participants were women (63%), and large number of them used technological devices such as a smartphone (91%) or computer (81%). Results revealed differences between age, gender, and education level on technology acceptance. Interestingly, smartphone use and acceptance seemed to be feasible, regardless of age, whereas computer use was negatively correlated with age. Technology was perceived by respondents as most useful for patients’ activities including locomotion, toileting, and meals; (4) Conclusions: The future of technology use in dementia care should indicate solutions tailored to individual characteristics such as new technology solutions (GPS trackers, smartphone apps, dietary intervention, and meal planning apps).	Department of Management and Logistics in Health Care, Medical University of Lodz, Poland InterDoktorMen Medical University of Lodz, 90-419 Lodz, Poland	10.3390/ijerph18063167	2021	18	6	-	-	3167	-
Vicente-Samper, Jose; Avila-Navarro, Ernesto; Esteve, Vicente; Sabater-Navarro, Jose	Intelligent Monitoring Platform to Evaluate the Overall State of People with Neurological Disorders	Applied Sciences	EN	Article	sensors; electronic platform; machine learning; wearables	The percentage of people around the world who are living with some kind of disability or disorder has increased in recent years and continues to rise due to the aging of the population and the increase in chronic health disorders. People with disabilities find problems in performing some of the activities of daily life, such as working, attending school, or participating in social and recreational events. Neurological disorders such as epilepsy, learning disabilities, autism spectrum disorder, or Alzheimer’s, are among the main diseases that affect a large number of this population. However, thanks to the assistive technologies (AT), these people can improve their performance in some of the obstacles presented by their disorders. This paper presents a new system that aims to help people with neurological disorders providing useful information about their pathologies. This novelty system consists of a platform where the physiological and environmental data acquisition, the feature engineering, and the machine learning algorithms are combined to generate customs predictive models that help the user. Finally, to demonstrate the use of the system and the working methodology employed in the platform, a simple example case is presented. This example case carries out an experimentation that presents a user without neurological problems that shows the versatility of the platform and validates that it is possible to get useful information that can feed an intelligent algorithm.	Department of Systems Engineering and Automation, Miguel Hernández University of Elche, 03202 Elche, Spain	10.3390/app11062789	2021	11	6	-	-	2789	-
Rahman, Md.; Dash, Raju; Sohag, Abdullah; Alam, Mahboob; Rhim, Hyewhon; Ha, Hunjoo; Moon, Il; Uddin, Md; Hannan, Md.	Prospects of Marine Sterols against Pathobiology of Alzheimer’s Disease: Pharmacological Insights and Technological Advances	Marine Drugs	EN	Review	cholesterol homeostasis; marine steroids; fucosterol; neurodegeneration; inflammation; oxidative stress	Alzheimer’s disease (AD) is a degenerative brain disorder characterized by a progressive decline in memory and cognition, mostly affecting the elderly. Numerous functional bioactives have been reported in marine organisms, and anti-Alzheimer’s agents derived from marine resources have gained attention as a promising approach to treat AD pathogenesis. Marine sterols have been investigated for several health benefits, including anti-cancer, anti-obesity, anti-diabetes, anti-aging, and anti-Alzheimer’s activities, owing to their anti-inflammatory and antioxidant properties. Marine sterols interact with various proteins and enzymes participating via diverse cellular systems such as apoptosis, the antioxidant defense system, immune response, and cholesterol homeostasis. Here, we briefly overview the potential of marine sterols against the pathology of AD and provide an insight into their pharmacological mechanisms. We also highlight technological advances that may lead to the potential application of marine sterols in the prevention and therapy of AD.	ABEx Bio-Research Center, East Azampur, Dhaka 1230, Bangladesh	10.3390/md19030167	2021	19	3	-	-	167	-
Rienda, Bárbara; Elexpe, Ane; Tolentino-Cortez, Tarson; Gulak, Marina; Bruzos-Cidón, Cristina; Torrecilla, María; Astigarraga, Egoitz; Barreda-Gómez, Gabriel	Analysis of Acetylcholinesterase Activity in Cell Membrane Microarrays of Brain Areas as a Screening Tool to Identify Tissue Specific Inhibitors	Analytica	EN	Article	acetylcholinesterase; microarray; inhibitors; Alzheimer’s disease	Acetylcholinesterase (AChE) is responsible for hydrolyzing the acetylcholine neurotransmitter, bringing an end point to cholinergic neurotransmission. Thus, AChE is the primary target of a wide spectrum of compounds used as pesticides, nerve agents or therapeutic drugs for neurodegenerative diseases such as Alzheimer’s disease (AD). This enzyme is heterogeneously distributed in the brain showing different activity depending on the nervous region. Therefore, the aim of this work is to report a novel technology that enables the simultaneous determination of tissue specific AChE activity, as well as the analysis and screening of specific inhibitors, by using cell membrane microarrays. These microarrays were composed of cell membranes, isolated from 41 tissues, organs and brain areas, that were immobilized over a slide, maintaining the functionality of membrane proteins. To validate this platform, demonstrating its usefulness in drug discovery as a high throughput screening tool, a colorimetric protocol to detect the membrane-bound AChE activity was optimized. Thus, rat cortical and striatal AChE activities were estimated in presence of increased concentrations of AChE inhibitors, and the donepezil effect was assessed simultaneously in 41 tissues and organs, demonstrating the major potential of this microarray’s technology.	Research and Development Division, IMG Pharma Biotech, 48160 Derio, Spain	10.3390/analytica2010003	2021	2	1	-	-	3	-
Abbas, Mohamed	Potential Role of Nanoparticles in Treating the Accumulation of Amyloid-Beta Peptide in Alzheimer’s Patients	Polymers	EN	Review	nanodrugs; Alzheimer’s; amyloid beta-peptide; nanoparticles; lipids; drug delivery	The disorder of Alzheimer’s is marked by progressive pathophysiological neurodegeneration. The amino acid peptides in the amyloid plaques found in the brains of people with Alzheimer’s disease (AD) are known as amyloid-beta (Aβ). Current treatments are not curative, and the effects associated with AD are reduced. Improving treatment results involved the targeting of drugs at optimum therapeutic concentration. Nanotechnology is seen as an unconventional, modern technology that plays a key role in the treatment of Alzheimer’s disease. Using nanoparticles, molecular detection, effective drug targeting, and their combination offer high sensitivity. The aim of this review is to shed light on the function and successful role of nanoparticles to resolve Aβ aggregation and thus to help cure Alzheimer’s disease. The analysis divides these nanoparticles into three categories: polymer, lipid, and gold nanoparticles. A thorough comparison was then made between the nanoparticles, which are used according to their role, properties, and size in the procedure. The nanoparticles can prevent the accumulation of Aβ during the efficient delivery of the drug to the cells to treat Alzheimer’s disease. Furthermore, this comparison demonstrated the ability of these nanoparticles to deal efficiently with Alzheimer’s disease. The role of these nanoparticles varied from delivering the drug to brain cells to dealing with the disease-causing peptide.	Department of Electrical Engineering, College of Engineering, King Khalid University, Abha 61421, Saudi Arabia	10.3390/polym13071051	2021	13	7	-	-	1051	-
Brabenec, Tomáš; Maroušková, Anna; Zoubek, Tomáš; Filip, Martin	Residues from Water Precipitation via Ferric Hydroxide Threaten Soil Fertility	Sustainability	EN	Article	food availability; water ethics; phosphorus; bioeconomy; soil fertility	From the moment it was first indicated that use of aluminum chloride during purification of drinking water might be one of the triggers of Alzheimer’s disease, it took only a few years to almost abandon this practice worldwide. Now, two years after the initial evidence was presented that the cheapest possible replacement for aluminum chloride (ferric hydroxide, better known as ferrous sludge) significantly threatens soil fertility, there is almost no action. A robust case study was conducted among European drinking water treatment plants. First, it is reported that some samples of ferrous sludge can reduce phosphorus availability by more than 70%. This creates a precondition for a significant reduction in fertility over a decade. Because the legislation usually responds to similar findings with great delay, the extent to which managers of drinking water treatment plants are willing to change process settings by themselves has also been assessed. The findings obtained allow us to expect that a long continuation of this hazardous practice can be expected, since managers of drinking water treatment plants show little willingness to switch from the ongoing questionable technology (harmful to nutrient cycles in soil) to environmentally favorable (though slightly more costly) solutions.	Department of Corporate Finance, Prague University of Economics and Business, W. Churchill Sq. 1938/4, 130 67 Prague, Czech Republic	10.3390/su13084327	2021	13	8	-	-	4327	-
Albert, Katrina; Niskanen, Jonna; Kälvälä, Sara; Lehtonen, Šárka	Utilising Induced Pluripotent Stem Cells in Neurodegenerative Disease Research: Focus on Glia	International Journal of Molecular Sciences	EN	Review	astrocytes; microglia; oligodendrocytes; induced pluripotent stem cells; transplantation, organoids; neurodegenerative disease; humanized models	Induced pluripotent stem cells (iPSCs) are a self-renewable pool of cells derived from an organism’s somatic cells. These can then be programmed to other cell types, including neurons. Use of iPSCs in research has been two-fold as they have been used for human disease modelling as well as for the possibility to generate new therapies. Particularly in complex human diseases, such as neurodegenerative diseases, iPSCs can give advantages over traditional animal models in that they more accurately represent the human genome. Additionally, patient-derived cells can be modified using gene editing technology and further transplanted to the brain. Glial cells have recently become important avenues of research in the field of neurodegenerative diseases, for example, in Alzheimer’s disease and Parkinson’s disease. This review focuses on using glial cells (astrocytes, microglia, and oligodendrocytes) derived from human iPSCs in order to give a better understanding of how these cells contribute to neurodegenerative disease pathology. Using glia iPSCs in in vitro cell culture, cerebral organoids, and intracranial transplantation may give us future insight into both more accurate models and disease-modifying therapies.	Department of Clinical Neurosciences, University of Cambridge, Cambridge CB2 0QQ, UK	10.3390/ijms22094334	2021	22	9	-	-	4334	-
Lambert, Lester; Grotegut, Stefan; Celeridad, Maria; Gosalia, Palak; Backer, Laurent; Bobkov, Andrey; Salaniwal, Sumeet; Chung, Thomas; Zeng, Fu-Yue; Pass, Ian; Lombroso, Paul; Cosford, Nicholas; Tautz, Lutz	Development of a Robust High-Throughput Screening Platform for Inhibitors of the Striatal-Enriched Tyrosine Phosphatase (STEP)	International Journal of Molecular Sciences	EN	Article	protein tyrosine phosphatase; PTPN5; small-molecule screening; neurodegenerative disorders; Alzheimer’s disease	Many human diseases are the result of abnormal expression or activation of protein tyrosine kinases (PTKs) and protein tyrosine phosphatases (PTPs). Not surprisingly, more than 30 tyrosine kinase inhibitors (TKIs) are currently in clinical use and provide unique treatment options for many patients. PTPs on the other hand have long been regarded as “undruggable” and only recently have gained increased attention in drug discovery. Striatal-enriched tyrosine phosphatase (STEP) is a neuron-specific PTP that is overactive in Alzheimer’s disease (AD) and other neurodegenerative and neuropsychiatric disorders, including Parkinson’s disease, schizophrenia, and fragile X syndrome. An emergent model suggests that the increase in STEP activity interferes with synaptic function and contributes to the characteristic cognitive and behavioral deficits present in these diseases. Prior efforts to generate STEP inhibitors with properties that warrant clinical development have largely failed. To identify novel STEP inhibitor scaffolds, we developed a biophysical, label-free high-throughput screening (HTS) platform based on the protein thermal shift (PTS) technology. In contrast to conventional HTS using STEP enzymatic assays, we found the PTS platform highly robust and capable of identifying true hits with confirmed STEP inhibitory activity and selectivity. This new platform promises to greatly advance STEP drug discovery and should be applicable to other PTP targets.	Sanford Burnham Prebys Medical Discovery Institute, NCI-Designated Cancer Center, 10901 N Torrey Pines Rd, La Jolla, CA 92037, USA	10.3390/ijms22094417	2021	22	9	-	-	4417	-
Chuang, Jen-Hua; Yang, Wen-Chin; Lin, Yenshou	Glutamatergic Neurons Differentiated from Embryonic Stem Cells: An Investigation of Differentiation and Associated Diseases	International Journal of Molecular Sciences	EN	Review	glutamatergic neurons; embryonic stem cells; differentiation; neurodegeneration; Alzheimer’s disease	Neurons that have been derived from various types of stem cells have recently undergone significant study due to their potential for use in various aspects of biomedicine. In particular, glutamatergic neurons differentiated from embryonic stem cells (ESCs) potentially have many applications in both basic research and regenerative medicine. This review summarized the literatures published thus far and focused on two areas related to these applications. Firstly, these neurons can be used to investigate neuronal signal transduction during differentiation and this means that the genes/proteins/markers involved in this process can be identified. In this way, the dynamic spatial and temporal changes associated with neuronal morphology can be investigated relatively easily. Such an in vitro system can also be used to study how neurons during neurogenesis integrate into normal tissue. At the same time, the integration, regulation and functions of extracellular matrix secretion, various molecular interactions, various ion channels, the neuronal microenvironment, etc., can be easily traced. Secondly, the disease-related aspects of ESC-derived glutamatergic neurons can also be studied and then applied therapeutically. In the future, greater efforts are needed to explore how ESC-differentiated glutamatergic neurons can be used as a neuronal model for the study of Alzheimer’s disease (AD) mechanistically, to identify possible therapeutic strategies for treating AD, including tissue replacement, and to screen for drugs that can be used to treat AD patients. With all of the modern technology that is available, translational medicine should begin to benefit patients soon.	School of Life Science, National Taiwan Normal University, Taipei 116, Taiwan	10.3390/ijms22094592	2021	22	9	-	-	4592	-
Bonaventura, Gabriele; Iemmolo, Rosario; Attaguile, Giuseppe; La Cognata, Valentina; Pistone, Brigida; Raudino, Giuseppe; D’Agata, Velia; Cantarella, Giuseppina; Barcellona, Maria; Cavallaro, Sebastiano	iPSCs: A Preclinical Drug Research Tool for Neurological Disorders	International Journal of Molecular Sciences	EN	Review	iPSCs; drug development; AD; ALS; PD; FRAX	The development and commercialization of new drugs is an articulated, lengthy, and very expensive process that proceeds through several steps, starting from target identification, screening new leading compounds for testing in preclinical studies, and subsequently in clinical trials to reach the final approval for therapeutic use. Preclinical studies are usually performed using both cell cultures and animal models, although they do not completely resume the complexity of human diseases, in particular neurodegenerative conditions. To this regard, stem cells represent a powerful tool in all steps of drug discovery. The recent advancement in induced Pluripotent Stem Cells (iPSCs) technology has opened the possibility to obtain patient-specific disease models for drug screening and development. Here, we report the use of iPSCs as a disease model for drug development in the contest of neurological disorders, including Alzheimer’s (AD) and Parkinson’s disease (PD), Amyotrophic lateral Sclerosis (ALS), and Fragile X syndrome (FRAX).	Institute for Biomedical Research and Innovation (IRIB), Italian National Research Council, 95126 Catania, Italy	10.3390/ijms22094596	2021	22	9	-	-	4596	-
Solje, Eino; Benussi, Alberto; Buratti, Emanuele; Remes, Anne; Haapasalo, Annakaisa; Borroni, Barbara	State-of-the-Art Methods and Emerging Fluid Biomarkers in the Diagnostics of Dementia—A Short Review and Diagnostic Algorithm	Diagnostics	EN	Review	dementia; biomarkers; Alzheimer’s disease; frontotemporal dementia; dementia with Lewy bodies; diagnosis	The most common neurodegenerative dementias include Alzheimer’s disease (AD), dementia with Lewy bodies (DLB), and frontotemporal dementia (FTD). The correct etiology-based diagnosis is pivotal for clinical management of these diseases as well as for the suitable timing and choosing the accurate disease-modifying therapies when these become available. Enzyme-linked immunosorbent assay (ELISA)-based methods, detecting altered levels of cerebrospinal fluid (CSF) Tau, phosphorylated Tau, and Aβ-42 in AD, allowed the wide use of this set of biomarkers in clinical practice. These analyses demonstrate a high diagnostic accuracy in AD but suffer from a relatively restricted usefulness due to invasiveness and lack of prognostic value. In recent years, the development of novel advanced techniques has offered new state-of-the-art opportunities in biomarker discovery. These include single molecule array technology (SIMOA), a tool for non-invasive analysis of ultra-low levels of central nervous system-derived molecules from biofluids, such as CSF or blood, and real-time quaking (RT-QuIC), developed to analyze misfolded proteins. In the present review, we describe the history of methods used in the fluid biomarker analyses of dementia, discuss specific emerging biomarkers with translational potential for clinical use, and suggest an algorithm for the use of new non-invasive blood biomarkers in clinical practice.	Institute of Clinical Medicine-Neurology, University of Eastern Finland, 70211 Kuopio, Finland	10.3390/diagnostics11050788	2021	11	5	-	-	788	-
Basavarajappa, Balapal; Subbanna, Shivakumar	Histone Methylation Regulation in Neurodegenerative Disorders	International Journal of Molecular Sciences	EN	Review	epigenetics; Alzheimer’s disease; Parkinson’s disease; Huntington’s disease; Amyotrophic lateral sclerosis; neuronal loss and alcohol	Advances achieved with molecular biology and genomics technologies have permitted investigators to discover epigenetic mechanisms, such as DNA methylation and histone posttranslational modifications, which are critical for gene expression in almost all tissues and in brain health and disease. These advances have influenced much interest in understanding the dysregulation of epigenetic mechanisms in neurodegenerative disorders. Although these disorders diverge in their fundamental causes and pathophysiology, several involve the dysregulation of histone methylation-mediated gene expression. Interestingly, epigenetic remodeling via histone methylation in specific brain regions has been suggested to play a critical function in the neurobiology of psychiatric disorders, including that related to neurodegenerative diseases. Prominently, epigenetic dysregulation currently brings considerable interest as an essential player in neurodegenerative disorders, such as Alzheimer’s disease (AD), Parkinson’s disease (PD), Huntington’s disease (HD), Amyotrophic lateral sclerosis (ALS) and drugs of abuse, including alcohol abuse disorder, where it may facilitate connections between genetic and environmental risk factors or directly influence disease-specific pathological factors. We have discussed the current state of histone methylation, therapeutic strategies, and future perspectives for these disorders. While not somatically heritable, the enzymes responsible for histone methylation regulation, such as histone methyltransferases and demethylases in neurons, are dynamic and reversible. They have become promising potential therapeutic targets to treat or prevent several neurodegenerative disorders. These findings, along with clinical data, may provide links between molecular-level changes and behavioral differences and provide novel avenues through which the epigenome may be targeted early on in people at risk for neurodegenerative disorders.	Division of Analytical Psychopharmacology, Nathan Kline Institute for Psychiatric Research, Orangeburg, NY 10962, USA	10.3390/ijms22094654	2021	22	9	-	-	4654	-
La Cognata, Valentina; Morello, Giovanna; Cavallaro, Sebastiano	Omics Data and Their Integrative Analysis to Support Stratified Medicine in Neurodegenerative Diseases	International Journal of Molecular Sciences	EN	Review	neurodegenerative diseases; multi-omics; stratified medicine	Molecular and clinical heterogeneity is increasingly recognized as a common characteristic of neurodegenerative diseases (NDs), such as Alzheimer’s disease, Parkinson’s disease and amyotrophic lateral sclerosis. This heterogeneity makes difficult the development of early diagnosis and effective treatment approaches, as well as the design and testing of new drugs. As such, the stratification of patients into meaningful disease subgroups, with clinical and biological relevance, may improve disease management and the development of effective treatments. To this end, omics technologies—such as genomics, transcriptomics, proteomics and metabolomics—are contributing to offer a more comprehensive view of molecular pathways underlying the development of NDs, helping to differentiate subtypes of patients based on their specific molecular signatures. In this article, we discuss how omics technologies and their integration have provided new insights into the molecular heterogeneity underlying the most prevalent NDs, aiding to define early diagnosis and progression markers as well as therapeutic targets that can translate into stratified treatment approaches, bringing us closer to the goal of personalized medicine in neurology.	Institute for Biomedical Research and Innovation (IRIB), Italian National Research Council (CNR), 95126 Catania, Italy	10.3390/ijms22094820	2021	22	9	-	-	4820	-
Machado, Savanna; Tavares, João; Martins, Márcio; Barbosa, Jorge; González, Gabriel; Leithardt, Valderi	Ambient Intelligence Based on IoT for Assisting People with Alzheimer’s Disease Through Context Histories	Electronics	EN	Article	ambient intelligence; Internet of Things; context; prediction; context histories; Alzheimer’s disease	New Internet of Things (IoT) applications are enabling the development of projects that help with monitoring people with different diseases in their daily lives. Alzheimer’s is a disease that affects neurological functions and needs support to maintain maximum independence and security of patients during this stage of life, as the cure and reversal of symptoms have not yet been discovered. The IoT-based monitoring system provides the caregivers’ support in monitoring people with Alzheimer’s disease (AD). This paper presents an ontology-based computational model that receives physiological data from external IoT applications, allowing identification of potentially dangerous behaviors for patients with AD. The main scientific contribution of this work is the specification of a model focusing on Alzheimer’s disease using the analysis of context histories and context prediction, which, considering the state of the art, is the only one that uses analysis of context histories to perform predictions. In this research, we also propose a simulator to generate activities of the daily life of patients, allowing the creation of data sets. These data sets were used to evaluate the contributions of the model and were generated according to the standardization of the ontology. The simulator generated 1026 scenarios applied to guide the predictions, which achieved average accurary of 97.44%. The experiments also allowed the learning of 20 relevant lessons on technological, medical, and methodological aspects that are recorded in this article.	Applied Computing Graduate Program, University of Vale do Rio dos Sinos, Av. Unisinos 950, Bairro Cristo Rei, São Leopoldo RS 93022-750, Brazil	10.3390/electronics10111260	2021	10	11	-	-	1260	-
Gillani, Nazia; Arslan, Tughrul	Intelligent Sensing Technologies for the Diagnosis, Monitoring and Therapy of Alzheimer’s Disease: A Systematic Review	Sensors	EN	Review	Alzheimer’s disease; intelligent sensors; smart sensors; smart devices; robots; smart homes; remote health monitoring; activity monitoring; user-centred design	Alzheimer’s disease is a lifelong progressive neurological disorder. It is associated with high disease management and caregiver costs. Intelligent sensing systems have the capability to provide context-aware adaptive feedback. These can assist Alzheimer’s patients with, continuous monitoring, functional support and timely therapeutic interventions for whom these are of paramount importance. This review aims to present a summary of such systems reported in the extant literature for the management of Alzheimer’s disease. Four databases were searched, and 253 English language articles were identified published between the years 2015 to 2020. Through a series of filtering mechanisms, 20 articles were found suitable to be included in this review. This study gives an overview of the depth and breadth of the efficacy as well as the limitations of these intelligent systems proposed for Alzheimer’s. Results indicate two broad categories of intelligent technologies, distributed systems and self-contained devices. Distributed systems base their outcomes mostly on long-term monitoring activity patterns of individuals whereas handheld devices give quick assessments through touch, vision and voice. The review concludes by discussing the potential of these intelligent technologies for clinical practice while highlighting future considerations for improvements in the design of these solutions for Alzheimer’s disease.	School of Engineering, University of Edinburgh, Edinburgh EH9 3FF, UK	10.3390/s21124249	2021	21	12	-	-	4249	-
Hyun, Soonsil; Shin, Dongyun	Chemical-Mediated Targeted Protein Degradation in Neurodegenerative Diseases	Life	EN	Review	neurodegenerative disease; protein degradation; drug design; ubiquitin-proteasome system; autophagy; protac	Neurodegenerative diseases, including Alzheimer’s disease, Huntington’s disease, and Parkinson’s disease, are a class of diseases that lead to dysfunction of cognition and mobility. Aggregates of misfolded proteins such as β-amyloid, tau, α-synuclein, and polyglutamates are known to be among the main causes of neurodegenerative diseases; however, they are considered to be some of the most challenging drug targets because they cannot be modulated by conventional small-molecule agents. Recently, the degradation of target proteins by small molecules has emerged as a new therapeutic modality and has garnered the interest of the researchers in the pharmaceutical industry. Bifunctional molecules that recruit target proteins to a cellular protein degradation machinery, such as the ubiquitin–proteasome system and autophagy–lysosome pathway, have been designed. The representative targeted protein degradation technologies include molecular glues, proteolysis-targeting chimeras, hydrophobic tagging, autophagy-targeting chimeras, and autophagosome-tethering compounds. Although these modalities have been shown to degrade many disease-related proteins, such technologies are expected to be potentially important for neurogenerative diseases caused by protein aggregation. Herein, we review the recent progress in chemical-mediated targeted protein degradation toward the discovery of drugs for neurogenerative diseases.	Gachon Institute of Pharmaceutical Science, College of Pharmacy, Gachon University, Yeonsu-gu, Incheon 21936, Korea	10.3390/life11070607	2021	11	7	-	-	607	-
Zhang, Xiaoyu; Zhang, Xiancheng; Zhong, Manli; Zhao, Pu; Guo, Chuang; Li, You; Xu, He; Wang, Tao; Gao, Huiling	A Novel Cu(II)-Binding Peptide Identified by Phage Display Inhibits Cu2+-Mediated Aβ Aggregation	International Journal of Molecular Sciences	EN	Article	phage display; metal-binding peptide; Cu(II); Aβ; Alzheimer’s disease	Copper (Cu) has been implicated in the progression of Alzheimer’s disease (AD), and aggregation of Cu and amyloid β peptide (Aβ) are considered key pathological features of AD. Metal chelators are considered to be potential therapeutic agents for AD because of their capacity to reduce metal ion-induced Aβ aggregation through the regulation of metal ion distribution. Here, we used phage display technology to screen, synthesize, and evaluate a novel Cu(II)-binding peptide that specifically blocked Cu-triggered Aβ aggregation. The Cu(II)-binding peptide (S-A-Q-I-A-P-H, PCu) identified from the phage display heptapeptide library was used to explore the mechanism of PCu inhibition of Cu2+-mediated Aβ aggregation and Aβ production. In vitro experiments revealed that PCu directly inhibited Cu2+-mediated Aβ aggregation and regulated copper levels to reduce biological toxicity. Furthermore, PCu reduced the production of Aβ by inhibiting Cu2+-induced BACE1 expression and improving Cu(II)-mediated cell oxidative damage. Cell culture experiments further demonstrated that PCu had relatively low toxicity. This Cu(II)-binding peptide that we have identified using phage display technology provides a potential therapeutic approach to prevent or treat AD.	College of Life and Health Sciences, Northeastern University, Shenyang 110819, China	10.3390/ijms22136842	2021	22	13	-	-	6842	-
Dulewicz, Maciej; Kulczyńska-Przybik, Agnieszka; Słowik, Agnieszka; Borawska, Renata; Mroczko, Barbara	Fatty Acid Binding Protein 3 (FABP3) and Apolipoprotein E4 (ApoE4) as Lipid Metabolism-Related Biomarkers of Alzheimer’s Disease	Journal of Clinical Medicine	EN	Article	FABP3; ApoE4; CSF biomarkers; lipids metabolism	Background: Lipid metabolism-related biomarkers gain increasing researchers interest in the field of neurodegenerative disorders. Mounting evidence have indicated the role of fatty acid-binding proteins and pathology lipid metabolism in Alzheimer’s Disease (AD). The imbalance of fatty acids (FA) and lipids may negatively affect brain functions related to neurodegenerative disorders. The ApoE4 and FABP3 proteins may reflect processes leading to neurodegeneration. This study aimed to evaluate the relationship between the CSF levels of FABP3 and ApoE4 proteins and cognitive decline as well as the diagnostic performance of these candidate biomarkers in AD and mild cognitive impairment (MCI). Methods: A total of 70 subjects, including patients with AD, MCI, and non-demented controls, were enrolled in the study. CSF concentrations of FABP3 and ApoE4 were measured using immunoassay technology. Results: Significantly higher CSF concentrations of FABP3 and ApoE4 were observed in AD patients compared to MCI subjects and individuals without cognitive impairment. Both proteins were inversely associated with Aβ42/40 ratio: ApoE4 (rho = −0.472, p < 0.001), and FABP3 (rho = −0.488, p < 0.001) in the whole study group, respectively. Additionally, FABP3 was negatively correlated with Mini-Mental State Examination score in the whole study cohort (rho = −0.585 p < 0.001). Conclusion: Presented results indicate the pivotal role of FABP3 and ApoE4 in AD pathology as lipid-related biomarkers, but studies on larger cohorts are needed.	Department of Neurodegeneration Diagnostics, Medical University of Bialystok, 15-269 Bialystok, Poland	10.3390/jcm10143009	2021	10	14	-	-	3009	-
Wu, Ying-Chieh; Sonninen, Tuuli-Maria; Peltonen, Sanni; Koistinaho, Jari; Lehtonen, Šárka	Blood–Brain Barrier and Neurodegenerative Diseases—Modeling with iPSC-Derived Brain Cells	International Journal of Molecular Sciences	EN	Review	induced pluripotent stem cell (iPSC); blood–brain barrier (BBB); neurodegenerative diseases (NDDs)	The blood–brain barrier (BBB) regulates the delivery of oxygen and important nutrients to the brain through active and passive transport and prevents neurotoxins from entering the brain. It also has a clearance function and removes carbon dioxide and toxic metabolites from the central nervous system (CNS). Several drugs are unable to cross the BBB and enter the CNS, adding complexity to drug screens targeting brain disorders. A well-functioning BBB is essential for maintaining healthy brain tissue, and a malfunction of the BBB, linked to its permeability, results in toxins and immune cells entering the CNS. This impairment is associated with a variety of neurological diseases, including Alzheimer’s disease and Parkinson’s disease. Here, we summarize current knowledge about the BBB in neurodegenerative diseases. Furthermore, we focus on recent progress of using human-induced pluripotent stem cell (iPSC)-derived models to study the BBB. We review the potential of novel stem cell-based platforms in modeling the BBB and address advances and key challenges of using stem cell technology in modeling the human BBB. Finally, we highlight future directions in this area.	Neuroscience Center, University of Helsinki, 00014 Helsinki, Finland	10.3390/ijms22147710	2021	22	14	-	-	7710	-
Del Pinto, Rita; Grassi, Davide; Bocale, Raffaella; Carubbi, Francesco; Ferri, Claudio; Desideri, Giovambattista	Blood Pressure Profiles and Cognitive Function from Adulthood to Old Age: Chasing a Golden Middle Way?	Journal of Clinical Medicine	EN	Review	hypertension; hypotension; dementia; cognitive impairment; antihypertensive medications	With the demographic shift toward advanced ages, it is imperative to understand the biological mechanisms behind common, disabling age-related diseases such as cognitive impairment in its mild form to overt dementia. Hypertension, a major cardiovascular risk factor, is epidemiologically linked to vascular and Alzheimer-type dementia, with possible mechanisms being atherosclerotic macro- and microvascular damage leading to neuronal cell death, as well as proinflammatory events responsible for neurodegeneration. Nevertheless, there is currently a knowledge gap as to which population to target, what the diagnostics test, and how to manage early pathogenic events in order to prevent such a dramatic and disabling condition. While clinical trials data support the benefit of active BP control with antihypertensive medications on the risk of future cognitive impairment, hypotension appears to be related to accelerated cognitive decline in both the fit and the cognitively frail elderly. Dedicated, technologically advanced studies assessing the relation of BP with dementia are needed to clarify the pathophysiological mechanisms in the association before a tailored preventive, diagnostic, and therapeutic approach to one of the most widespread modern medical challenges becomes a reality.	Department of Life, Health and Environmental Sciences, University of L’Aquila, 67100 L’Aquila, Italy	10.3390/jcm10153243	2021	10	15	-	-	3243	-
