"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Speech as a Window to the Brain: Innovative Techniques in Early Alzheimer’s Disease Detection","A. El Hallani; A. Chakhtouna; A. Adib","Team Data Science and Artificial Intelligence, Laboratory of Mathematics Computer Science and Applications (LMCSA), Faculty of Sciences and Technologies, Hassan II University, Mohammedia, Morocco; Team Data Science and Artificial Intelligence, Laboratory of Mathematics Computer Science and Applications (LMCSA), Faculty of Sciences and Technologies, Hassan II University, Mohammedia, Morocco; Team Data Science and Artificial Intelligence, Laboratory of Mathematics Computer Science and Applications (LMCSA), Faculty of Sciences and Technologies, Hassan II University, Mohammedia, Morocco","2024 IEEE 12th International Symposium on Signal, Image, Video and Communications (ISIVC)","4 Jul 2024","2024","","","1","6","As dementia cases are projected to reach 150 million by 2050, with Alzheimer’s disease (AD) accounting for $60-70 \%$ of instances, early detection becomes crucial. AD and other dementias currently rank as the seventh leading cause of death globally. Our study addresses this by employing speech analysis for AD detection, offering a non-invasive and cost-effective diagnostic tool. Utilizing the ADReSS dataset, we integrated advanced Deep Learning techniques, including YAMNet and VGGish, with Mel Frequency Cepstral Coefficients (MFCCs) for feature extraction. An autoencoder was employed for dimensionality reduction to isolate key speech features. We applied Random Forest (RF), Artificial Neural Networks (ANN), and Support Vector Machines (SVM) for classification. The ANN model outperformed others, achieving an impressive $89.3 \%$ accuracy, surpassing current methodologies. This research highlights the efficacy of using speech analysis and ML, DL for early AD detection. Our approach, accessible and precise, promises advancements in early diagnosis and care for AD. Future work will aim to enhance model applicability to various stages of AD and related disorders.","2832-8337","979-8-3503-8526-7","10.1109/ISIVC61350.2024.10577888","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10577888","Alzheimer’s Disease;YAMnet;MFCCs;VGGish;Speech;DL;ML","Support vector machines;Radio frequency;Dimensionality reduction;Speech analysis;Accuracy;Artificial neural networks;Feature extraction","","3","","41","IEEE","4 Jul 2024","","","IEEE","IEEE Conferences"
"Overview of Artificial Intelligence Methods for Alzheimer’s Disease Prediction and Progression","C. Comito; C. Pizzuti; M. Sammarra","National Research Council of Italy, CNR-ICAR Via P. Bucci 8-9C Rende (CS), Italy; National Research Council of Italy, CNR-ICAR Via P. Bucci 8-9C Rende (CS), Italy; National Research Council of Italy, CNR-ICAR Via P. Bucci 8-9C Rende (CS), Italy",2023 17th International Conference on Signal-Image Technology & Internet-Based Systems (SITIS),"21 Mar 2024","2023","","","22","29","Years of dedicated experimental and clinical investigations have shed light on numerous aspects of Alzheimer’s disease (AD) pathogenesis. However, the are still many facets and issues unsolved. Recent advancements in open data-sharing initiatives, which gather data encompassing lifestyle, clinical records, and biological information from individuals with AD, have presented an almost inexhaustible wealth of data related to the disease. This data surpasses human capacity to comprehensively analyze. Additionally, the integration of extensive Big Data derived from multi-omics studies holds the promise of delving into the pathophysiological mechanisms spanning the entire biological spectrum of AD. In this context, Artificial Intelligence (AI) techniques can give a valid support to public health authorities, complementing traditional approaches with advanced tools. This study provides a focused review of methods, algorithms, applications, and emerging AI technologies that can be utilized for forecasting and diagnosing Alzheimer’s disease. The main objectives of this review are understanding the importance of AI approaches such as machine learning and deep learning for AD, and discussing the efficiency and impact of these methods for AD prediction and progression.","","979-8-3503-7091-1","10.1109/SITIS61268.2023.00014","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10472806","Alzheimer’s Disease;Artificial Intelligence;Prediction;Progression","Deep learning;Machine learning algorithms;Reviews;Prediction algorithms;Biology;Artificial intelligence;Alzheimer's disease","","","","46","IEEE","21 Mar 2024","","","IEEE","IEEE Conferences"
"Construction and evaluation of risk prediction model for Alzheimer's disease: Application of regression analysis methods","Y. Wang; F. Dong; H. Qi; Y. Chen; W. Li; G. Qin","Qilu Institute of Technology, ShanDong, China; Qilu Institute of Technology, ShanDong, China; Qilu Institute of Technology, ShanDong, China; Qilu Institute of Technology, ShanDong, China; Qilu Institute of Technology, ShanDong, China; Qilu Institute of Technology, ShanDong, China",2023 5th International Conference on Electronic Engineering and Informatics (EEI),"18 Aug 2023","2023","","","602","606","With the aging of the population, the number of Alzheimer's patients is increasing exponential growth. According to statistics, there are approximately 200 million elderly people aged 60 and above in China, of which 5 to 7 million are affected by Alzheimer's disease. This makes the disease the “king of diseases” that current society needs to focus on. Therefore, early prediction of Alzheimer's disease is particularly important. The existing models that have undergone neuropsychological testing, imaging, and biomarkers are progressing slowly and have significant limitations. Regression methods have significant advantages in predicting Alzheimer's disease by considering multiple variables, establishing quantitative relationship models, and conducting variable selection and validation in the construction of complex disease prediction models. This article evaluates the early prediction of Alzheimer's disease by constructing a regression algorithm model [1].","","979-8-3503-2707-6","10.1109/EEI59236.2023.10212568","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10212568","Alzheimer's disease;Regression model;Disease risk;forecast","Biological system modeling;Collaboration;Predictive models;Big Data;Aging;Prediction algorithms;Brain modeling","","","","10","IEEE","18 Aug 2023","","","IEEE","IEEE Conferences"
"A Comparative Analysis of Deep Learning Approaches for Alzheimer's Disease Diagnosis Using MRI Images","S. K; A. H; R. Gupta; A. K. D; V. Karthik","Department of Biomedical Engineering, SRM Institute of Science and Technology, Kattankulathur, Chennai, Tamil Nadu, India; Department of Biomedical Engineering, SRM Institute of Science and Technology, Kattankulathur, Chennai, Tamil Nadu, India; Department of Biomedical Engineering, SRM Institute of Science and Technology, Kattankulathur, Chennai, Tamil Nadu, India; Department of Biomedical Engineering, SRM Institute of Science and Technology, Kattankulathur, Chennai, Tamil Nadu, India; Department of Biomedical Engineering, SRM Institute of Science and Technology, Kattankulathur, Chennai, Tamil Nadu, India","2025 International Conference in Advances in Power, Signal, and Information Technology (APSIT)","24 Jul 2025","2025","","","1","7","Alzheimer's disease (AD) is a progressive neurological disorder that severely impacts cognitive function. Early detection and accurate diagnosis are crucial for improving patient outcomes. This study explores the application of deep learning models, specifically Inception V3 and AlexNet, for classifying MRI images into Alzheimer's severity classes: Mild Demented, Moderate Demented, NonDemented, and Very Mild Demented. Inception V3 and Alex net are lightweight models compared to other models (ResNet, VGG16, Efficient Net). These two models assess trade-offs between performance and Computational cost. A comprehensive dataset visualization revealed significant class imbalances, with distributions ranging from 1 % to 50 %. Data augmentation techniques such as shifts, rotations, and zooming were employed to address this, achieving a balanced class representation of $24-26 \%$. The models were evaluated on both original and augmented datasets to assess the impact of augmentation on performance. Inception V3 achieved 98% accuracy, 0.99 precision, 0.98 recall, and 0.98 F1-score, outperforming AlexNet, which reached 93% accuracy, 0.92 precision, 0.90 recall, and 0.90 F 1 -score. The study highlights that augmentation enhances sensitivity. Unlike prior studies that predominantly use a single deep learning approach, this research employs a comparative framework, evaluating both lightweight (AlexNet) and deep (Inception V3) architectures. Additionally, the effect of augmentation on class balance and model performance has been thoroughly analyzed, highlighting potential trade-offs in sensitivity and specificity. Despite improved sensitivity and reduced misclassification errors in augmented datasets, introducing synthetic patterns affected generalization. The study highlights the critical role of data augmentation in addressing class imbalances and enhancing model training while emphasizing the need for augmentation strategies that closely mimic real-world data variability.","","979-8-3315-2989-5","10.1109/APSIT63993.2025.11086298","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11086298","Alzheimer's Disease;Automated Diagnosis;Deep Learning;Image Classification;MRI Images;Neural Networks","Deep learning;Training;Analytical models;Accuracy;Sensitivity;Magnetic resonance imaging;Computational modeling;Data augmentation;Data models;Alzheimer's disease","","","","16","IEEE","24 Jul 2025","","","IEEE","IEEE Conferences"
"Power spectral density and lempel-ziv complexity analysis of EEG in Alzheimer's disease","R. Wang; Z. Yang; J. Wang; L. Shi","Department of Information Technology Engineering, Tianjin University of Technology and Education, Tianjin, P. R. China; Department of Ophthalmology, Cangzhou People's Hospital, Cangzhou, Hebei, P. R. China; Department of Electrical and Automation Engineering, Tianjin University, Tianjin, P. R. China; Department of Information Technology Engineering, Tianjin University of Technology and Education, Tianjin, P. R. China",2017 36th Chinese Control Conference (CCC),"11 Sep 2017","2017","","","5549","5554","To study the electroencephalograph (EEG) background activity in patients with Alzheimer's disease (AD), power spectrum density estimated by AR model and Lempel-Ziv (LZ) complexity are employed. EEG signals are recorded with 16-channel scalp electrodes in 15 patients with probable AD and 15 age-matched normal control subjects, in a relax state with eyes closed. Analysis results demonstrate that both relative PSD and LZ complexity of AD patients are increased in theta band and decreased in alpha band when compared with controls. Furthermore, specific to a particular frequency band, the topographical distribution of relative PSD and LZ complexity in the brain are matched. These preliminary results suggest that cognitive dysfunction in AD is associated with slowed power and decreased complexity in certain regions of the brain, though which we could differentiate AD patients from control subjects.","1934-1768","978-988-15639-3-4","10.23919/ChiCC.2017.8028238","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8028238","Alzheimer's disease;EEG;Power Spectrum density (PSD);Lempel-Ziv complexity","Electroencephalography;Complexity theory;Brain modeling;Dementia;Electrodes;Analysis of variance","","1","","24","","11 Sep 2017","","","IEEE","IEEE Conferences"
"Disentangle First, Then Distill: A Unified Framework for Missing Modality Imputation and Alzheimer’s Disease Diagnosis","Y. Chen; Y. Pan; Y. Xia; Y. Yuan","National Engineering Laboratory for Integrated Aero-Space-Ground-Ocean Big Data Application Technology, School of Computer Science and Engineering, Northwestern Polytechnical University, Xi’an, China; School of Biomedical Engineering, ShanghaiTech University, Shanghai, China; National Engineering Laboratory for Integrated Aero-Space-Ground-Ocean Big Data Application Technology, School of Computer Science and Engineering, Northwestern Polytechnical University, Xi’an, China; Department of Electronic Engineering, The Chinese University of Hong Kong, Hong Kong, SAR, China",IEEE Transactions on Medical Imaging,"30 Nov 2023","2023","42","12","3566","3578","Multi-modality medical data provide complementary information, and hence have been widely explored for computer-aided AD diagnosis. However, the research is hindered by the unavoidable missing-data problem, i.e., one data modality was not acquired on some subjects due to various reasons. Although the missing data can be imputed using generative models, the imputation process may introduce unrealistic information to the classification process, leading to poor performance. In this paper, we propose the Disentangle First, Then Distill (DFTD) framework for AD diagnosis using incomplete multi-modality medical images. First, we design a region-aware disentanglement module to disentangle each image into inter-modality relevant representation and intra-modality specific representation with emphasis on disease-related regions. To progressively integrate multi-modality knowledge, we then construct an imputation-induced distillation module, in which a lateral inter-modality transition unit is created to impute representation of the missing modality. The proposed DFTD framework has been evaluated against six existing methods on an ADNI dataset with 1248 subjects. The results show that our method has superior performance in both AD-CN classification and MCI-to-AD prediction tasks, substantially over-performing all competing methods.","1558-254X","","10.1109/TMI.2023.3295489","National Key Research and Development Programof China(grant numbers:2022YFC2009903/2022YFC2009900); China Postdoctoral Science Foundation(grant numbers:BX2021333,2021M703340); Innovation and Technology Commission-Innovation and Technology Fund(grant numbers:ITS/100/20); Alzheimer’s Disease Neuroimaging Initiative (ADNI) (National Institutes of Health)(grant numbers:U01 AG024904); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10184044","Alzheimer’s disease;mild cognitive impairment;multi-modality diagnosis;modality imputation","Data models;Knowledge engineering;Medical diagnostic imaging;Magnetic resonance imaging;Training;Image segmentation;Alzheimer's disease","Humans;Alzheimer Disease;Neuroimaging;Magnetic Resonance Imaging;Positron-Emission Tomography","23","","51","IEEE","14 Jul 2023","","","IEEE","IEEE Journals"
"Classification of Alzheimer's Disease Based on Multi-view Lightweight Neural Network","Q. Zhang; Y. Long; H. Cai","School of Computer Science and Engineering Chongqing University of Technology, Chongqing, China; School of Computer Science and Engineering Chongqing University of Technology, Chongqing, China; School of Computer Science and Engineering Chongqing University of Technology, Chongqing, China",2023 3rd International Conference on Consumer Electronics and Computer Engineering (ICCECE),"2 Jun 2023","2023","","","62","65","As a degenerative neurodegenerative disease, early detection and intervention are still the key to prevent the aggravation of Alzheimer's disease (AD). Computer aided diagnosis based on Magnetic Resonance Imaging (MRI) can provide assistance for early detection of AD. In the application of limited MRI data, a multi-view lightweight neural network is proposed to effectively identify AD by reducing the amount of model computation and parameters and making full use of the image information. In the proposed method, we design an optimized lightweight neural network for feature extraction on limited MRI data. Attention mechanism is adopted to fuse multi-slice features and ensure the consistency of results. For full use of MRI data, personalized weights are learned and applied to fuse the multi-view features of transverse plane, sagittal plane and coronal plane. The experimental results indicate that compare with state-of-the-art lightweight methods, the proposed multi-view method achieves good balance on parameters (3.75M) and FLOPs (4.45G). Meanwhile, the classification performances of the proposed multi-view method are better in the three AD classification tasks. Through the construction of the model, it is expected to provide a feasible reference lightweight network for further AD detection.","","979-8-3503-3157-8","10.1109/ICCECE58074.2023.10135296","Science and Technology Research Program of Chongqing Municipal Education Commission(grant numbers:KJQN202101116,202008500075,gzlcx20223193); DOD(grant numbers:W81XWH-12-2-0012); ADNI(grant numbers:W81XWH-12-2-0012); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10135296","Alzheimer's disease;Multi-view lightweight neural network;Attentional feature fusion;Personalized weights","Training;Performance evaluation;Fuses;Magnetic resonance imaging;Neural networks;Feature extraction;Data models","","1","","14","IEEE","2 Jun 2023","","","IEEE","IEEE Conferences"
"LightMoDAD: A Lightweight Diagnosis Network for Alzheimer's Disease with Small-Scale Multi-Modal Data","G. Wang; Z. Bai; Y. Xu; S. Song; M. Chen; H. Chen","School of Information Science and Engineering, Yunnan University, Kunming, China; School of Information Science and Engineering, Yunnan University, Kunming, China; School of Information Science and Engineering, Yunnan University, Kunming, China; School of Information Science and Engineering, Yunnan University, Kunming, China; School of Information Science and Engineering, Yunnan University, Kunming, China; School of Information Science and Engineering, Yunnan University, Kunming, China",2023 China Automation Congress (CAC),"19 Mar 2024","2023","","","5334","5339","Alzheimer's Disease (AD) is a chronic neurodegenerative disease without effective medications or supplemental treatment. Early and accurate diagnosis of AD is crucial for effective treatment and patient management. However, AD diagnosis model training is often suffered from small datasets. This paper proposes a lightweight AD diagnosis network trained by using small multi-modal datasets. First, multimodal medical images are produced by fusing structural information from magnetic resonance imaging (MRI) of AD patients with brain activity information from positron emission tomography (PET) images. Then, a lightweight neural network is constructed by integrating convolutional neural networks (CNNs) with transformer networks to extract essential features and classify Alzheimer's disease images. Meanwhile, transfer learning makes the AD diagnosis model less dependent on data. Our model achieves promising results in terms of accuracy, sensitivity, and specificity using a small subset from the Alzheimer's Disease Neuroimaging Initiative (ADNI) public dataset.","2688-0938","979-8-3503-0375-9","10.1109/CAC59555.2023.10451828","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10451828","Alzheimer's disease;multimodal medical images;lightweight neural network;transfer learning;deep learning","Training;Magnetic resonance imaging;Transfer learning;Brain modeling;Feature extraction;Data models;Alzheimer's disease","","","","26","IEEE","19 Mar 2024","","","IEEE","IEEE Conferences"
"Graph Reasoning Module for Alzheimer’s Disease Diagnosis: A Plug-and-Play Method","C. -C. Fan; H. Yang; C. Zhang; L. Peng; X. Zhou; S. Liu; S. Chen; Z. -G. Hou","Medical Big Data Research Center, Chinese PLA General Hospital, Beijing, China; State Key Laboratory of Multimodal Artificial Intelligence Systems, Institute of Automation, Chinese Academy of Sciences, Beijing, China; Department of Engineering Science, Faculty of Innovation Engineering, Macau University of Science and Technology, Macau, China; State Key Laboratory of Multimodal Artificial Intelligence Systems, Institute of Automation, Chinese Academy of Sciences, Beijing, China; State Key Laboratory of Multimodal Artificial Intelligence Systems, Institute of Automation, Chinese Academy of Sciences, Beijing, China; State Key Laboratory of Multimodal Artificial Intelligence Systems, Institute of Automation, Chinese Academy of Sciences, Beijing, China; State Key Laboratory of Multimodal Artificial Intelligence Systems, Institute of Automation, Chinese Academy of Sciences, Beijing, China; State Key Laboratory of Multimodal Artificial Intelligence Systems, Institute of Automation, Chinese Academy of Sciences, Beijing, China",IEEE Transactions on Neural Systems and Rehabilitation Engineering,"7 Dec 2023","2023","31","","4773","4780","Recent advances in deep learning have led to increased adoption of convolutional neural networks (CNN) for structural magnetic resonance imaging (sMRI)-based Alzheimer’s disease (AD) detection. AD results in widespread damage to neurons in different brain regions and destroys their connections. However, current CNN-based methods struggle to relate spatially distant information effectively. To solve this problem, we propose a graph reasoning module (GRM), which can be directly incorporated into CNN-based AD detection models to simulate the underlying relationship between different brain regions and boost AD diagnosis performance. Specifically, in GRM, an adaptive graph Transformer (AGT) block is designed to adaptively construct a graph representation based on the feature map given by CNN, a graph convolutional network (GCN) block is adopted to update the graph representation, and a feature map reconstruction (FMR) block is built to convert the learned graph representation to a feature map. Experimental results demonstrate that the insertion of the GRM in the existing AD classification model can increase its balanced accuracy by more than 4.3%. The GRM-embedded model achieves state-of-the-art performance compared with current deep learning-based AD diagnosis methods, with a balanced accuracy of 86.2%.","1558-0210","","10.1109/TNSRE.2023.3337533","National Natural Science Foundation of China(grant numbers:U1913601,62073319,62003343,U20A20224); Beijing Natural Science Foundation(grant numbers:L212034); Beijing Nova Program(grant numbers:20220484175); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10332232","Alzheimer’s disease diagnosis;graph convolution network;plug-and-play;structural magnetic resonance imaging","Feature extraction;Three-dimensional displays;Convolutional neural networks;Transformers;Convolution;Representation learning;Magnetic resonance imaging","Humans;Alzheimer Disease;Electric Power Supplies;Neural Networks, Computer;Neurons;Magnetic Resonance Imaging","6","","34","CCBYNCND","28 Nov 2023","","","IEEE","IEEE Journals"
"Classifying Early and Late Mild Cognitive Impairment Stages of Alzheimer’s Disease by Analyzing Different Brain Areas","G. UYSAL; M. Ozturk","Department of Biomedical Engineering, Institute of Graduate Studies, Istanbul University-Cerrahpasa, Istanbul, Turkey; Department of Electrical and Electronics Engineering Engineering, Faculty Istanbul University-Cerrahpasa, Istanbul, Turkey",2020 Medical Technologies Congress (TIPTEKNO),"25 Dec 2020","2020","","","1","4","Early detection of the stage of mild cognitive impairment (MCI) is very important for early diagnosis of dementia and slowing down the progression of Alzheimer's disease. Atrophy values obtained by magnetic resonance imaging (MRI), one of the neuroimaging techniques, are considered to be a fairly powerful diagnostic biomarker used in the detection of Alzheimer. Since the transition from early mild cognitive impairment (EMCI) to late mild cognitive impairment (LMCI) is irreversible and implies a significant change in a patient's condition, we focus on to the classification of these two stages in this work. In this study, atrophy values of 13 brain areas of 90 early mild cognitive impairment, 38 late mild cognitive impairment, 14 mild cognitive impairment participants were used in the diagnosis of the disease. Diagnosis groups have been classified with an accuracy of 68.8% as a result of data estimations obtained using classification algorithms. When the classification has been made only by taking effective values, an accuracy rate of 75% has been achieved and this means a significative improvement. The deep analysis of the disease and the focusing on the brain regions where it has more impact in order to distinguish the stages early, show the potential of utilizing MRI features to improve cognitive assessment.","2687-7783","978-1-7281-8073-1","10.1109/TIPTEKNO50054.2020.9299217","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9299217","Mild Cognitive Impairment;Alzheimer’s Disease;Classification Algorithms;Machine Learning;Mild Cognitive Impairment;Alzheimers Disease;Classification Algorithms;Machine Learning","Atrophy;Neuroimaging;Brain;Magnetic resonance imaging;Classification algorithms;Medical diagnostic imaging;Diseases","","11","","31","IEEE","25 Dec 2020","","","IEEE","IEEE Conferences"
"NetFeatures-Transformer: Enhancing Brain Network Features to Classify Alzheimer's Disease","Y. Cao; H. Kuai; N. Zhong; B. Wang; F. Fan; J. Yan","Faculty of Information Technology, Beijing University of Technology, Beijing, China; Faculty of Engineering, Maebashi Institute of Technology, Maebashi, Gunma, Japan; Faculty of Engineering, Maebashi Institute of Technology, Maebashi, Gunma, Japan; Beijing Huilongguan Hospital, Peking University, Huilongguan Clinical Medical School, Beijing, China; Beijing Huilongguan Hospital, Peking University, Huilongguan Clinical Medical School, Beijing, China; Faculty of Information Technology, Beijing University of Technology, Beijing, China",2023 IEEE/WIC International Conference on Web Intelligence and Intelligent Agent Technology (WI-IAT),"19 Dec 2023","2023","","","503","507","The convergence of AI, big data, and magnetic resonance imaging (MRI) has unlocked trans formative potential in the field of neurological disease. For example, the resting-state fMRI technique is widely applied to identify functional alterations in brain and perform classification tasks for Alzheimer's Disease (AD). However, the high network complexity and difficult-to-interpret features of these models make it challenging to translate them into clinical applications. To overcome these limitations, the systematic Brain Informatics methodology is reconsidered to realize evidence combination and fusion computing from resting-state fMRI. In this work, a N etFeatures- Transformer is proposed to perform functional brain network classification through the integration of graph-based evidence, realizing interpretable discrimination of healthy controls (HC) and AD. The key contributions include: combining a transformer encoder with network nodal features to enhance classification performance, capturing different aspects of the brain network's topology. Additionally, the model utilizes the attention scores from trained transformer encoders to enhance interpretability, revealing the significant brain connections that have impact on the classification tasks at the same time.","","979-8-3503-0918-8","10.1109/WI-IAT59888.2023.00083","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10350162","NetFeatures-Transformer;Evidence Combination-Fusion Computing (ECFC);Brain Network Analysis;Alzheimer's Disease (AD)","Neurological diseases;Pathology;Systematics;Network topology;Network analyzers;Functional magnetic resonance imaging;Transformers","","1","","16","IEEE","19 Dec 2023","","","IEEE","IEEE Conferences"
"Graph Embedded Ensemble Deep Randomized Network for Diagnosis of Alzheimer's Disease","A. K. Malik; M. Tanveer","Department of Mathematics, Indian Institute of Technology (IIT) Indore, Simrol, Indore, Madhya Pradesh, India; Department of Mathematics, Indian Institute of Technology (IIT) Indore, Simrol, Indore, Madhya Pradesh, India",IEEE/ACM Transactions on Computational Biology and Bioinformatics,"8 Aug 2024","2024","21","4","546","558","Randomized shallow/deep neural networks with closed form solution avoid the shortcomings that exist in the back propagation (BP) based trained neural networks. Ensemble deep random vector functional link (edRVFL) network utilize the strength of two growing fields, i.e., deep learning and ensemble learning. However, edRVFL model doesn't consider the geometrical relationship of the data while calculating the final output parameters corresponding to each layer considered as base model. In the literature, graph embedded frameworks have been successfully used to describe the geometrical relationship within data. In this paper, we propose an extended graph embedded RVFL (EGERVFL) model that, unlike standard RVFL, employs both intrinsic and penalty subspace learning (SL) criteria under the graph embedded framework in its optimization process to calculate the model's output parameters. The proposed shallow EGERVFL model has only single hidden layer and hence, has less representation learning. Therefore, we further develop an ensemble deep EGERVFL (edEGERVFL) model that can be considered a variant of edRVFL model. Unlike edRVFL, the proposed edEGERVFL model solves graph embedded based optimization problem in each layer and hence, has better generalization performance than edRVFL model. We evaluated the proposed approaches for the diagnosis of Alzheimer's disease and furthermore on UCI datasets. The experimental results demonstrate that the proposed models perform better than baseline models. The source code of the proposed models is available at https://github.com/mtanveer1/.","1557-9964","","10.1109/TCBB.2022.3202707","National Supercomputing Mission(grant numbers:DST/NSM/R&D_HPC_Appl/2021/03.29); Science and Engineering Research Board; Department of Science and Technology(grant numbers:DST/ICPS/CPS-Individual/2018/276); Government of India(grant numbers:SB/S2/RJN-001/2016); Council of Scientific and Industrial Research (CSIR), New Delhi, India(grant numbers:09/1022 (0075)/2019-EMR-I,22(0751)/17/EMR-II); IIT Indore; ADNI; National Institutes of Health(grant numbers:U01 AG024904); DOD ADNI(grant numbers:W81XWH-12–2-0012); National Institute on Aging; National Institute of Biomedical Imaging and Bioengineering; F. Hoffmann-La Roche Ltd; Genentech, Inc.; Janssen Alzheimer Immunotherapy Research & Development, LLC.; Merck & Co., Inc.; Alzheimer's Drug Discovery Foundation; Elan Pharmaceuticals, Inc.; Biogen; Bristol-Myers Squibb Company; Meso Scale Diagnostics, LLC.; NeuroRx Research; EuroImmun; GE Healthcare; CereSpir, Inc.; Cogstate; Eisai Inc.; AbbVie; Alzheimer's Association; Fujirebio; IXICO Ltd.; Johnson & Johnson Pharmaceutical Research & Development LLC.; Eli Lilly and Company; Araclon Biotech; BioClinica, Inc.; Lumosity; Lundbeck; Neurotrack Technologies; Takeda Pharmaceutical Company; Novartis Pharmaceuticals Corporation; Pfizer Inc.; Piramal Imaging; Servier; Transition Therapeutics. The Canadian Institutes of Health Research; ADNI clinical sites in Canada; National Institutes of Health; Research and Education from Northern California Institute; Alzheimer's Therapeutic Research Institute at the University of Southern California; University of Southern California at Neuro Imaging lab; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9893913","Alzheimer's disease;ensemble deep learning;random vector functional link (RVFL);deep RVFL;magnetic resonance imaging (MRI);graph embedded","Data models;Diseases;Standards;Neural networks;Deep learning;Alzheimer's disease;Mathematical models","Alzheimer Disease;Humans;Deep Learning;Neural Networks, Computer;Computational Biology;Algorithms;Diagnosis, Computer-Assisted;Databases, Factual","21","","82","IEEE","16 Sep 2022","","","IEEE","IEEE Journals"
"Enhanced Alzheimer's Disease Diagnosis Using Modified BrainNet3D: A Robust Framework for 3D MRI-Based Classification","M. S. Hiremath; R. C. Biradar","Dept. of Image Processing, School of Electronics and Communication, REVA University, eMath Technology, Pvt. Ltd., Bangalore, Karnataka, India; School of Electronics and Communication, REVA University, Bangalore, Karnataka, India",2025 International Conference on Computing Technologies & Data Communication (ICCTDC),"22 Sep 2025","2025","","","1","7","Alzheimer's Disease (AD) is the leading cause of dementia globally, imposing significant societal and economic burdens. Early diagnosis, particularly in the prodromal stages, is crucial for effective management but remains challenging due to the subtle nature of structural brain changes and limitations in existing diagnostic frameworks, such as noise handling and computational scalability. This study proposes BrainNet3D, an optimized 3D convolutional neural network (CNN) model, to classify Alzheimer's stages-Cognitive Normal (CN), Mild Cognitive Impairment (MCI), and Alzheimer's Disease (AD)-using volumetric MRI data. The framework incorporates advanced preprocessing techniques, including Bayes Wavelet Transform for noise reduction and improved fuzzy c-means clustering for segmentation. Post-processing enhancements, such as gamma correction and Gaussian blur, further improve image clarity. The modified BrainNet3D architecture integrates dropout regularization, dynamic padding, and expanded convolutional blocks to enhance accuracy and scalability. Evaluated on the ADNI dataset, the model achieved a test accuracy of 96.05%, an average F1-score of 95.91 %, and robust performance across CN, MCI, and AD classifications. It outperformed state-of-the-art models, validating its effectiveness for early-stage AD diagnosis. BrainNet3D offers a scalable and automated diagnostic solution, supporting timely clinical interventions and reducing diagnostic burdens. Future directions include multimodal data integration, real-time preprocessing, and validation of diverse neurodegenerative diseases to expand their applicability in real-world clinical settings.","","979-8-3315-2798-3","10.1109/ICCTDC64446.2025.11159048","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11159048","Alzheimer's Disease Diagnosis;BrainNet3D Model;3D MRI Analysis;Fuzzy C-means Clustering;Gamma Correction;Contrast Limited Adaptive Histogram Equalization","Adaptation models;Solid modeling;Image segmentation;Accuracy;Three-dimensional displays;Computational modeling;Magnetic resonance imaging;Brain modeling;Data models;Alzheimer's disease","","","","27","IEEE","22 Sep 2025","","","IEEE","IEEE Conferences"
