"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Alzheimer’s Disease Detection Through Spatially Attentive Enhanced Low-Mid-High Level Feature Modelling using Deep CNN","S. K. Tripathy; P. Shanmugham; R. Sharma; Y. Doshi","Computer Science and Engineering, National Institute of Technology, Patna, Bihar, India; School of Computing Science and Engineering, VIT Bhopal University, Bhopal-Indore Highway, Kothrikalan, Sehore, Madhya Pradesh, India; School of Computing Science and Engineering, VIT Bhopal University, Bhopal-Indore Highway, Kothrikalan, Sehore, Madhya Pradesh, India; School of Computing Science and Engineering, VIT Bhopal University, Bhopal-Indore Highway, Kothrikalan, Sehore, Madhya Pradesh, India",2024 15th International Conference on Computing Communication and Networking Technologies (ICCCNT),"4 Nov 2024","2024","","","1","6","Alzheimer’s disease (AD) severely affects patients and has become a warning concern around the world. Several AI-based solutions that have extensively explored convolutional neural networks (CNN) for diagnosis. Most of these approaches only utilise high-level features for diagnosis. However, to solve any non-linear and complex problem, the low-level and mid-level features are as important as the high-level features. Such an approach is missing in the AD classification. To solve this, we proposed a novel way to utilise low, mid, and high (LMH) features for classification. We design the suggested framework using the backbone of a multilayer atrous CNN. We enhance the LMH features by exploiting features from a multicolumn atrous convolution with varying kernel shapes, which can extract features at multiple scales. We adopt, modify, and apply a spatial attention mechanism over the enhanced LMH features to emphasise important features or attributes in the spatial domain. A multilayer of dense neurons receives the fused and enhanced spatially attentive LMH features for AD classification. We demonstrate extensive experiments using an open-source AD dataset available on Kaggle. The proposed framework achieves better performance than current best practices.","2473-7674","979-8-3503-7024-9","10.1109/ICCCNT61001.2024.10725110","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10725110","Alzheimer’s disease;atrous CNN;spatial attention;deep learning","Attention mechanisms;Shape;Convolution;Neurons;Feature extraction;Nonhomogeneous media;Convolutional neural networks;Alzheimer's disease;Kernel;Best practices","","","","13","IEEE","4 Nov 2024","","","IEEE","IEEE Conferences"
"An Approach Towards Development of Computer Aided Monitoring System for Alzheimer's Disease based on MRI Images","H. N. Aziz; W. M. H. Wan Mahmud; A. H. Kah Ching","Faculty of Electrical and Electronics Engineering, Universiti Tun Hussein Onn Malaysia, Malaysia; Faculty of Electrical and Electronics Engineering, Universiti Tun Hussein Onn Malaysia, Malaysia; Faculty of Electrical and Electronics Engineering, Universiti Tun Hussein Onn Malaysia, Malaysia",2020 IEEE 10th International Conference on System Engineering and Technology (ICSET),"27 Nov 2020","2020","","","114","117","Alzheimer's disease (AD) is a disorder that affects millions of people in the world, and this number will continue increasing according to all prospects. Other than it is a serious problem that still today there is no cure for this disease, it is of even much more concern the lack of reliability and the tardiness in the diagnosis and monitoring of the disease. Implementation of latest technology into the development of computerized diagnosis system is not new. Many past studies have been looking into this matter by using different sophisticated tools. However, there is yet to find any research on the development of the monitoring system for AD which able to continuously monitor the AD patients, so as to detect any progression symptoms. In this study, a Computer Aided Monitoring (CAM) system is created to monitor the progress of AD patients and provide various data of patients in a system which can be accessed by authorized medical practitioners. To monitor the progress of AD on patients, image processing and analysis were applied to MRI images including the preprocessing stage for improving the images, and segmentation stage using thresholding method. For this system, the MRI data used are from Alzheimer's Disease Neuroimaging Initiative (ADNI) database. The CAM system was developed using Graphical User Interface (GUI) in MATLAB which consists Log In template, Information template, Patient Data template and the last template is MRI enabling image processing. This system may help the doctors to manage and monitor their AD patient on one system which have the capability of displaying and storing all data related to patients as well as detecting the progression of the disease.","2470-640X","978-1-7281-9910-8","10.1109/ICSET51301.2020.9265373","Ministry of Higher Education Malaysia(grant numbers:FRGS/1/2019/TK04/UTHM/03/10); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9265373","AD Progression;MRI Images;ADNI Database","Magnetic resonance imaging;Diseases;Monitoring;Alzheimer's disease;Graphical user interfaces;Databases;Biomedical monitoring","","1","","16","IEEE","27 Nov 2020","","","IEEE","IEEE Conferences"
"Performance Evaluation of Deep Learning Models for Alzheimer’s Disease Detection","A. Talha; C. Dhanasree; E. Divya; K. S. Prabhas; U. Syed Abudhagir","Department of ECE, B. V. Raju Institute of Technology Narsapur, Medak, Telangana, India; Department of ECE, B. V. Raju Institute of Technology Narsapur, Medak, Telangana, India; Department of ECE, B. V. Raju Institute of Technology Narsapur, Medak, Telangana, India; Department of Data Science and Artificial Intelligence, Faculty of Science and Technology (IcfaiTech), IFHE, Hyderabad, Telangana, India; Department of ECE, B. V. Raju Institute of Technology Narsapur, Medak, Telangana, India",2024 10th International Conference on Communication and Signal Processing (ICCSP),"6 Jun 2024","2024","","","317","322","Alzheimer's disease (AD) presents as a neurodegenerative condition characterized by dementia, impacting cognitive function, memory, and behavior. Swift identification is crucial for effective intervention and better patient outcomes. This research aims to tackle this urgent need by harnessing deep learning techniques to advance early AD detection. By merging magnetic resonance imaging (MRI) with advanced deep learning algorithms, the objective is to create a precise, non-invasive approach for early AD diagnosis. The primary goal is to uncover new features and significantly boost the accuracy of AD detection. The method involves examining convolutional neural networks alongside MRI scans to reveal patterns indicative of AD progression. Notably, the proposed model achieves impressive evaluation metrics: 99.19% accuracy, 0.023% loss, 99.08% f1-score, and 99.11% precision. This endeavor seeks to demonstrate substantial advancements in AD detection accuracy compared to existing methods. Through this interdisciplinary approach, the aim is to drive progress in early AD diagnosis, ultimately leading to more effective interventions and enhanced quality of life for those impacted by this challenging condition accuracy compared to existing methods.","2836-1873","979-8-3503-5306-8","10.1109/ICCSP60870.2024.10543787","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10543787","Deep learning;image classification;Alzheimer’s Disease;A Convolutional Neural Network;Magnetic Resonance Imaging","Deep learning;Performance evaluation;Magnetic resonance imaging;Merging;Signal processing algorithms;Signal processing;Feature extraction","","4","","19","IEEE","6 Jun 2024","","","IEEE","IEEE Conferences"
"Prediction of Alzheimer's disease - A Machine Learning Perspective with Ensemble Learning","A. D. Arya; S. Singh Verma; P. Chakarabarti; R. Bishnoi","Computer and Communication Engineering, Manipal University Jaipur, Jaipur Jaipur, India; Computer and Communication Engineering, Manipal University Jaipur, Jaipur Jaipur, India; Computer Science and Engineering, ITM SLS Baroda University, Vadodara, Gujarat, India; Computer Science and Engineering, Techno India NJR Institute of Technology, Udaipur, India",2023 6th International Conference on Contemporary Computing and Informatics (IC3I),"26 Jan 2024","2023","6","","2308","2313","According to the World Alzheimer's Report 2022, the current number of people affected by dementia stands at over 55 million. Projections indicate that this figure will escalate to 78 million by the year 2030. Alzheimer's is primarily characterized by dementia, a neurodegenerative condition that progressively damages brain cells. Alarmingly, 75% of Alzheimer's cases go undiagnosed due to a lack of awareness. Machine learning models have shown significant value in the early prediction of Alzheimer's disease. These models enable physicians to start medication at an early stage, which can help delay the onset of symptoms. This paper focuses on the application of five highly effective models for Alzheimer's prediction. The Open Access Series of Imaging Studies (OASIS) dataset is utilized, and an auto classifier is implemented using IBM SPSS Modeler. Eight machine learning models, including C5.0, Neural Network, and Logistic Regression, are employed. Among these, the top five influential models Support Vector Machine (SVM), C5.0 decision tree, Neural Network, eXtreme Gradient Boosting (XGBoost), and Chi-square Automatic Interaction Detection (CHAID) decision tree are compared based on their performance metrics. After evaluating the results achieved by the classifier, it is observed that ensemble learning based XGBoost, outperforms other models, it achieves an impressive accuracy of 96.75% in the prediction of Alzheimer's. In ensemble learning decision trees have demonstrated exceptional performance as weak classifiers in classification-based problems. This system proves to be highly effective, easily implementable, and capable of accurately predicting Alzheimer's using clinical data of patients. Findings of this paper hold great significance for enhancing early detection in Alzheimer's disease.","","979-8-3503-0448-0","10.1109/IC3I59117.2023.10397683","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10397683","Machine Learning;Ensemble Learning;Alzheimer's","Support vector machines;Medical services;Predictive models;Brain modeling;Decision trees;Ensemble learning;Alzheimer's disease","","7","","29","IEEE","26 Jan 2024","","","IEEE","IEEE Conferences"
"Memory Encoding Relation with Alzheimer's Severity: Excitation-to-Inhibition Insights","S. Ranjan; H. Shende; A. Kumar; R. Badal; P. Yadav; L. Kumar","Department of Electrical Engineering, Indian Institute of Technology Delhi, New Delhi, India; Department of Electrical Engineering, Indian Institute of Technology Delhi, New Delhi, India; Centre of Biomedical Engineering, Indian Institute of Technology Delhi, New Delhi, India; Department of RS and BK, All India Institute of Ayurveda, New Delhi, India; Department of RS and BK, All India Institute of Ayurveda, New Delhi, India; Department of Electrical Engineering, Indian Institute of Technology Delhi, New Delhi, India",2024 32nd European Signal Processing Conference (EUSIPCO),"23 Oct 2024","2024","","","1606","1610","Alzheimer's disease (AD) is characterized by progressive cognitive decline, with memory problems being a major symptom. To improve AD diagnosis, this study explores a novel approach using electroencephalography (EEG) during the encoding stage of working memory. It focuses on the excitation-to-inhibition (E/I) imbalance and detrended fluctuation analysis (DFA) as potential markers for AD detection. AD involves tau-mediated neuronal inhibition, impacting brain activity during cognitive tasks. Cognitive decline in AD is linked to pathological changes reflected in the E/I balance. EEG captures brain activity during memory encoding, potentially revealing AD-specific patterns. Previous studies have explored brain activity alterations in AD during encoding, this study goes further by investigating the complexity of electrical activity using DFA and reflecting the neural state utilizing E/I. EEG data is collected from AD, mild cognitive impairment (MCI), and healthy control (HC) groups while performing a working memory task. The encoding stage data for each group is analyzed using DFA and E/I measures at different frequency bands. The increased long-range temporal correlation in AD compared to MCI and HC suggests altered temporal dynamics in AD during encoding. The lower E/I values in AD, followed by MCI and HC, indicate reduced neural activity during encoding with increasing AD severity. This preliminary study suggests that the EEG-based E/I measure and DFA analysis during working memory encoding show potential for distinguishing AD, MCI, and HC subjects. This approach provides valuable insights for potential AD prediction and stage discrimination by capturing altered neural activity and complex brain dynamics.","2076-1465","978-9-4645-9361-7","10.23919/EUSIPCO63174.2024.10715308","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10715308","EEG;Alzheimer's Disease (AD);encoding;detrended fluctuation analysis (DFA);excitation-inhibition ratio (E/I);Mild cognitive impairment (MCI)","Fluctuations;Atmospheric measurements;Neural activity;Time series analysis;Particle measurements;Encoding;Electroencephalography;Frequency measurement;Complexity theory;Alzheimer's disease","","","","34","","23 Oct 2024","","","IEEE","IEEE Conferences"
"Attention ResNet-Based Classification of β-Amyloid PET Images for Alzheimer's Disease Severity Assessment","Y. Lin; M. Xu; K. Luo; T. Kondapalli","Department of Systems and Enterprises, Stevens Institute of Technology, Hoboken, USA; Department of Computer Science, University of Wisconsin-Milwaukee, Milwaukee, USA; Pratt School of Engineering, Duke University, Durham, USA; Department of Computer Science, Texas Tech University, Lubbock, USA",2025 IEEE World AI IoT Congress (AIIoT),"12 Aug 2025","2025","","","0404","0408","Alzheimer's disease (AD) is a prevalent and incurable form of dementia, affecting over six million individuals in the United States [27]. Researchers and neurologists continue to explore preventive and therapeutic interventions. It is well established that the earliest pathological hallmark of AD is the progressive accumulation of β-amyloid (Aβ) plaques in the brain. Therefore, accurate early-stage detection of Aβ and timely artificial intervention to control its progression are critical. In this study, 555 Aβ positron emission tomography (PET) images were obtained from the Alzheimer's Disease Neuroimaging Initiative (ADNI) and used as input data for a classifier designed to categorize them into four groups based on AD severity. A highly accurate deep learning model, the Residual Neural Network (ResNet), was employed and further optimized using a novel approach, Attention ResNet. Experimental results demonstrate a comparative analysis between Attention ResNet and the Vision Transformer (ViT), achieving classification accuracies of 95.8% and 93.1%, respectively.","","979-8-3315-2508-8","10.1109/AIIoT65859.2025.11105221","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11105221","Alzheimer’s disease;Amyloid beta;Brain PET;Deep learning;ResNet;Attention;Classification;CNN;Image Processing","Deep learning;Pathology;Computer vision;Accuracy;Transforms;Transformers;Alzheimer's disease;Positron emission tomography;Public healthcare;Residual neural networks","","","","27","IEEE","12 Aug 2025","","","IEEE","IEEE Conferences"
"Diagnosis of Alzheimer's Disease Using Machine Learning","P. Lodha; A. Talele; K. Degaonkar","Department of EnTC, Vishwakarma Institute of Technology, Pune, India; Department of EnTC, Vishwakarma Institute of Technology, Pune, India; Department of EnTC, Vishwakarma Institute of Technology, Pune, India",2018 Fourth International Conference on Computing Communication Control and Automation (ICCUBEA),"25 Apr 2019","2018","","","1","4","Machine learning is being widely used in various medical fields. Advances in medical technologies have given access to better data for identifying symptoms of various diseases in early stages. Alzheimer's disease is chronic condition that leads to degeneration of brain cells leading at memory enervation. Patients with cognitive mental problems such as confusion and forgetfulness, also other symptoms including behavioral and psychological problems are further suggested having CT, MRI, PET, EEG, and other neuroimaging techniques. The aim of this paper is making use of machine learning algorithms to process this data obtained by neuroimaging technologies for detection of Alzheimer's in its primitive stage.","","978-1-5386-5257-2","10.1109/ICCUBEA.2018.8697386","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8697386","Linear Regression;Machine Learning algorithm;Alzheimer's disease symptoms;Random Forest;Gradient Boosting Algorithm;Neural Network","Machine learning algorithms;Alzheimer's disease;Support vector machines;Boosting;Classification algorithms","","66","","9","IEEE","25 Apr 2019","","","IEEE","IEEE Conferences"
"Attention-Guided Generative Adversarial Networks for Enhancing MRI-based Alzheimer's Disease Diagnosis","A. Sathiya; C. H. Basha; A. Balasupramani; P. A. Balaji; S. Rajan; N. N. Baalakumar","Department of Electronics and Communication Engineering, M. Kumarasamy College of Engineering (Autonomous), Thalavapalayam, Karur; Department of Electrical and Electronics Engineering, SR University, Warangal; Department of Electronics and communication Engineering, Rajalakshmi Institute of Technology, Chennai; School of Computational Intelligence Joy University, Kanyakumari; Department of Electronics and Communication Engineering, Velalar College of Engineering and Technology, Erode; Department of Biomedical Engineering, Sona college of technology, Salem",2025 8th International Conference on Trends in Electronics and Informatics (ICOEI),"30 May 2025","2025","","","997","1004","o date, Alzheimer's disease (AD) remains a major neurodegenerative disorder without a cure, and early and accurate diagnosis is critical for patient management. To this end, we propose an Attention Guided Generative Adversarial Network (AG-GAN) framework for improving MRI-based Alzheimer's disease diagnosis in this study. The dual-stream attention model is proposed, in which the deep learning process is refined by a dual-stream attention mechanism to extract refined MRI features and enhance its capability of discriminability to labels. The AG-GAN framework provides high-quality synthetic MRI scans that help with data augmentation and mitigate the class imbalance problem in AD datasets. Moreover, the attention module is designed to learn key pathological features using robust feature learning. Finally, we test the model on AD datasets and benchmark it against baseline CNN classifiers and standard GAN-based classifiers. The results of the proposed experiment show improved classification accuracy, sensitivity, and specificity of this approach for early AD detection. This work contributes to developing deep learning techniques in medical imaging applications to increase model interpretability and diagnostic precision.","","979-8-3315-4460-7","10.1109/ICOEI65986.2025.11013167","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11013167","Alzheimer's Disease;Generative Adversarial Networks;Attention Mechanism;MRI Enhancement;Deep Learning;Medical Imaging","Deep learning;Accuracy;Attention mechanisms;Magnetic resonance imaging;Computational modeling;Generative adversarial networks;Transformers;Alzheimer's disease;Standards;Biomedical imaging","","","","24","IEEE","30 May 2025","","","IEEE","IEEE Conferences"
"Detecting Alzheimer's Disease on Small Dataset: A Knowledge Transfer Perspective","W. Li; Y. Zhao; X. Chen; Y. Xiao; Y. Qin","School of Automation, Image Processing and Intelligent Control Key Laboratory of Education Ministry of China, Huazhong University of Science and Technology, Wuhan, China; School of Automation, Image Processing and Intelligent Control Key Laboratory of Education Ministry of China, Huazhong University of Science and Technology, Wuhan, China; School of Automation, Image Processing and Intelligent Control Key Laboratory of Education Ministry of China, Huazhong University of Science and Technology, Wuhan, China; School of Automation, Image Processing and Intelligent Control Key Laboratory of Education Ministry of China, Huazhong University of Science and Technology, Wuhan, China; Department of Radiology, Tongji Hospital, Tongji Medical College, Huazhong University of Science and Technology, Wuhan, China",IEEE Journal of Biomedical and Health Informatics,"3 May 2019","2019","23","3","1234","1242","Computer-aided diagnosis (CAD) is an attractive topic in Alzheimer's disease (AD) research. Many algorithms are based on a relatively large training dataset. However, small hospitals are usually unable to collect sufficient training samples for robust classification. Although data sharing is expanding in scientific research, it is unclear whether a model based on one dataset is well suited for other data sources. Using a small dataset from a local hospital and a large shared dataset from the AD neuroimaging initiative, we conducted a heterogeneity analysis and found that different functional magnetic resonance imaging data sources show different sample distributions in feature space. In addition, we proposed an effective knowledge transfer method to diminish the disparity among different datasets and improve the classification accuracy on datasets with insufficient training samples. The accuracy increased by approximately 20% compared with that of a model based only on the original small dataset. The results demonstrated that the proposed approach is a novel and effective method for CAD in hospitals with only small training datasets. It solved the challenge of limited sample size in detection of AD, which is a common issue but lack of adequate attention. Furthermore, this paper sheds new light on effective use of multi-source data for neurological disease diagnosis.","2168-2208","","10.1109/JBHI.2018.2839771","National Natural Science Foundation of China(grant numbers:61473131,61502187,81401389); International Science and Technology Cooperation Program of Hubei Province(grant numbers:2017AHB051); Henan University of Science and Technology(grant numbers:2016JCTD120); Alzheimer's Disease Neuroimaging Initiative; National Institutes of Health(grant numbers:U01 AG024904); U.S. Department of Defense(grant numbers:W81XWH-12-2-0012); Alzheimer's Disease Neuroimaging Initiative(grant numbers:W81XWH-12-2-0012); U.S. Department of Defense(grant numbers:W81XWH-12-2-0012); National Institute on Aging; National Institute of Biomedical Imaging and Bioengineering; Canadian Institutes of Health Research; Alzheimer's Disease Neuroimaging Initiative; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8362917","Computer-aided diagnosis;small dataset;domain adaptation;Alzheimer's disease;rs-fMRI;Machine learning","Training;Dementia;Functional magnetic resonance imaging;Hospitals;Solid modeling;Informatics","Aged;Algorithms;Alzheimer Disease;Brain;Databases, Factual;Female;Humans;Image Interpretation, Computer-Assisted;Magnetic Resonance Imaging;Male;Middle Aged;Neuroimaging","62","","69","IEEE","23 May 2018","","","IEEE","IEEE Journals"
"Combining Voxel-based Morphometry with Artifical Neural Network Theory in the Application Research of Diagnosing Alzheimer's Disease","C. Huang; B. Yan; H. Jiang; D. Wang","Information Science and Technology Institute, Zhengzhou, China; Information Science and Technology Institute, Zhengzhou, China; Information Science and Technology Institute, Zhengzhou, China; Information Science and Technology Institute, Zhengzhou, China",2008 International Conference on BioMedical Engineering and Informatics,"24 Jun 2008","2008","1","","250","254","The purpose of our study was to explore the automatic method of detecting the gray matter loss of Alzheimer's disease (AD) patients with magnetic resonance imaging (MRI). In this paper, we tried to combine voxel-based morphometry(VBM) with Artificial Neural Network(ANN) in diagnosing Alzheimer's disease(AD). Firstly, the features were obtained by VBM method, and then principal component analysis(PCA) was used for feature dimensionality reduction to improve its efficiency. Then, a single three-layer, feed-forward ANN with a back-propagation algorithm was used as a classifier. Finally, the performance of the neural network was evaluated by validation protocol. By taking 20 features into account, which were obtained by VBM. The overall predictive capability of Back-Propagation Neural Network in differentiating AD from normal controls reached 100%. The network kept the accuracy of classification consistently. Also, the result will be slightly better with the process of PCA. In conclusion, the results of this study confirmed that the method of combination VBM with ANN could be used in the early diagnosis of AD.","1948-2922","978-0-7695-3118-2","10.1109/BMEI.2008.245","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=4548671","Alzheimer's disease(AD);magnetic reso-nance imaging;voxel-based morphometry;Artifical Neural Network;PCA","Neural networks;Alzheimer's disease;Artificial neural networks;Magnetic resonance imaging;Biological neural networks;Dementia;Aging;Principal component analysis;Biomedical measurements;Atrophy","","20","","20","IEEE","24 Jun 2008","","","IEEE","IEEE Conferences"
"Alzheimer disease detection and tracking of Alzheimer patient","P. Thakare; V. R. Pawar","Department of Electronics & Telecommunication, Bharati Vidhyapeeth's College of Engineering for Women, Pune-43, Maharashtra, India; Department of Electronics & Telecommunication, Bharati Vidhyapeeth's College of Engineering for Women, Pune-43, Maharashtra, India",2016 International Conference on Inventive Computation Technologies (ICICT),"19 Jan 2017","2016","1","","1","4","Alzheimer disease is one of the forms of dementia. AD is tremendously increasing disease in the world. There are so many biomarkers detect the Alzheimer disease. From that Electroencephalograph signal is give correct result and performance. In Alzheimer disease, death of brain cells are occurs so there is many causes happened such as memory loss, poor in calculation and recent event happened etc. Early detection of Alzheimer disease is very useful for him and his family. Early detection of Alzheimer patients is very useful for him and his family. In detection, firstly EEG database is filter then noise and artifacts is removed from EEG database using independent component analysis. By wavelet transform four features are extracted and classification is done by support vector machine. In monitoring system, Alzheimer patient is track by using GPS and GSM. With the help of this monitoring system Alzheimer patient is travel anywhere without caregiver.","","978-1-5090-1285-5","10.1109/INVENTIVE.2016.7823286","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7823286","Electroencephalogram (EEG);Global System for Module(GSM);Global Positioning System(GPS);Alzheimer's disease (AD);family caregivers (FC);Mild Cognitive Impairment (MCI);Support Vector Machine(SVM);Independent Component Analysis(ICA)","Electroencephalography;Alzheimer's disease;Feature extraction;Support vector machines;Global Positioning System;GSM","","29","","27","IEEE","19 Jan 2017","","","IEEE","IEEE Conferences"
"Fuzzy Inference Model for Alzheimer's Disease Detection","D. Hegde; A. Pandit; T. Rao; A. Kodipalli","Dept. of Artificial Intelligence & Data Science, Global Academy of technology, Banglore, Karnataka, India; Dept. of Artificial Intelligence & Data Science, Global Academy of technology, Banglore, Karnataka, India; Dept. of Artificial Intelligence & Data Science, Global Academy of technology, Banglore, Karnataka, India; Dept. of Artificial Intelligence & Data Science, Global Academy of technology, Banglore, Karnataka, India","2025 International Conference on Cognitive Computing in Engineering, Communications, Sciences and Biomedical Health Informatics (IC3ECSBHI)","20 May 2025","2025","","","856","860","Alzheimer's Disease (AD) is a neurological disorder which can lead to memory loss. So early detection of this disease is very important. So, we have developed a model for early detection of Alzheimer's disease, which looks into several factors causing AD and decides which factor is the major reason behind AD. The Fuzzy Techniques such as Fuzzy TOPSIS method, Fuzzy AHP method and Fuzzy Synthetic evaluation is used. On comparing all the three methods Fuzzy TOPSIS and synthetic evaluation has givien same results for the good numbers of criterion. This research contributes to early diagnosis of AD helping the improved patient outcomes.","","979-8-3315-1852-3","10.1109/IC3ECSBHI63591.2025.10991035","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10991035","Alzheimer's Disease (AD);Fuzzy (fz) AHP;Fuzzy(fz) TOPSIS;Fuzzy Synthetic Evaluation","Neurological diseases;Fuzzy logic;Education;Alzheimer's disease;Cognitive systems;Bioinformatics","","","","20","IEEE","20 May 2025","","","IEEE","IEEE Conferences"
"Multi-Modal Integration Analysis of Alzheimer’s Disease Using Large Language Models and Knowledge Graphs","K. Kiguchi; Y. Tu; K. Ajito; F. Alnajjar; K. Murase","Department of Information Technology, Faculty of Information Science and Technology, International Professional University of Technology in Osaka (IPUT Osaka), Osaka, Japan; Department of Computer Science, College of Engineering, Chubu University, Kasugai-shi, Japan; Department of Information Technology, Faculty of Information Science and Technology, International Professional University of Technology in Osaka (IPUT Osaka), Osaka, Japan; College of Information Technology, United Arab Emirates University (UAEU), Al Ain, Abu Dhabi, United Arab Emirates; Department of Information Technology, Faculty of Information Science and Technology, International Professional University of Technology in Osaka (IPUT Osaka), Osaka, Japan",IEEE Access,"8 Jul 2025","2025","13","","113718","113735","We propose a novel framework for integrating fragmented multi-modal data in Alzheimer’s disease (AD) research using large language models (LLMs) and knowledge graphs. While traditional multi-modal analysis requires matched patient IDs across datasets, our approach demonstrates population-level integration of MRI, gene expression, biomarkers, EEG, and clinical indicators from independent cohorts. Statistical analysis identified significant features in each modality, which were connected as nodes in a knowledge graph. LLMs then analyzed the graph to extract potential correlations and generate hypotheses in natural language. This approach revealed several novel relationships, including a potential pathway linking metabolic risk factors to tau protein abnormalities via neuroinflammation (r>0.6, p<0.001), and unexpected correlations between frontal EEG channels and specific gene expression profiles (r=0.42-0.58, p<0.01). Cross-validation with independent datasets confirmed the robustness of major findings, with consistent effect sizes across cohorts (variance <15%). The reproducibility of these findings was further supported by expert review (Cohen’s  $\kappa =0.82$ ) and computational validation. Our framework enables cross-modal integration at a conceptual level without requiring patient ID matching, offering new possibilities for understanding AD pathology through fragmented data reuse and generating testable hypotheses for future research.","2169-3536","","10.1109/ACCESS.2025.3582853","International Professional University of Technology in Osaka (IPUT Osaka) for Katsuhiro Ajito(KA) and Kazuyuki Murase (KM); Nitto Foundation; Chubu University; Japan Society for the Promotion of Science (JSPS) KAKENHI for Yunhao Tu (YT)(grant numbers:25K21525); Research Office of theUnited Arab Emirates University (UAEU) for Fady Alnajjar (FA); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11048782","Alzheimer’s disease;biomarker;clinical diagnosis;cross-modal analysis;EEG;gene expression;hypothesis;knowledge graph;large language model;MRI;multi-modal data","Electroencephalography;Knowledge graphs;Magnetic resonance imaging;Alzheimer's disease;Large language models;Recording;Statistical analysis;Gene expression;Data collection;Correlation","","","","24","CCBY","24 Jun 2025","","","IEEE","IEEE Journals"
"Enhancing Alzheimer's Disease Diagnosis via Open Set Domain Adaptation-Based Representation Learning on the Hypersphere","Q. Zhang; S. Yu; Y. Shi; X. Tan","College of Computer Science and Engineering, Chongqing University of Technology, Chongqing, China; College of Computer Science and Engineering, Chongqing University of Technology, Chongqing, China; College of Computer Science and Engineering, Chongqing University of Technology, Chongqing, China; College of Computer Science and Engineering, Chongqing University of Technology, Chongqing, China",2024 6th International Conference on Frontier Technologies of Information and Computer (ICFTIC),"13 Mar 2025","2024","","","1579","1582","Structural magnetic resonance imaging (sMRI) is commonly employed for Alzheimer's disease (AD) diagnosis. However, sMRI datasets often suffer from domain shifts due to variations in scanning protocols, and real-world clinical scenarios frequently involve unknown categories, presenting challenges for conventional domain adaptation methods. To address these issues, we propose a novel Open Set Domain Adaptation (OSDA) framework that not only detects unknown class but also improves AD diagnosis. The method integrates demographic information as auxiliary features alongside sMRI-derived features to enhance the recognition of high-dimensional data. Features are projected onto a hyperspherical space via a spherical variational auto-encoder (S-VAE), enabling efficient feature representations. Domain alignment is achieved using a von Mises-Fisher kernel-based maximum mean discrepancy function, while A-softmax loss enables the model learn angularly discriminative feature representations. Additionally, an entropy minimization strategy ensures greater prediction confidence in the target domain. Experimental results show that the proposed method achieves OS of 92.29%, 85.28%, and 80.37% on AD vs. CN vs. Unk, MCl vs. CN vs. Unk, and AD vs. MCl vs. Unk tasks, respectively. This framework extends the applicability of OSDA techniques to medical imaging, providing enhanced diagnostic accuracy and enabling more robust AD detection.","","979-8-3315-4175-0","10.1109/ICFTIC64248.2024.10913291","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10913291","Alzheimer's disease;open set domain adaptation;S-VAE;maximum mean discrepancy;A-softmax loss;entropy minimization","Representation learning;Accuracy;Protocols;Predictive models;Minimization;Feature extraction;Entropy;Reliability;Alzheimer's disease;Biomedical imaging","","","","13","IEEE","13 Mar 2025","","","IEEE","IEEE Conferences"
