pmid,pmcid,title,journal,year,volume,issue,pages,doi,authors,first_author,last_author,epubdate,pubdate,mesh,affiliations,url
37771234,,Diagnosis of Parkinson's disease based on voice signals using SHAP and hard voting ensemble method.,Comput Methods Biomech Biomed Engin,2024,27,13,1858-1874,10.1080/10255842.2023.2263125,,,,,2024-10-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/37771234
38363620,,Identifying Subtle Motor Deficits Before Parkinson's Disease is Diagnosed: What to Look for?,J Parkinsons Dis,2024,14,s2,S287-S296,10.3233/JPD-230350,,,,,2024-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38363620
40188765,,Electrophysiological correlates of dynamic cycling in Parkinson's disease.,Clin Neurophysiol,2025,174,,17-27,10.1016/j.clinph.2025.03.018,,,,,2025-06-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40188765
40780240,,Deep brain stimulation-induced local evoked potentials outperform spectral features in spatial and clinical STN mapping.,J Neural Eng,2025,22,4,,10.1088/1741-2552/adf99f,,,,,2025-08-29T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40780240
40682108,,Opportunities and challenges for deep brain stimulation electrode-guided neurofeedback for symptom mitigation in neurological and psychiatric disorders.,J Neuroeng Rehabil,2025,22,1,166,10.1186/s12984-025-01701-0,,,,,2025-07-18T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40682108
38616453,,Fine-tuning the brain: The role of local field potentials in DBS programming.,Parkinsonism Relat Disord,2024,125,,106956,10.1016/j.parkreldis.2024.106956,,,,,2024-08-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38616453
39976880,,Sixty hertz STN-DBS and L-Dopa reduces gait variability in parkinson's disease.,Neurol Sci,2025,46,5,2289-2292,10.1007/s10072-025-08053-6,,,,,2025-05-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39976880
39976434,,Deep Brain Stimulation Electrode Deviations are Associated With Brain Stiffness Interfaces Measured by Magnetic Resonance Elastography.,Oper Neurosurg,2025,29,4,517-525,10.1227/ons.0000000000001523,,,,,2025-10-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39976434
40628146,,Recognition of Parkinson disease using Kriging Empirical Mode Decomposition via deep learning techniques.,Gait Posture,2025,122,,85-91,10.1016/j.gaitpost.2025.06.024,,,,,2025-10-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40628146
38321526,,Coupled Activation of the Hyperdirect and Cerebellothalamic Pathways with Zona Incerta Deep Brain Stimulation.,Mov Disord,2024,39,3,539-545,10.1002/mds.29717,,,,,2024-03-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38321526
40211348,,Is physical therapy recommended for people with parkinson's disease treated with subthalamic deep brain stimulation? a delphi consensus study.,J Neuroeng Rehabil,2025,22,1,80,10.1186/s12984-025-01616-w,,,,,2025-04-10T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40211348
40436963,,Precision of post-operative localization of deep brain stimulation electrodes.,Sci Rep,2025,15,1,18652,10.1038/s41598-025-01449-6,,,,,2025-05-28T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40436963
38337113,,NIH Toolbox performance of persons with Parkinson's disease according to GBA1 and STN-DBS status.,Ann Clin Transl Neurol,2024,11,4,899-904,10.1002/acn3.52005,,,,,2024-04-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38337113
38305427,,"Improved Side-Effect Stimulation Thresholds and Postoperative Transient Confusion With Asleep, Image-Guided Deep Brain Stimulation.",Oper Neurosurg,2024,27,1,39-47,10.1227/ons.0000000000001076,,,,,2024-07-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38305427
38167434,,Home-based monitoring of persons with advanced Parkinson's disease using smartwatch-smartphone technology.,Sci Rep,2024,14,1,9,10.1038/s41598-023-48209-y,,,,,2024-01-02T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38167434
38375675,,The effect of deep brain stimulation on lower extremity dexterity in people with Parkinson's disease.,Disabil Rehabil,2024,46,24,5908-5913,10.1080/09638288.2024.2317997,,,,,2024-12-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38375675
40618432,,Local field potentials and motor performances modulation in response to stimulation and levodopa: a study on Parkinson's disease patients on chronic deep brain stimulation.,Parkinsonism Relat Disord,2025,137,,107942,10.1016/j.parkreldis.2025.107942,,,,,2025-08-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40618432
38507954,,Structural connectivity of low-frequency subthalamic stimulation for improving stride length in Parkinson's disease.,Neuroimage Clin,2024,42,,103591,10.1016/j.nicl.2024.103591,,,,,2024-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38507954
36413423,,Dialogue agents for artificial intelligence-based conversational systems for cognitively disabled: a systematic review.,Disabil Rehabil Assist Technol,2024,19,3,1059-1078,10.1080/17483107.2022.2146768,,,,,2024-04-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/36413423
39499532,,"CACHE Challenge #1: Targeting the WDR Domain of LRRK2, A Parkinson's Disease Associated Protein.",J Chem Inf Model,2024,64,22,8521-8536,10.1021/acs.jcim.4c01267,,,,,2024-11-25T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39499532
39256279,,Cognitive activity analysis of Parkinson's patients using artificial intelligence techniques.,Neurol Sci,2025,46,1,147-155,10.1007/s10072-024-07734-y,,,,,2025-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39256279
34939521,,Placement accuracy of the second electrode in bilateral deep brain stimulation surgery.,Br J Neurosurg,2024,38,5,1078-1085,10.1080/02688697.2021.2019677,,,,,2024-10-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/34939521
40223359,,Massage-Mimicking Nanosheets Mechanically Reorganize Inter-organelle Contacts to Restore Mitochondrial Functions in Parkinson's Disease.,Adv Sci (Weinh),2025,12,20,e2413376,10.1002/advs.202413376,,,,,2025-05-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40223359
38809271,,Short term cardiovascular symptoms improvement after deep brain stimulation in patients with Parkinson's disease: a systematic review.,J Neurol,2024,271,7,3764-3776,10.1007/s00415-024-12459-1,,,,,2024-07-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38809271
38351689,,"Designing and Formulation of Nanocarriers for ""Alzheimer's and Parkinson's"" Early Detection and Therapy.",CNS Neurol Disord Drug Targets,2024,23,10,1251-1262,10.2174/0118715273297024240201055550,,,,,2024-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38351689
37452799,,Programming Algorithm for the Management of Speech Impairment in Subthalamic Nucleus Deep Brain Stimulation for Parkinson's Disease.,Neuromodulation,2024,27,3,528-537,10.1016/j.neurom.2023.05.002,,,,,2024-04-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/37452799
40062615,,A novel integrative multimodal classifier to enhance the diagnosis of Parkinson's disease.,Brief Bioinform,2025,26,2,,10.1093/bib/bbaf088,,,,,2025-03-04T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40062615
38009830,,A fast and non-invasive artificial intelligence olfactory-like system that aids diagnosis of Parkinson's disease.,Eur J Neurol,2024,31,3,e16167,10.1111/ene.16167,,,,,2024-03-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38009830
38636468,,Awake versus Asleep Anesthesia in Deep Brain Stimulation Surgery for Parkinson's Disease: A Systematic Review and Meta-Analysis.,Stereotact Funct Neurosurg,2024,102,3,141-155,10.1159/000536310,,,,,2024-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38636468
37679030,,Cognitive and psychiatric outcomes in the GALAXY trial: effect of anaesthesia in deep brain stimulation.,J Neurol Neurosurg Psychiatry,2024,95,3,214-221,10.1136/jnnp-2023-331791,,,,,2024-02-14T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/37679030
40383539,,Effects of theta burst stimulation on the Parkinsonian gait disorder and cortical gait-network activity.,J Parkinsons Dis,2025,15,4,843-857,10.1177/1877718X251320941,,,,,2025-06-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40383539
40618762,,High-intensity focused ultrasound (HIFU) versus deep brain stimulation (DBS) for refractory tremor: team DBS.,Arq Neuropsiquiatr,2025,83,7,1-4,10.1055/s-0045-1808087,,,,,2025-07-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40618762
39810317,,Exploring Dance as a Therapeutic Approach for Parkinson Disease Through the Social Robotics for Active and Healthy Ageing (SI-Robotics): Results From a Technical Feasibility Study.,JMIR Aging,2025,8,,e62930,10.2196/62930,,,,,2025-01-14T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39810317
39262097,,Unveiling the Dominant Factors in Subthalamic Stimulation for Improving Depression in Parkinson's Disease.,Mov Disord Clin Pract,2024,11,12,1478-1488,10.1002/mdc3.14195,,,,,2024-12-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39262097
39957194,,"Motor outcomes in unilateral, bilateral rapid, and bilateral delayed staging deep brain stimulation for Parkinson's disease.",J Parkinsons Dis,2024,14,8,1614-1622,10.1177/1877718X241296014,,,,,2024-11-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39957194
40587763,,Nanomedicine for Treating Major Brain Diseases: Advances and Future Directions.,Mol Pharm,2025,22,8,4413-4434,10.1021/acs.molpharmaceut.5c00277,,,,,2025-08-04T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40587763
38702705,,Detecting the symptoms of Parkinson's disease with non-standard video.,J Neuroeng Rehabil,2024,21,1,72,10.1186/s12984-024-01362-5,,,,,2024-05-03T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38702705
39168866,,A multidimensional gender analysis of health technology self-efficacy among people with Parkinson's disease.,J Neurol,2024,271,10,6750-6760,10.1007/s00415-024-12635-3,,,,,2024-10-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39168866
40367529,,Global improvement after deep brain stimulation in Parkinson's disease: Comparison between patient and clinician perspectives.,J Clin Neurosci,2025,137,,111323,10.1016/j.jocn.2025.111323,,,,,2025-07-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40367529
38403814,,Overlapping stimulation of subthalamic nucleus and dentato-rubro-thalamic tract in Parkinson's disease after deep brain stimulation.,Acta Neurochir (Wien),2024,166,1,106,10.1007/s00701-024-06006-0,,,,,2024-02-26T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38403814
40877903,,Cognitive effects of adaptive deep brain stimulation in Parkinson's disease: stability without risk.,Eur J Med Res,2025,30,1,820,10.1186/s40001-025-03064-7,,,,,2025-08-29T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40877903
38175148,,Genetics of Parkinson's Disease: state-of-the-art and role in clinical settings.,Neurol Neurochir Pol,2024,58,1,38-46,10.5603/pjnns.97806,,,,,2024-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38175148
40289793,,Paired Deep Brain Stimuli Elicit Short-Term Facilitation in Globus Pallidus Interna and Subthalamic Nucleus.,Mov Disord,2025,40,8,1636-1647,10.1002/mds.30203,,,,,2025-08-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40289793
39467102,,Effects of Goreisan in the Perioperative Period of Subthalamic Deep Brain Stimulation in Parkinson's Disease.,Brain Behav,2024,14,10,e70069,10.1002/brb3.70069,,,,,2024-10-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39467102
40512288,,Robot-assisted deep brain stimulation with intraoperative CT imaging and frameless registration module: a new gold-standard?,Acta Neurochir (Wien),2025,167,1,168,10.1007/s00701-025-06581-w,,,,,2025-06-13T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40512288
38492517,,Deep brain stimulation of the subthalamic nucleus increases the risk of sialorrhea in patients with advanced Parkinson's disease.,Parkinsonism Relat Disord,2024,123,,106075,10.1016/j.parkreldis.2024.106075,,,,,2024-06-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38492517
38266773,,"Single threshold adaptive deep brain stimulation in Parkinson's disease depends on parameter selection, movement state and controllability of subthalamic beta activity.",Brain Stimul,2024,17,1,125-133,10.1016/j.brs.2024.01.007,,,,,2024-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38266773
40912753,,"Transdermal, Infusion, and Surgical Therapies and Effect on Sleep Dysfunction in Parkinson's Disease.",Sleep Med Clin,2025,20,3,407-416,10.1016/j.jsmc.2025.05.003,,,,,2025-09-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40912753
39460074,,Foot-Floor Contact Sequences: A Metric for Gait Assessment in Parkinson's Disease after Deep Brain Stimulation.,Sensors (Basel),2024,24,20,,10.3390/s24206593,,,,,2024-10-13T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39460074
40203201,,Sensorimotor Physiological Mapping During Asleep Deep Brain Stimulation Lead Placement With Multichannel Intraoperative Neuromonitoring.,Oper Neurosurg,2025,29,3,381-388,10.1227/ons.0000000000001499,,,,,2025-01-16T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40203201
39029490,,Spiking Laguerre Volterra networks-predicting neuronal activity from local field potentials.,J Neural Eng,2024,21,4,,10.1088/1741-2552/ad6594,,,,,2024-07-29T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39029490
40744959,,Parkinson disease detection based on in-air dynamics feature extraction and selection using machine learning.,Sci Rep,2025,15,1,28027,10.1038/s41598-025-12115-2,,,,,2025-07-31T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40744959
40244330,,The safety profile of subthalamic nucleus and globus pallidus internus deep brain stimulation for Parkinson's diseases: A systematic review of perioperative complications and psychological impacts.,Langenbecks Arch Surg,2025,410,1,131,10.1007/s00423-025-03674-z,,,,,2025-04-17T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40244330
40146437,,Olfactory changes in patients with Parkinson's disease undergoing deep brain stimulation in the subthalamic nucleus: a systematic review and meta-analysis.,Neurosurg Rev,2025,48,1,333,10.1007/s10143-025-03479-0,,,,,2025-03-27T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40146437
38997273,,High frequency electrical stimulation reduces α-synuclein levels and α-synuclein-mediated autophagy dysfunction.,Sci Rep,2024,14,1,16091,10.1038/s41598-024-64131-3,,,,,2024-07-12T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38997273
39829206,,Recognition and classification of facial expression using artificial intelligence as a key of early detection in neurological disorders.,Rev Neurosci,2025,36,5,479-495,10.1515/revneuro-2024-0125,,,,,2025-07-28T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39829206
40474792,,Advances in flexible sensor monitoring technology for neurodegenerative diseases in the elderly.,Nanotechnology,2025,36,24,,10.1088/1361-6528/adddc5,,,,,2025-06-06T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40474792
38749145,,Structural and microstructural predictors of cognitive decline in deep brain stimulation of subthalamic nucleus in Parkinson's disease.,Neuroimage Clin,2024,42,,103617,10.1016/j.nicl.2024.103617,,,,,2024-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38749145
39278545,,Therapeutic Measures for Infections Originating from Scalp Incisions Following Deep Brain Stimulation in Patients with Parkinson's Disease.,World Neurosurg,2024,192,,e134-e138,10.1016/j.wneu.2024.09.051,,,,,2024-12-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39278545
39909084,,Abnormal neuronal activity in the subthalamic nucleus contributes to dysarthria in patients with Parkinson's disease.,Neurobiol Dis,2025,207,,106830,10.1016/j.nbd.2025.106830,,,,,2025-04-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39909084
39124985,,"Advances in Brain Stimulation, Nanomedicine and the Use of Magnetoelectric Nanoparticles: Dopaminergic Alterations and Their Role in Neurodegeneration and Drug Addiction.",Molecules,2024,29,15,,10.3390/molecules29153580,,,,,2024-07-29T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39124985
38291112,,Insights from a model based study on optimizing non invasive brain electrical stimulation for Parkinson's disease.,Sci Rep,2024,14,1,2447,10.1038/s41598-024-52355-2,,,,,2024-01-30T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38291112
40192978,,"Impulse control and related behavioral disorders in Parkinson's disease. Risk factors, diagnosis, and management. Is there a possible role for non-invasive brain stimulation?",Neurol Sci,2025,46,8,3391-3403,10.1007/s10072-025-08151-5,,,,,2025-08-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40192978
40803531,,From subthalamic local field potentials to the selection of chronic deep brain stimulation contacts in Parkinson's disease - A systematic review.,Brain Stimul,2025,18,5,1499-1510,10.1016/j.brs.2025.08.004,,,,,2025-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40803531
38443214,,Conventionvs. Innovation I: Digital technology will replace clinic-based care in Parkinson disease.,Parkinsonism Relat Disord,2024,126,,106067,10.1016/j.parkreldis.2024.106067,,,,,2024-09-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38443214
39909432,,Gender Difference in Outcome of Subthalamic Nucleus-deep Brain Stimulation in Japan.,Neurol Med Chir (Tokyo),2025,65,3,126-132,10.2176/jns-nmc.2024-0108,,,,,2025-03-15T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39909432
40803530,,Electrophysiological changes in the acute phase after deep brain stimulation surgery.,Brain Stimul,2025,18,5,1579-1586,10.1016/j.brs.2025.08.002,,,,,2025-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40803530
38740349,,Premotor cortical beta synchronization and the network neuromodulation of externally paced finger tapping in Parkinson's disease.,Neurobiol Dis,2024,197,,106529,10.1016/j.nbd.2024.106529,,,,,2024-07-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38740349
39788738,,Subthalamic Nucleus Deep Brain Stimulation in the Beta Frequency Range Boosts Cortical Beta Oscillations and Slows Down Movement.,J Neurosci,2025,45,9,,10.1523/JNEUROSCI.1366-24.2024,,,,,2025-02-26T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39788738
40935374,,[Frontiers in Digital Technology for Remote Monitoring and Home Management in Parkinson's Disease].,Brain Nerve,2025,77,9,975-980,10.11477/mf.188160960770090975,,,,,2025-09-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40935374
40221513,,Scalp block improves electrophysiological stability and patient cooperation during deep brain stimulation surgery.,Sci Rep,2025,15,1,12596,10.1038/s41598-025-97141-w,,,,,2025-04-12T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40221513
38015243,,"Unravelling the Parkinson's puzzle, from medications and surgery to stem cells and genes: a comprehensive review of current and future management strategies.",Exp Brain Res,2024,242,1,1-23,10.1007/s00221-023-06735-1,,,,,2024-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38015243
38364279,,Detection of evoked resonant neural activity in Parkinson's disease.,J Neural Eng,2024,21,1,,10.1088/1741-2552/ad2a36,,,,,2024-02-26T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38364279
40929271,,Differential modulation of movement speed with state-dependent deep brain stimulation in Parkinson's disease.,Sci Adv,2025,11,37,eadx6849,10.1126/sciadv.adx6849,,,,,2025-09-12T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40929271
38685358,,Quantifying local field potential dynamics with amplitude and frequency stability between ON and OFF medication and stimulation in Parkinson's disease.,Neurobiol Dis,2024,197,,106519,10.1016/j.nbd.2024.106519,,,,,2024-07-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38685358
38669414,,General anesthesia versus local anesthesia for deep brain stimulation targeting of STN in Parkinson's disease: A systematic review and meta-analysis.,Medicine (Baltimore),2024,103,17,e37955,10.1097/MD.0000000000037955,,,,,2024-04-26T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38669414
39212074,,Preoperative cognitive profile predictive of cognitive decline after subthalamic deep brain stimulation in Parkinson's disease.,Eur J Neurosci,2024,60,7,5764-5784,10.1111/ejn.16521,,,,,2024-10-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39212074
37830232,,The guiding effect of local field potential during deep brain stimulation surgery for programming in Parkinson's disease patients.,CNS Neurosci Ther,2024,30,4,e14501,10.1111/cns.14501,,,,,2024-04-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/37830232
40319681,,α-Synuclein targeted therapy with multiple pathological improvement for Parkinson's disease by macrocyclic amphiphile nanomedicine.,Biomaterials,2025,322,,123378,10.1016/j.biomaterials.2025.123378,,,,,2025-11-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40319681
40183358,,Digital health technology for Parkinson's disease with comprehensive monitoring and artificial intelligence-enabled haptic biofeedback for bulbar dysfunction.,J Parkinsons Dis,2025,15,3,630-645,10.1177/1877718X251329354,,,,,2025-05-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40183358
40047829,,[Pathomorphosis of the Parkinson's disease against the background of DBS STN].,Zh Nevrol Psikhiatr Im S S Korsakova,2025,125,2,21-27,10.17116/jnevro202512502121,,,,,2025-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40047829
38306790,,Computational modelling and optimization studies of electropentamer for molecular imprinting of DJ-1.,J Mol Graph Model,2024,128,,108715,10.1016/j.jmgm.2024.108715,,,,,2024-05-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38306790
38189764,,The Use of Image Guided Programming to Improve Deep Brain Stimulation Workflows with Directional Leads in Parkinson's Disease.,J Parkinsons Dis,2024,14,1,111-119,10.3233/JPD-225126,,,,,2024-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38189764
38277250,,Effect of Anisotropic Brain Conductivity on Patient-Specific Volume of Tissue Activation in Deep Brain Stimulation for Parkinson Disease.,IEEE Trans Biomed Eng,2024,71,6,1993-2000,10.1109/TBME.2024.3359119,,,,,2024-06-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38277250
38941959,,Neurofeedback-enabled beta power control with a fully implanted DBS system in patients with Parkinson's disease.,Clin Neurophysiol,2024,165,,1-15,10.1016/j.clinph.2024.06.001,,,,,2024-09-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38941959
38467194,,Focused ultrasound-mediated cerium-based nanoreactor against Parkinson's disease via ROS regulation and microglia polarization.,J Control Release,2024,368,,580-594,10.1016/j.jconrel.2024.03.010,,,,,2024-04-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38467194
40117663,,Enhancement of gait improvement in Parkinson disease with anterior subthalamic nucleus deep brain stimulation.,J Neurosurg,2025,143,3,690-697,10.3171/2024.10.JNS241470,,,,,2025-09-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40117663
39987542,,Computational model for control of hand movement in Parkinson's disease using deep brain stimulation.,Exp Brain Res,2025,243,3,74,10.1007/s00221-025-07026-7,,,,,2025-02-23T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39987542
39692295,,How Women and Men with Parkinson's Disease Approach Decision-Making for Deep Brain Stimulation Surgery.,Mov Disord Clin Pract,2025,12,4,453-463,10.1002/mdc3.14284,,,,,2025-04-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39692295
37839566,,Susceptibility-Weighted MRI Approximates Intraoperative Microelectrode Recording During Deep Brain Stimulation of the Subthalamic Nucleus for Parkinson's Disease.,World Neurosurg,2024,181,,e346-e355,10.1016/j.wneu.2023.10.053,,,,,2024-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/37839566
40738790,,Preoperative network activity predicts the response to subthalamic DBS for Parkinson's disease.,Neurotherapeutics,2025,22,5,e00699,10.1016/j.neurot.2025.e00699,,,,,2025-09-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40738790
39579746,,What Parkinson's disease patients say in their own words about their mood and anxiety symptoms.,Parkinsonism Relat Disord,2025,130,,107190,10.1016/j.parkreldis.2024.107190,,,,,2025-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39579746
40576528,,Exploring the link between personality dimensions and non-motor fluctuations in Parkinson's disease.,J Parkinsons Dis,2025,15,5,1007-1018,10.1177/1877718X251354932,,,,,2025-08-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40576528
38413587,,Multi-night cortico-basal recordings reveal mechanisms of NREM slow-wave suppression and spontaneous awakenings in Parkinson's disease.,Nat Commun,2024,15,1,1793,10.1038/s41467-024-46002-7,,,,,2024-02-27T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38413587
37308757,,Does Vestibular Motion Perception Correlate with Axonal Pathways Stimulated by Subthalamic Deep Brain Stimulation in Parkinson's Disease?,Cerebellum,2024,23,2,554-569,10.1007/s12311-023-01576-8,,,,,2024-04-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/37308757
40217574,,Parkinson's disease participant-led research on the impact of deep brain stimulation frequency.,J Parkinsons Dis,2025,15,3,668-671,10.1177/1877718X251331904,,,,,2025-05-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40217574
40275586,,Anatomical Determinants of STN Coordinate Shift in Idiopathic Parkinson's Disease DBS Surgery.,CNS Neurosci Ther,2025,31,4,e70307,10.1111/cns.70307,,,,,2025-04-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40275586
40768261,,Stakeholder Perspectives on Trustworthy AI for Parkinson Disease Management Using a Cocreation Approach: Qualitative Exploratory Study.,J Med Internet Res,2025,27,,e73710,10.2196/73710,,,,,2025-08-06T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40768261
39029131,,Radiographic abnormalities and their clinical significance in patients with Parkinson disease who receive deep brain stimulation implants.,J Neurosurg,2024,141,6,1546-1553,10.3171/2024.4.JNS24365,,,,,2024-12-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39029131
40408878,,Intraoperative neural firing correlates with motor and cognitive features in Parkinson's disease.,J Neurosurg,2025,143,3,718-727,10.3171/2025.1.JNS241414,,,,,2025-09-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40408878
39198356,,Performance of ChatGPT 3.5 and 4 as a tool for patient support before and after DBS surgery for Parkinson's disease.,Neurol Sci,2024,45,12,5757-5764,10.1007/s10072-024-07732-0,,,,,2024-12-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/39198356
40776425,,Deep-Brain Stimulation and Intensive Rehabilitation in a Patient with Parkinson Disease: A Case Report.,Am J Case Rep,2025,26,,e946308,10.12659/AJCR.946308,,,,,2025-08-08T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40776425
40374107,,Theta-frequency subthalamic nucleus stimulation increases decision threshold.,Brain Stimul,2025,18,4,1021-1027,10.1016/j.brs.2025.05.105,,,,,2025-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40374107
40080370,,"Deep brain stimulation in Parkinson's disease: a comparison of accuracy and clinical outcomes of frame-based, frameless and frameless fiducial-less techniques.",Neurol Sci,2025,46,6,2675-2685,10.1007/s10072-025-08102-0,,,,,2025-06-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/40080370
37804281,,Does Temporary Externalization of Electrodes After Deep Brain Stimulation Surgery Result in a Higher Risk of Infection?,Neuromodulation,2024,27,3,565-571,10.1016/j.neurom.2023.08.004,,,,,2024-04-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/37804281
38427498,,A Retrospective Comparison of Multiple Approaches to Anatomically Informed Contact Selection in Subthalamic Deep Brain Stimulation for Parkinson's Disease.,J Parkinsons Dis,2024,14,3,575-587,10.3233/JPD-230200,,,,,2024-01-01T00:00:00,,,https://ncbi.nlm.nih.gov/pubmed/38427498
