AUTHOR	TITLE	JOURNAL	LANGUANGE	DOCTYPE	KEYWORDS	ABSTRACT	AFFILIATION	DOI	PUBYEAR	PUBVOL	PUBISSUE	FPAGE	LPAGE	ARTNUMBER	PAGENUM
Lambert, Lester; Grotegut, Stefan; Celeridad, Maria; Gosalia, Palak; Backer, Laurent; Bobkov, Andrey; Salaniwal, Sumeet; Chung, Thomas; Zeng, Fu-Yue; Pass, Ian; Lombroso, Paul; Cosford, Nicholas; Tautz, Lutz	Development of a Robust High-Throughput Screening Platform for Inhibitors of the Striatal-Enriched Tyrosine Phosphatase (STEP)	International Journal of Molecular Sciences	EN	Article	protein tyrosine phosphatase; PTPN5; small-molecule screening; neurodegenerative disorders; Alzheimer’s disease	Many human diseases are the result of abnormal expression or activation of protein tyrosine kinases (PTKs) and protein tyrosine phosphatases (PTPs). Not surprisingly, more than 30 tyrosine kinase inhibitors (TKIs) are currently in clinical use and provide unique treatment options for many patients. PTPs on the other hand have long been regarded as “undruggable” and only recently have gained increased attention in drug discovery. Striatal-enriched tyrosine phosphatase (STEP) is a neuron-specific PTP that is overactive in Alzheimer’s disease (AD) and other neurodegenerative and neuropsychiatric disorders, including Parkinson’s disease, schizophrenia, and fragile X syndrome. An emergent model suggests that the increase in STEP activity interferes with synaptic function and contributes to the characteristic cognitive and behavioral deficits present in these diseases. Prior efforts to generate STEP inhibitors with properties that warrant clinical development have largely failed. To identify novel STEP inhibitor scaffolds, we developed a biophysical, label-free high-throughput screening (HTS) platform based on the protein thermal shift (PTS) technology. In contrast to conventional HTS using STEP enzymatic assays, we found the PTS platform highly robust and capable of identifying true hits with confirmed STEP inhibitory activity and selectivity. This new platform promises to greatly advance STEP drug discovery and should be applicable to other PTP targets.	Sanford Burnham Prebys Medical Discovery Institute, NCI-Designated Cancer Center, 10901 N Torrey Pines Rd, La Jolla, CA 92037, USA	10.3390/ijms22094417	2021	22	9	-	-	4417	-
Bonaventura, Gabriele; Iemmolo, Rosario; Attaguile, Giuseppe; La Cognata, Valentina; Pistone, Brigida; Raudino, Giuseppe; D’Agata, Velia; Cantarella, Giuseppina; Barcellona, Maria; Cavallaro, Sebastiano	iPSCs: A Preclinical Drug Research Tool for Neurological Disorders	International Journal of Molecular Sciences	EN	Review	iPSCs; drug development; AD; ALS; PD; FRAX	The development and commercialization of new drugs is an articulated, lengthy, and very expensive process that proceeds through several steps, starting from target identification, screening new leading compounds for testing in preclinical studies, and subsequently in clinical trials to reach the final approval for therapeutic use. Preclinical studies are usually performed using both cell cultures and animal models, although they do not completely resume the complexity of human diseases, in particular neurodegenerative conditions. To this regard, stem cells represent a powerful tool in all steps of drug discovery. The recent advancement in induced Pluripotent Stem Cells (iPSCs) technology has opened the possibility to obtain patient-specific disease models for drug screening and development. Here, we report the use of iPSCs as a disease model for drug development in the contest of neurological disorders, including Alzheimer’s (AD) and Parkinson’s disease (PD), Amyotrophic lateral Sclerosis (ALS), and Fragile X syndrome (FRAX).	Institute for Biomedical Research and Innovation (IRIB), Italian National Research Council, 95126 Catania, Italy	10.3390/ijms22094596	2021	22	9	-	-	4596	-
Basavarajappa, Balapal; Subbanna, Shivakumar	Histone Methylation Regulation in Neurodegenerative Disorders	International Journal of Molecular Sciences	EN	Review	epigenetics; Alzheimer’s disease; Parkinson’s disease; Huntington’s disease; Amyotrophic lateral sclerosis; neuronal loss and alcohol	Advances achieved with molecular biology and genomics technologies have permitted investigators to discover epigenetic mechanisms, such as DNA methylation and histone posttranslational modifications, which are critical for gene expression in almost all tissues and in brain health and disease. These advances have influenced much interest in understanding the dysregulation of epigenetic mechanisms in neurodegenerative disorders. Although these disorders diverge in their fundamental causes and pathophysiology, several involve the dysregulation of histone methylation-mediated gene expression. Interestingly, epigenetic remodeling via histone methylation in specific brain regions has been suggested to play a critical function in the neurobiology of psychiatric disorders, including that related to neurodegenerative diseases. Prominently, epigenetic dysregulation currently brings considerable interest as an essential player in neurodegenerative disorders, such as Alzheimer’s disease (AD), Parkinson’s disease (PD), Huntington’s disease (HD), Amyotrophic lateral sclerosis (ALS) and drugs of abuse, including alcohol abuse disorder, where it may facilitate connections between genetic and environmental risk factors or directly influence disease-specific pathological factors. We have discussed the current state of histone methylation, therapeutic strategies, and future perspectives for these disorders. While not somatically heritable, the enzymes responsible for histone methylation regulation, such as histone methyltransferases and demethylases in neurons, are dynamic and reversible. They have become promising potential therapeutic targets to treat or prevent several neurodegenerative disorders. These findings, along with clinical data, may provide links between molecular-level changes and behavioral differences and provide novel avenues through which the epigenome may be targeted early on in people at risk for neurodegenerative disorders.	Division of Analytical Psychopharmacology, Nathan Kline Institute for Psychiatric Research, Orangeburg, NY 10962, USA	10.3390/ijms22094654	2021	22	9	-	-	4654	-
Badanjak, Katja; Fixemer, Sonja; Smajić, Semra; Skupin, Alexander; Grünewald, Anne	The Contribution of Microglia to Neuroinflammation in Parkinson’s Disease	International Journal of Molecular Sciences	EN	Review	neuroinflammation; microglia; brain; neurodegeneration; animal models; iPSC; Parkinson’s disease	With the world’s population ageing, the incidence of Parkinson’s disease (PD) is on the rise. In recent years, inflammatory processes have emerged as prominent contributors to the pathology of PD. There is great evidence that microglia have a significant neuroprotective role, and that impaired and over activated microglial phenotypes are present in brains of PD patients. Thereby, PD progression is potentially driven by a vicious cycle between dying neurons and microglia through the instigation of oxidative stress, mitophagy and autophagy dysfunctions, a-synuclein accumulation, and pro-inflammatory cytokine release. Hence, investigating the involvement of microglia is of great importance for future research and treatment of PD. The purpose of this review is to highlight recent findings concerning the microglia-neuronal interplay in PD with a focus on human postmortem immunohistochemistry and single-cell studies, their relation to animal and iPSC-derived models, newly emerging technologies, and the resulting potential of new anti-inflammatory therapies for PD.	Luxembourg Centre for Systems Biomedicine, University of Luxembourg, L-4367 Esch-sur-Alzette, Luxembourg	10.3390/ijms22094676	2021	22	9	-	-	4676	-
Varghese, Julian; Alen, Catharina; Fujarski, Michael; Schlake, Georg; Sucker, Julitta; Warnecke, Tobias; Thomas, Christine	Sensor Validation and Diagnostic Potential of Smartwatches in Movement Disorders	Sensors	EN	Article	smartwatches; artificial intelligence; movement disorders; Parkinson’s disease	Smartwatches provide technology-based assessments in Parkinson’s disease (PD). It is necessary to evaluate their reliability and accuracy in order to include those devices in an assessment. We present unique results for sensor validation and disease classification via machine learning (ML). A comparison setup was designed with two different series of Apple smartwatches, one Nanometrics seismometer and a high-precision shaker to measure tremor-like amplitudes and frequencies. Clinical smartwatch measurements were acquired from a prospective study including 450 participants with PD, differential diagnoses (DD) and healthy participants. All participants wore two smartwatches throughout a 15-min examination. Symptoms and medical history were captured on the paired smartphone. The amplitude error of both smartwatches reaches up to 0.005 g, and for the measured frequencies, up to 0.01 Hz. A broad range of different ML classifiers were cross-validated. The most advanced task of distinguishing PD vs. DD was evaluated with 74.1% balanced accuracy, 86.5% precision and 90.5% recall by Multilayer Perceptrons. Deep-learning architectures significantly underperformed in all classification tasks. Smartwatches are capable of capturing subtle tremor signs with low noise. Amplitude and frequency differences between smartwatches and the seismometer were under the level of clinical significance. This study provided the largest PD sample size of two-hand smartwatch measurements and our preliminary ML-evaluation shows that such a system provides powerful means for diagnosis classification and new digital biomarkers, but it remains challenging for distinguishing similar disorders.	Institute of Medical Informatics, University of Münster, 48149 Münster, Germany	10.3390/s21093139	2021	21	9	-	-	3139	-
La Cognata, Valentina; Morello, Giovanna; Cavallaro, Sebastiano	Omics Data and Their Integrative Analysis to Support Stratified Medicine in Neurodegenerative Diseases	International Journal of Molecular Sciences	EN	Review	neurodegenerative diseases; multi-omics; stratified medicine	Molecular and clinical heterogeneity is increasingly recognized as a common characteristic of neurodegenerative diseases (NDs), such as Alzheimer’s disease, Parkinson’s disease and amyotrophic lateral sclerosis. This heterogeneity makes difficult the development of early diagnosis and effective treatment approaches, as well as the design and testing of new drugs. As such, the stratification of patients into meaningful disease subgroups, with clinical and biological relevance, may improve disease management and the development of effective treatments. To this end, omics technologies—such as genomics, transcriptomics, proteomics and metabolomics—are contributing to offer a more comprehensive view of molecular pathways underlying the development of NDs, helping to differentiate subtypes of patients based on their specific molecular signatures. In this article, we discuss how omics technologies and their integration have provided new insights into the molecular heterogeneity underlying the most prevalent NDs, aiding to define early diagnosis and progression markers as well as therapeutic targets that can translate into stratified treatment approaches, bringing us closer to the goal of personalized medicine in neurology.	Institute for Biomedical Research and Innovation (IRIB), Italian National Research Council (CNR), 95126 Catania, Italy	10.3390/ijms22094820	2021	22	9	-	-	4820	-
Watts, Jeremy; Khojandi, Anahita; Vasudevan, Rama; Nahab, Fatta; Ramdhani, Ritesh	Improving Medication Regimen Recommendation for Parkinson’s Disease Using Sensor Technology	Sensors	EN	Article	Parkinson’s disease; wearable sensors; machine learning; levodopa; regimen; decision support tool; remote assessment; PKG; clustering	Parkinson’s disease medication treatment planning is generally based on subjective data obtained through clinical, physician-patient interactions. The Personal KinetiGraph™ (PKG) and similar wearable sensors have shown promise in enabling objective, continuous remote health monitoring for Parkinson’s patients. In this proof-of-concept study, we propose to use objective sensor data from the PKG and apply machine learning to cluster patients based on levodopa regimens and response. The resulting clusters are then used to enhance treatment planning by providing improved initial treatment estimates to supplement a physician’s initial assessment. We apply k-means clustering to a dataset of within-subject Parkinson’s medication changes—clinically assessed by the MDS-Unified Parkinson’s Disease Rating Scale-III (MDS-UPDRS-III) and the PKG sensor for movement staging. A random forest classification model was then used to predict patients’ cluster allocation based on their respective demographic information, MDS-UPDRS-III scores, and PKG time-series data. Clinically relevant clusters were partitioned by levodopa dose, medication administration frequency, and total levodopa equivalent daily dose—with the PKG providing similar symptomatic assessments to physician MDS-UPDRS-III scores. A random forest classifier trained on demographic information, MDS-UPDRS-III scores, and PKG time-series data was able to accurately classify subjects of the two most demographically similar clusters with an accuracy of 86.9%, an F1 score of 90.7%, and an AUC of 0.871. A model that relied solely on demographic information and PKG time-series data provided the next best performance with an accuracy of 83.8%, an F1 score of 88.5%, and an AUC of 0.831, hence further enabling fully remote assessments. These computational methods demonstrate the feasibility of using sensor-based data to cluster patients based on their medication responses with further potential to assist with medication recommendations.	Department of Industrial and Systems Engineering, University of Tennessee, Knoxville, TN 37996, USA	10.3390/s21103553	2021	21	10	-	-	3553	-
Thomas Broome, Sarah; Fisher, Teagan; Faiz, Alen; Keay, Kevin; Musumeci, Giuseppe; Al-Badri, Ghaith; Castorina, Alessandro	Assessing the Anti-Inflammatory Activity of the Anxiolytic Drug Buspirone Using CRISPR-Cas9 Gene Editing in LPS-Stimulated BV-2 Microglial Cells	Cells	EN	Article	microglia; dopamine D3 receptor; 5-hydroxytryptamine 1a receptor; neuroinflammation; Parkinson’s disease	Buspirone is an anxiolytic drug with robust serotonin receptor 1A (Htr1a) agonist activities. However, evidence has demonstrated that this drug also targets the dopamine D3 receptor (Drd3), where it acts as a potent antagonist. In vivo, Drd3 blockade is neuroprotective and reduces inflammation in models of Parkinson’s disease. To test if buspirone also elicited anti-inflammatory activities in vitro, we generated stable Drd3−/− and Htr1a−/− BV2 microglial cell lines using CRISPR-Cas9 technology and then tested the effects of buspirone after lipopolysaccharide (LPS) challenge. We found that LPS exposure had no effect on cell viability, except in Htr1a−/− cells, where viability was reduced (p < 0.001). Drug treatment reduced viability in Drd3−/− cells, but not in WT or Htr1a−/− cells. Buspirone counteracted LPS-induced NO release, NOS2, IL-1β and TNF-α gene expression in WT cells, whereas it exerted limited effects in Drd3−/− or Htr1a−/− microglia. In summary, our findings indicate that buspirone attenuates microglial polarization after LPS challenge. These results also highlight some major effects of Drd3 or Htr1a genetic ablation on microglial biology, raising important questions on the complex role of neurotransmitters in regulating microglia functions.	Laboratory of Cellular and Molecular Neuroscience (LCMN), School of Life Sciences, Faculty of Science, University of Technology Sydney, Sydney, NSW 2007, Australia	10.3390/cells10061312	2021	10	6	-	-	1312	-
Barrachina-Fernández, Mercedes; Maitín, Ana; Sánchez-Ávila, Carmen; Romero, Juan	Wearable Technology to Detect Motor Fluctuations in Parkinson’s Disease Patients: Current State and Challenges	Sensors	EN	Review	Parkinson´s disease; motor fluctuations; sensors; motor symptoms; treatment	Monitoring of motor symptom fluctuations in Parkinson’s disease (PD) patients is currently performed through the subjective self-assessment of patients. Clinicians require reliable information about a fluctuation’s occurrence to enable a precise treatment rescheduling and dosing adjustment. In this review, we analyzed the utilization of sensors for identifying motor fluctuations in PD patients and the application of machine learning techniques to detect fluctuations. The review process followed the Preferred Reporting Items for Systematic Reviews and Meta-Analyses (PRISMA) guidelines. Ten studies were included between January 2010 and March 2021, and their main characteristics and results were assessed and documented. Five studies utilized daily activities to collect the data, four used concrete scenarios executing specific activities to gather the data, and only one utilized a combination of both situations. The accuracy for classification was 83.56–96.77%. In the studies evaluated, it was not possible to find a standard cleaning protocol for the signal captured, and there is significant heterogeneity in the models utilized and in the different features introduced in the models (using spatiotemporal characteristics, frequential characteristics, or both). The two most influential factors in the good performance of the classification problem are the type of features utilized and the type of model.	Programa en Ingeniería Biomédica (PhD), ETSI Telecomunicación, Universidad Politécnica de Madrid (UPM), Avenida Complutense, 30, 28040 Madrid, Spain	10.3390/s21124188	2021	21	12	-	-	4188	-
Milano, Filippo; Cerro, Gianni; Santoni, Francesco; De Angelis, Alessio; Miele, Gianfranco; Rodio, Angelo; Moschitta, Antonio; Ferrigno, Luigi; Carbone, Paolo	Parkinson’s Disease Patient Monitoring: A Real-Time Tracking and Tremor Detection System Based on Magnetic Measurements	Sensors	EN	Article	Parkinson’s disease; magnetic positioning; measurement system; tremor classification	Reliable diagnosis of early-stage Parkinson’s disease is an important task, since it permits the administration of a timely treatment, slowing the progression of the disease. Together with non-motor symptoms, other important signs of disease can be retrieved from the measurement of the movement trajectory and from tremor appearances. To measure these signs, the paper proposes a magnetic tracking system able to collect information about translational and vibrational movements in a spatial cubic domain, using a low-cost, low-power and highly accurate solution. These features allow the usage of the proposed technology to realize a portable monitoring system, that may be operated at home or in general practices, enabling telemedicine and preventing saturation of large neurological centers. Validation is based on three tests: movement trajectory tracking, a rest tremor test and a finger tapping test. These tests are considered in the Unified Parkinson’s Disease Rating Scale and are provided as case studies to prove the system’s capabilities to track and detect tremor frequencies. In the case of the tapping test, a preliminary classification scheme is also proposed to discriminate between healthy and ill patients. No human patients are involved in the tests, and most cases are emulated by means of a robotic arm, suitably driven to perform required tasks. Tapping test results show a classification accuracy of about 93% using a k-NN classification algorithm, while imposed tremor frequencies have been correctly detected by the system in the other two tests.	Department of Electrical and Information Engineering, University of Cassino and Southern Lazio, 03043 Cassino, Italy	10.3390/s21124196	2021	21	12	-	-	4196	-
Hyun, Soonsil; Shin, Dongyun	Chemical-Mediated Targeted Protein Degradation in Neurodegenerative Diseases	Life	EN	Review	neurodegenerative disease; protein degradation; drug design; ubiquitin-proteasome system; autophagy; protac	Neurodegenerative diseases, including Alzheimer’s disease, Huntington’s disease, and Parkinson’s disease, are a class of diseases that lead to dysfunction of cognition and mobility. Aggregates of misfolded proteins such as β-amyloid, tau, α-synuclein, and polyglutamates are known to be among the main causes of neurodegenerative diseases; however, they are considered to be some of the most challenging drug targets because they cannot be modulated by conventional small-molecule agents. Recently, the degradation of target proteins by small molecules has emerged as a new therapeutic modality and has garnered the interest of the researchers in the pharmaceutical industry. Bifunctional molecules that recruit target proteins to a cellular protein degradation machinery, such as the ubiquitin–proteasome system and autophagy–lysosome pathway, have been designed. The representative targeted protein degradation technologies include molecular glues, proteolysis-targeting chimeras, hydrophobic tagging, autophagy-targeting chimeras, and autophagosome-tethering compounds. Although these modalities have been shown to degrade many disease-related proteins, such technologies are expected to be potentially important for neurogenerative diseases caused by protein aggregation. Herein, we review the recent progress in chemical-mediated targeted protein degradation toward the discovery of drugs for neurogenerative diseases.	Gachon Institute of Pharmaceutical Science, College of Pharmacy, Gachon University, Yeonsu-gu, Incheon 21936, Korea	10.3390/life11070607	2021	11	7	-	-	607	-
Kamm, Christian P; Bohlhalter, Stephan; Pflugshaupt, Tobias; Vanbellingen, Tim; Nyffeler, Thomas	Patient-Tailored Multimodal Neurorehabilitation: The Lucerne Model	Clinical and Translational Neuroscience	EN	Article	patient-tailored; neurorehabilitation; rehabilitation; stroke; multiple sclerosis Parkinson’s disease	Neurorehabilitation is a rapidly developing subspecialty of neurology due to medical advances and growing knowledge on functional recovery from brain injury such as plasticity and regeneration in the nervous system. Furthermore, progress in modern technologies facilitate new therapeutic concepts. Patient-tailored, flexible multimodal neurorehabilitation is essential in neurological diseases due to the diversity of symptoms. In addition, rehabilitative treatment should be realized from disease onset. To fulfill these goals, the neurocenter of the Cantonal Hospital Lucerne established an uninterrupted treatment chain from the emergency stage to the social and occupational reintegration, which is described in this article with a focus on stroke, Parkinson’s disease, and multiple sclerosis patients.	Neurocenter, Luzerner Kantonsspital, 6000 Lucerne, Switzerland	10.1177/2514183x19875075	2019	3	2	-	-	16	-
Wu, Ying-Chieh; Sonninen, Tuuli-Maria; Peltonen, Sanni; Koistinaho, Jari; Lehtonen, Šárka	Blood–Brain Barrier and Neurodegenerative Diseases—Modeling with iPSC-Derived Brain Cells	International Journal of Molecular Sciences	EN	Review	induced pluripotent stem cell (iPSC); blood–brain barrier (BBB); neurodegenerative diseases (NDDs)	The blood–brain barrier (BBB) regulates the delivery of oxygen and important nutrients to the brain through active and passive transport and prevents neurotoxins from entering the brain. It also has a clearance function and removes carbon dioxide and toxic metabolites from the central nervous system (CNS). Several drugs are unable to cross the BBB and enter the CNS, adding complexity to drug screens targeting brain disorders. A well-functioning BBB is essential for maintaining healthy brain tissue, and a malfunction of the BBB, linked to its permeability, results in toxins and immune cells entering the CNS. This impairment is associated with a variety of neurological diseases, including Alzheimer’s disease and Parkinson’s disease. Here, we summarize current knowledge about the BBB in neurodegenerative diseases. Furthermore, we focus on recent progress of using human-induced pluripotent stem cell (iPSC)-derived models to study the BBB. We review the potential of novel stem cell-based platforms in modeling the BBB and address advances and key challenges of using stem cell technology in modeling the human BBB. Finally, we highlight future directions in this area.	Neuroscience Center, University of Helsinki, 00014 Helsinki, Finland	10.3390/ijms22147710	2021	22	14	-	-	7710	-
Bouça-Machado, Raquel; Pona-Ferreira, Filipa; Leitão, Mariana; Clemente, Ana; Vila-Viçosa, Diogo; Kauppila, Linda; Costa, Rui; Matias, Ricardo; Ferreira, Joaquim	Feasibility of a Mobile-Based System for Unsupervised Monitoring in Parkinson’s Disease	Sensors	EN	Article	Parkinson’s disease; digital health; remote monitoring; sensors; wearable technology	Mobile health (mHealth) has emerged as a potential solution to providing valuable ecological information about the severity and burden of Parkinson’s disease (PD) symptoms in real-life conditions. Objective: The objective of our study was to explore the feasibility and usability of an mHealth system for continuous and objective real-life measures of patients’ health and functional mobility, in unsupervised settings. Methods: Patients with a clinical diagnosis of PD, who were able to walk unassisted, and had an Android smartphone were included. Patients were asked to answer a daily survey, to perform three weekly active tests, and to perform a monthly in-person clinical assessment. Feasibility and usability were explored as primary and secondary outcomes. An exploratory analysis was performed to investigate the correlation between data from the mKinetikos app and clinical assessments. Results: Seventeen participants (85%) completed the study. Sixteen participants (94.1%) showed a medium-to-high level of compliance with the mKinetikos system. A 6-point drop in the total score of the Post-Study System Usability Questionnaire was observed. Conclusions: Our results support the feasibility of the mKinetikos system for continuous and objective real-life measures of a patient’s health and functional mobility. The observed correlations of mKinetikos metrics with clinical data seem to suggest that this mHealth solution is a promising tool to support clinical decisions.	Instituto de Medicina Molecular, 1649-028 Lisbon, Portugal	10.3390/s21154972	2021	21	15	-	-	4972	-
Trudler, Dorit; Ghatak, Swagata; Lipton, Stuart	Emerging hiPSC Models for Drug Discovery in Neurodegenerative Diseases	International Journal of Molecular Sciences	EN	Review	neurodegeneration; Alzheimer’s disease	Neurodegenerative diseases affect millions of people worldwide and are characterized by the chronic and progressive deterioration of neural function. Neurodegenerative diseases, such as Alzheimer’s disease (AD), Parkinson’s disease (PD), amyotrophic lateral sclerosis (ALS), and Huntington’s disease (HD), represent a huge social and economic burden due to increasing prevalence in our aging society, severity of symptoms, and lack of effective disease-modifying therapies. This lack of effective treatments is partly due to a lack of reliable models. Modeling neurodegenerative diseases is difficult because of poor access to human samples (restricted in general to postmortem tissue) and limited knowledge of disease mechanisms in a human context. Animal models play an instrumental role in understanding these diseases but fail to comprehensively represent the full extent of disease due to critical differences between humans and other mammals. The advent of human-induced pluripotent stem cell (hiPSC) technology presents an advantageous system that complements animal models of neurodegenerative diseases. Coupled with advances in gene-editing technologies, hiPSC-derived neural cells from patients and healthy donors now allow disease modeling using human samples that can be used for drug discovery.	Neurodegeneration New Medicines Center and Department of Molecular Medicine, The Scripps Research Institute, La Jolla, CA 92037, USA	10.3390/ijms22158196	2021	22	15	-	-	8196	-
Santos García, Diego; Blázquez-Estrada, Marta; Calopa, Matilde; Escamilla-Sevilla, Francisco; Freire, Eric; García Ruiz, Pedro; Grandas, Francisco; Kulisevsky, Jaime; López-Manzanares, Lydia; Martínez Castrillo, Juan; Mir, Pablo; Pagonabarraga, Javier; Pérez-Errazquin, Francisco; Salom, José; Tijero, Beatriz; Valldeoriola, Francesc; Yáñez, Rosa; Avilés, Arantxa; Luquín, María-Rosario	Present and Future of Parkinson’s Disease in Spain: PARKINSON-2030 Delphi Project	Brain Sciences	EN	Article	diagnosis; economic impact; epidemiology; management; mortality; Parkinson’s disease; quality of life; Spain; treatment	Parkinson’s disease (PD) is a chronic progressive and irreversible disease and the second most common neurodegenerative disease worldwide. In Spain, it affects around 120.000–150.000 individuals, and its prevalence is estimated to increase in the future. PD has a great impact on patients’ and caregivers’ lives and also entails a substantial socioeconomic burden. The aim of the present study was to examine the current situation and the 10-year PD forecast for Spain in order to optimize and design future management strategies. This study was performed using the modified Delphi method to try to obtain a consensus among a panel of movement disorders experts. According to the panel, future PD management will improve diagnostic capacity and follow-up, it will include multidisciplinary teams, and innovative treatments will be developed. The expansion of new technologies and studies on biomarkers will have an impact on future PD management, leading to more accurate diagnoses, prognoses, and individualized therapies. However, the socio-economic impact of the disease will continue to be significant by 2030, especially for patients in advanced stages. This study highlighted the unmet needs in diagnosis and treatment and how crucial it is to establish recommendations for future diagnostic and therapeutic management of PD.	Department of Neurology, Complexo Universitario de A Coruña (CHUAC), C/As Xubias 84, 15006 A Coruña, Spain	10.3390/brainsci11081027	2021	11	8	-	-	1027	-
Zhang, Zhao; Li, Guangfei; Xu, Yong; Tang, Xiaoying	Application of Artificial Intelligence in the MRI Classification Task of Human Brain Neurological and Psychiatric Diseases: A Scoping Review	Diagnostics	EN	Review	artificial intelligence; machine learning; deep learning; human brain-related diseases; magnetic resonance image	Artificial intelligence (AI) for medical imaging is a technology with great potential. An in-depth understanding of the principles and applications of magnetic resonance imaging (MRI), machine learning (ML), and deep learning (DL) is fundamental for developing AI-based algorithms that can meet the requirements of clinical diagnosis and have excellent quality and efficiency. Moreover, a more comprehensive understanding of applications and opportunities would help to implement AI-based methods in an ethical and sustainable manner. This review first summarizes recent research advances in ML and DL techniques for classifying human brain magnetic resonance images. Then, the application of ML and DL methods to six typical neurological and psychiatric diseases is summarized, including Alzheimer’s disease (AD), Parkinson’s disease (PD), major depressive disorder (MDD), schizophrenia (SCZ), attention-deficit/hyperactivity disorder (ADHD), and autism spectrum disorder (ASD). Finally, the limitations of the existing research are discussed, and possible future research directions are proposed.	715-3 Teaching Building No.5, Department of Biomedical Engineering, School of Life Sciences, Beijing Institute of Technology, 5 South Zhongguancun Road, Haidian District, Beijing 100081, China	10.3390/diagnostics11081402	2021	11	8	-	-	1402	-
Bonaventura, Gabriele; Munafò, Antonio; Bellanca, Carlo; La Cognata, Valentina; Iemmolo, Rosario; Attaguile, Giuseppe; Di Mauro, Rosaria; Di Benedetto, Giulia; Cantarella, Giuseppina; Barcellona, Maria; Cavallaro, Sebastiano; Bernardini, Renato	Stem Cells: Innovative Therapeutic Options for Neurodegenerative Diseases?	Cells	EN	Review	stem cell therapy; Alzheimer’s disease; Parkinson’s disease; amyotrophic lateral sclerosis; immunomodulation	Neurodegenerative diseases are characterized by the progressive loss of structure and/or function of both neurons and glial cells, leading to different degrees of pathology and loss of cognition. The hypothesis of circuit reconstruction in the damaged brain via direct cell replacement has been pursued extensively so far. In this context, stem cells represent a useful option since they provide tissue restoration through the substitution of damaged neuronal cells with exogenous stem cells and create a neuro-protective environment through the release of bioactive molecules for healthy neurons, as well. These peculiar properties of stem cells are opening to potential therapeutic strategies for the treatment of severe neurodegenerative disorders, for which the absence of effective treatment options leads to an increasingly socio-economic burden. Currently, the introduction of new technologies in the field of stem cells and the implementation of alternative cell tissues sources are pointing to exciting frontiers in this area of research. Here, we provide an update of the current knowledge about source and administration routes of stem cells, and review light and shadows of cells replacement therapy for the treatment of the three main neurodegenerative disorders (Amyotrophic lateral sclerosis, Parkinson’s, and Alzheimer’s disease).	Institute for Biomedical Research and Innovation (IRIB), Italian National Research Council, 95126 Catania, Italy	10.3390/cells10081992	2021	10	8	-	-	1992	-
Ozawa, Hitoshi; Miyazawa, Taiki; Miyazawa, Teruo	Effects of Dietary Food Components on Cognitive Functions in Older Adults	Nutrients	EN	Review	aging; brain lipids; cognitive function; dietary food components; phospholipids; polyphenols; older adults; oxidative stress; reactive oxygen species; vitamins	Population aging has recently been an important issue as the number of elderly people is growing worldwide every year, and the extension of social security costs is financially costly. The increase in the number of elderly people with cognitive decline is a serious problem related to the aging of populations. Therefore, it is necessary to consider not only physical care but also cognitive patterns in the future care of older adults. Since food contains a variety of bioactive substances, dietary patterns may help improve age-related cognitive decline. However, the relationship between cognitive function and individual food components remains ambiguous as no clear efficacy or mechanism has been confirmed. Against this background, this review summarizes previous reports on the biological process of cognitive decline in the elderly and the relationship between individual compounds in foods and cognitive function, as well as the role of individual components of food in cognitive function, in the following order: lipids, carotenoids, vitamins, phenolic compounds, amino acids, peptides, and proteins. Based on the research presented in this review, a proper diet that preserves cognitive function has the potential to improve age-related cognitive decline, Alzheimer’s disease, and Parkinson’s disease. Hopefully, this review will help to trigger the development of new foods and technologies that improve aging and cognitive functions and extend the healthy life span.	New Industry Creation Hatchery Center (NICHe), Tohoku University, Sendai 980-8579, Japan	10.3390/nu13082804	2021	13	8	-	-	2804	-
