AUTHOR	TITLE	JOURNAL	LANGUANGE	DOCTYPE	KEYWORDS	ABSTRACT	AFFILIATION	DOI	PUBYEAR	PUBVOL	PUBISSUE	FPAGE	LPAGE	ARTNUMBER	PAGENUM
Matos, Joana; Ramos, Beatriz; Fernandes, Joana; Hansen, Clint; Maetzler, Walter; Vila-Chã, Nuno; Maia, Luís	Wearable Sensors for Sleep Monitoring in Free-Living Environments: A Scoping Review on Parkinson’s Disease	Biosensors	EN	Review	wearables; Parkinson’s disease; sleep–wake disorders; ambulatory; machine learning; sleep; actigraphy	Parkinson’s disease (PD) is a neurodegenerative disorder that affects multiple neural pathways, leading to a broad spectrum of motor and non-motor symptoms. Sleep disorders, such as insomnia and excessive daytime sleepiness, are prevalent among PD patients and significantly impact symptomatology and patients’ quality of life. Wearable technology presents an opportunity to study these interactions in patients’ daily life environments without the limitations of in-clinic sleep studies. Thus, this review aims to explore how wearable technology has been employed or developed for the sleep monitoring of PD patients in free-living environments. A comprehensive search was conducted across PubMed, Scopus, and IEEE Xplore to identify original research articles focusing on wearable sleep technology for the ambulatory monitoring of PD patients. Twenty-six studies fulfilled the inclusion criteria and underwent structured data extraction and quality assessment. Key aspects analysed included subject demographics, extracted sleep parameters, identified sleep disorders, and the application of machine-learning algorithms. Wearable devices could offer a practical solution for long-term sleep monitoring in PD, though further validation is needed. The absence of standardised protocols and the lack of device validation within PD populations remain significant challenges. The evidence gathered in this study remains insufficient to define a standardised protocol for sleep assessment of PD patients in free-living environments.	Department of Neurology, Centro Hospitalar Universitário de Santo António, 4099-001 Porto, Portugal	10.3390/bios15040212	2025	15	4	-	-	212	-
Diotaiuti, Pierluigi; Marotta, Giulio; Di Siena, Francesco; Vitiello, Salvatore; Di Prinzio, Francesco; Rodio, Angelo; Di Libero, Tommaso; Falese, Lavinia; Mancone, Stefania	Eye Tracking in Parkinson’s Disease: A Review of Oculomotor Markers and Clinical Applications	Brain Sciences	EN	Review	Parkinson’s disease; eye tracking; saccadic dysfunction; fixation instability; pupillary response; cognitive impairment; machine learning; neurorehabilitation	(1) Background. Eye movement abnormalities are increasingly recognized as early biomarkers of Parkinson’s disease (PD), reflecting both motor and cognitive dysfunction. Advances in eye-tracking technology provide objective, quantifiable measures of saccadic impairments, fixation instability, smooth pursuit deficits, and pupillary changes. These advances offer new opportunities for early diagnosis, disease monitoring, and neurorehabilitation. (2) Objective. This narrative review explores the relationship between oculomotor dysfunction and PD pathophysiology, highlighting the potential applications of eye tracking in clinical and research settings. (3) Methods. A comprehensive literature review was conducted, focusing on peer-reviewed studies examining eye movement dysfunction in PD. Relevant publications were identified through PubMed, Scopus, and Web of Science, using key terms, such as “eye movements in Parkinson’s disease”, “saccadic control and neurodegeneration”, “fixation instability in PD”, and “eye-tracking for cognitive assessment”. Studies integrating machine learning (ML) models and VR-based interventions were also included. (4) Results. Patients with PD exhibit distinct saccadic abnormalities, including hypometric saccades, prolonged saccadic latency, and increased anti-saccade errors. These impairments correlate with executive dysfunction and disease progression. Fixation instability and altered pupillary responses further support the role of oculomotor metrics as non-invasive biomarkers. Emerging AI-driven eye-tracking models show promise for automated PD diagnosis and progression tracking. (5) Conclusions. Eye tracking provides a reliable, cost-effective tool for early PD detection, cognitive assessment, and rehabilitation. Future research should focus on standardizing clinical protocols, validating predictive AI models, and integrating eye tracking into multimodal treatment strategies.	Department of Human Sciences, Society and Health, University of Cassino and Southern Lazio, 03043 Cassino, Italy	10.3390/brainsci15040362	2025	15	4	-	-	362	-
Paipa-Jabre-Cantu, Samir; Rodriguez-Salvador, Marisela; Castillo-Valdez, Pedro	Revealing Three-Dimensional Printing Technology Advances for Oral Drug Delivery: Application to Central-Nervous-System-Related Diseases	Pharmaceutics	EN	Review	3D printing; oral drug delivery; central nervous system	Background/Objectives. Central nervous system (CNS)-related diseases such as Alzheimer’s and Parkinson’s, Attention Deficit Hyperactive Disorder (ADHD), stroke, epilepsy, and migraines are leading causes of morbidity and disability worldwide. New solutions for drug delivery are increasingly needed. In this context, three-dimensional (3D) printing technology has introduced innovative alternatives to produce more efficient medicines with diverse features, patterns, and consistencies, particularly oral medications. Even though research in this area is growing rapidly, no study has thoroughly analyzed 3D printing oral drug delivery progress for the CNS. To fill this gap this study pursues to determine a technological landscape in this field. Methods. For this aim, a Competitive Technology Intelligence (CTI) methodology was applied, examining 747 publications from 1 January 2019 to 20 May 2024 published in the Scopus database. Results. The main advances identified comprise six categories: 3D printing techniques, characteristics and applications, materials, design factors, user acceptance, and quality processes. FDM was identified as the main technique for pharmaceutical use. The main applications include pills, polypills, caplets, gel caps, multitablets, orodispersible films, and tablets, featuring external patterns and internal structures with one or more active substances. Insights show that the most utilized materials are thermoplastic polymers like PLA, PVA, PCL, ABS, and HIPS. A novel design factor involves release patterns using compartments of varying thicknesses and volumes in the core. Additionally, advances in specialized software have enabled the creation of highly complex designs. In the user acceptance category, oral drugs dosages are tailored to the specific needs and preferences of neurological patients. Finally, for the quality aspect, the precision in Active Pharmaceutical Ingredient (API) dosage and controlled-release mechanisms are critical, given the narrow margin between therapeutic doses and toxicity for CNS diseases. Conclusions. Revealing these advancements in 3D printing for oral drug delivery allows researchers, academics, and decision-makers to identify opportunities and allocate resources efficiently, promising enhanced oral medicaments for the health and well-being of individuals suffering from CNS disorders.	Tecnologico de Monterrey, Monterrey 64700, Nuevo León, Mexico	10.3390/pharmaceutics17040445	2025	17	4	-	-	445	-
Kovacevic, Dalibor; Velikic, Gordana; Maric, Dusan; Maric, Dusica; Puletic, Miljan; Gvozdenovic, Ljiljana; Vojvodic, Danilo; Supic, Gordana	Parkinson’s Spectrum Mechanisms in Pregnancy: Exploring Hypothetical Scenarios for MSA in the Era of ART	International Journal of Molecular Sciences	EN	Review	multiple system atrophy; pregnancy; hormonal changes; Parkinson’s spectrum; assisted reproductive technologies; α-synuclein; microchimerism; epigenetics	Multiple System Atrophy (MSA) is a rare, rapidly progressive neurodegenerative disorder marked by autonomic dysfunction, parkinsonism, and cerebellar ataxia. While predominantly affecting individuals in their fifth or sixth decade, advancements in assisted reproductive technologies (ART) have created new clinical scenarios involving pregnancies in women within MSA’s typical onset range. Given the scarcity of documented MSA pregnancies, this review leverages insights from related Parkinson’s spectrum mechanisms to explore hypothetical scenarios for how pregnancy-induced physiological changes might influence MSA progression. Pregnancy-induced hormonal fluctuations, including elevated estrogen and progesterone levels, may modulate α-synuclein aggregation and neuroinflammatory pathways. Immune adaptations, such as fetal microchimerism and Th2-biased immune profiles, introduce additional complexities, particularly in donor embryo pregnancies involving complex microchimerism. Metabolic demands and oxidative stress further intersect with these mechanisms, potentially accelerating disease progression. We analyze existing literature and theoretical models, emphasizing the need for interdisciplinary research. Clinical implications are discussed to propose evidence-based strategies for optimizing maternal-fetal outcomes. This paper identifies critical knowledge gaps and proposes avenues for future investigation to optimize maternal-fetal outcomes in this unique and underexplored clinical intersection.	“Genesis” Hospital, 21000 Novi Sad, Serbia	10.3390/ijms26073348	2025	26	7	-	-	3348	-
Fasano, Alessio; Mauro, Maria; Beani, Elena; Nicora, Giovanna; Germanotta, Marco; Falchini, Francesca; Pavan, Arianna; Habib, Valeria; Quaglini, Silvana; Sgandurra, Giuseppina; Aprile, Irene	Towards the Identification of Patients’ Needs for Promoting Robotics and Allied Digital Technologies in Rehabilitation: A Systematic Review	Healthcare	EN	Systematic Review	rehabilitation; patient needs; robotics; ICF; systematic review	Background/Objectives: Robotic rehabilitation holds great potential for improving patient outcomes, but the integration of these technologies into clinical practice is hindered by a lack of comprehensive tools for assessing patients’ needs. This systematic review aimed to identify gaps in the current literature, with a focus on methodologies and tools for evaluating such needs, particularly those based on the International Classification of Functioning, Disability, and Health (ICF) framework. Methods: A systematic review of qualitative studies published between 2021 and 2023 was conducted, updating a previous (2020) review. Studies were identified through PubMed, Scopus, and Web of Science using inclusion criteria focused on qualitative methods capturing patients’ experiences with robotic and technological rehabilitation devices. Results: The review analyzed 19 new studies and 20 from the prior review, revealing a reliance on semi-structured interviews targeting small, heterogeneous populations. No studies employed standardized ICF-based tools, and gaps were noted in the exploration of conditions such as Parkinson’s disease, frailty, or conditions that allowed for multi-device experiences. Conclusions: The findings emphasize the necessity for tailored surveys grounded in the ICF framework to completely evaluate the needs of patients suffering from sensory, motor, and/or cognitive disorders caused by different health conditions. This work lays the foundation for more inclusive, effective, and patient-centered robotic rehabilitation strategies.	IRCCS Fondazione Don Carlo Gnocchi, ONLUS, 50143 Florence, Italy	10.3390/healthcare13070828	2025	13	7	-	-	828	-
Dudek, Milosz; Hemmerling, Daria; Kaczmarska, Marta; Stepien, Joanna; Daniol, Mateusz; Wodzinski, Marek; Wojcik-Pedziwiatr, Magdalena	Analysis of Voice, Speech, and Language Biomarkers of Parkinson’s Disease Collected in a Mixed Reality Setting	Sensors	EN	Article	explainable artificial intelligence; large language models; mixed reality; Parkinson’s disease; voice biomarkers; remote patient monitoring	This study explores an innovative approach to early Parkinson’s disease (PD) detection by analyzing speech data collected using a mixed reality (MR) system. A total of 57 Polish participants, including PD patients and healthy controls, performed five speech tasks while using an MR head-mounted display (HMD). Speech data were recorded and analyzed to extract acoustic and linguistic features, which were then evaluated using machine learning models, including logistic regression, support vector machines (SVMs), random forests, AdaBoost, and XGBoost. The XGBoost model achieved the best performance, with an F1-score of 0.90 ± 0.05 in the story-retelling task. Key features such as MFCCs (mel-frequency cepstral coefficients), spectral characteristics, RASTA-filtered auditory spectrum, and local shimmer were identified as significant in detecting PD-related speech alterations. Additionally, state-of-the-art deep learning models (wav2vec2, HuBERT, and WavLM) were fine-tuned for PD detection. HuBERT achieved the highest performance, with an F1-score of 0.94 ± 0.04 in the diadochokinetic task, demonstrating the potential of deep learning to capture complex speech patterns linked to neurodegenerative diseases. This study highlights the effectiveness of combining MR technology for speech data collection with advanced machine learning (ML) and deep learning (DL) techniques, offering a non-invasive and high-precision approach to PD diagnosis. The findings hold promise for broader clinical applications, advancing the diagnostic landscape for neurodegenerative disorders.	Department of Measurement and Electronics, AGH University of Krakow, 30-059 Krakow, Poland	10.3390/s25082405	2025	25	8	-	-	2405	-
Xiromerisiou, Georgia; Boura, Iro; Barmpounaki, Eleni; Georgoulias, Panagiotis; Dardiotis, Efthimios; Spanaki, Cleanthe; Valotassiou, Varvara	The Utilization and Impact of Dopamine Transporter Imaging in Diagnosing Movement Disorders at a Tertiary Care Hospital in Greece	Biomedicines	EN	Article	movement disorders; dopaminergic imaging; DaTscan; Parkinson’s disease; tremor	Background/Objectives: The introduction of dopamine transporter scan (DaTscan) in clinical diagnostics has revolutionized the way clinicians approach movement disorders, offering valuable insights into presynaptic striatal dopaminergic deficits and revealing subjacent neurodegeneration. The aim of our study was to evaluate the impact of DaTscan on diagnostic decisions regarding movement disorders, particularly Parkinson’s disease (PD) and atypical parkinsonian syndromes, under real-world circumstances in Greece. Methods: We retrospectively analyzed data from 360 patients who underwent a DaTscan examination between 2018 and 2023 at a tertiary hospital in Greece, including referrals from both movement disorder specialists and general neurologists, either hospital-based or in private practice. Demographics, primary referral symptoms, and both pre-scan and post-scan diagnoses were collected and analyzed. Results: The mean age in our cohort was 60 ± 13.5 years, and tremor was the leading referral symptom (40.8%). The initial diagnosis changed in nearly half of the cases (48.3%) following DaTscan. Significant shifts included transitions from an “Unclear” or “Dystonia” diagnosis to “Parkinson’s disease” in 78.1% and 72.7% of patients, respectively. However, the particularly high concordance rates between pre-scan and post-scan diagnosis for “Vascular parkinsonism” (100%), “Parkinson’s disease” (89.3%), and “Essential/Dystonic Tremor” (86%) suggest that the test may have been over-utilized or ordered beyond its intended indications. Conclusions: DaTscan markedly enhances diagnostic accuracy for movement disorders, particularly for general neurologists, addressing the complexities of overlapping clinical presentations. Continuous medical training is essential to ensure the cost-effective utilization of DaTscan in routine clinical practice; ongoing technological advancements will further refine and expand their applications, benefiting both patients and the broader medical community.	School of Medicine, University of Thessaly, 41500 Larisa, Greece	10.3390/biomedicines13040970	2025	13	4	-	-	970	-
Khan, Muhammad; Baig, Hamna; Hayat, Rimsha; Tanoli, Shujaat; Rehman, Mubashir; Thakor, Vishalkumar; Haider, Daniyal	Intelligent Frozen Gait Monitoring Using Software-Defined Radio Frequency Sensing	Electronics	EN	Article	artificial intelligence; frozen gait; RF sensing; software-defined radio	Frozen gait (FG) is an increasingly prevalent concern in individuals with Parkinson’s disease (PD) that limits mobility and increases the risk of falls. Traditional FG detection and monitoring methods using clinical observations and wearable sensors face limitations, such as inflexibility, lack of portability, inaccessibility to individuals, and the inability to provide continuous monitoring in real-life environments. To address these challenges, this experimental study presents the development of a software-defined radio (SDR)-based radio frequency (RF) sensing platform for continuous FG monitoring. Data were collected through multiple experiments involving various physical activities, including FG episodes. The acquired data were processed using advanced signal-processing (ASP) techniques to extract relevant wireless channel state information (WCSI) patterns. The physical activities were classified using machine learning and deep learning models developed on the dataset prepared from the SDR-based RF sensing system. The results demonstrated that the deep learning models outperformed the machine learning models. The bidirectional gated recurrent unit (BiGRU) achieved the highest accuracy of 99.7%. This indicates that the developed system has the potential for accurate, real-time monitoring of FG and other PD symptoms. The proposed RF sensing platform using SDR technology and artificial intelligence (AI) offers an intelligent and continuous monitoring solution, addressing the limitations of traditional methods. This system provides portable, continuous detection of FG events, potentially improving patient care, safety, and early intervention.	Department of Electrical and Computer Engineering, COMSATS University Islamabad, Attock Campus, Attock 43600, Pakistan	10.3390/electronics14081603	2025	14	8	-	-	1603	-
Patil, Sameer; Thakkar, Ami; Kaur, Ginpreet; Vora, Amisha; Chauhan, Ritu; Ramniwas, Seema; Chauhan, Abhishek; Kaur, Damandeep; Tuli, Hardeep	Three-Dimensional Printing and Its Impact on the Diagnosis and Treatment of Neurodegenerative Disease	Biophysica	EN	Review	neurodegenerative diseases; 3D printing; bioprinting; neural tissue engineering; patient-specific models; organ-on-a-chip; stem cells; stereolithography; microelectrodes; biomarkers	Neurodegenerative disorders include Alzheimer’s and Parkinson’s, both of which lead to progressive loss of neurons resulting in the severe loss of cognitive and motor functions. These diseases are among the heavy burdens on global healthcare systems largely because there is no cure, and current treatments apply almost entirely to controlling symptoms rather than disease progression. Recent advances in 3D printing and bioprinting technologies now open the way to overcome these challenges and form patient-specific models and therapeutical tools closely simulating the complex environment of the human brain. It then further illustrates how this technological integration with the aid of 3D printing, coupled with microfabrication and biosensing technologies, transforms drug-screening platforms as well as develops customization in medicine. For example, one can form highly intricate and multi-materially composed structures to better facilitate one’s study or test into some new therapeutic possibilities using methodologies of stereolithography and selective laser sintering. Moreover, 3D printing allows the creation of organ-on-a-chip models that simulate brain-like conditions, which may help identify specific biomarkers and evaluate new options of therapy. On the other hand, bioprinting methods based on neural cells combined with scaffolds mimicking native tissue dramatically transform regenerative medicine. New pathways in neural tissue development and implantable devices are now being brought forth, which can be tailored to the needs of individual patients. These advances bring not only greater precision in terms of the therapy that can be delivered but also 3D printing of implantable microelectrodes able to determine real-time biomarkers responsible for neurodegenerative diseases. Thus, this review highlights the robust impact that might be brought forth on the diagnosis and treatment of these neurodegenerative diseases via 3D printing technologies toward more effective management and personal solutions for healthcare.	Shobhaben Pratapbhai Patel School of Pharmacy and Technology Management, Shri Vile Parle Kelavani Mandal’s Narsee Monjee Institute of Management Studies, Mumbai 400056, Maharashtra, India	10.3390/biophysica5020013	2025	5	2	-	-	13	-
Guo, Xiangge; Wang, Xumeng; Wang, Jiaxuan; Ma, Min; Ren, Qian	Current Development of iPSC-Based Modeling in Neurodegenerative Diseases	International Journal of Molecular Sciences	EN	Review	neurodegenerative disease; iPS cell; brain organoid; reprogramming factor; neural stem cell; neuron; microglia; astrocyte; oligodendrocyte	Over the past two decades, significant advancements have been made in the induced pluripotent stem cell (iPSC) technology. These developments have enabled the broader application of iPSCs in neuroscience, improved our understanding of disease pathogenesis, and advanced the investigation of therapeutic targets and methods. Specifically, optimizations in reprogramming protocols, coupled with improved neuronal differentiation and maturation techniques, have greatly facilitated the generation of iPSC-derived neural cells. The integration of the cerebral organoid technology and CRISPR/Cas9 genome editing has further propelled the application of iPSCs in neurodegenerative diseases to a new stage. Patient-derived or CRISPR-edited cerebral neurons and organoids now serve as ideal disease models, contributing to our understanding of disease pathophysiology and identifying novel therapeutic targets and candidates. In this review, we examine the development of iPSC-based models in neurodegenerative diseases, including Alzheimer’s disease, Parkinson’s disease, and Huntington’s disease.	Department of Human Anatomy, Hebei Medical University, Shijiazhuang 050017, China	10.3390/ijms26083774	2025	26	8	-	-	3774	-
Pirri, Carmelo; Manocchio, Nicola; Polisano, Daniele; Sorbino, Andrea; Foti, Calogero	Focused Ultrasounds in the Rehabilitation Setting: A Narrative Review	Applied Sciences	EN	Review	focused ultrasound; rehabilitation; movement disorders; pain management; cognitive rehabilitation	Focused ultrasound (FUS) is an emerging noninvasive technology with significant therapeutic potential across various clinical domains. FUS enables precise targeting of tissues using mechanisms like thermoablation, mechanical disruption, and neuromodulation, minimizing damage to surrounding areas. In movement disorders such as essential tremor and Parkinson’s disease, MR-guided FUS thalamotomy has demonstrated substantial tremor reduction and improved quality of life. Psychiatric applications include anterior capsulotomy for treatment-resistant obsessive-compulsive disorder and major depressive disorder, with promising symptom relief and minimal cognitive side effects. FUS also facilitates blood-brain barrier opening for drug delivery in neurological conditions like Alzheimer’s disease. Musculoskeletal applications highlight its efficacy in managing chronic pain from knee osteoarthritis and lumbar facet joint syndrome through precise thermal ablation. Additionally, FUS has shown potential in neuropathic pain management and peripheral nerve stimulation, offering innovative approaches for amputees and cancer survivors. Cognitive and neuromodulatory research underscores its ability to enhance motor function and interhemispheric cortical balance, benefiting stroke and traumatic brain injury rehabilitation. Despite these conditions frequently leading to various kinds of disabilities, no direct exploration of the possible FUS application in rehabilitation is yet available in the literature. All this considered, this review aims to discuss how FUS could be applied in rehabilitation, exploring the current status of knowledge and highlighting future directions.	Department of Neurosciences, Institute of Human Anatomy, University of Padova, 35121 Padova, Italy	10.3390/app15094743	2025	15	9	-	-	4743	-
Peña-Zelayeta, Laura; Delgado-Minjares, Karen; Villegas-Rojas, Marcos; León-Arcia, Karen; Santiago-Balmaseda, Alberto; Andrade-Guerrero, Jesús; Pérez-Segura, Isaac; Ortega-Robles, Emmanuel; Soto-Rojas, Luis; Arias-Carrión, Oscar	Redefining Non-Motor Symptoms in Parkinson’s Disease	Journal of Personalized Medicine	EN	Review	Parkinson’s disease; non-motor symptoms; sensory dysfunction; sleep-related disorders; neuropsychiatric disorders; autonomic dysfunction; REM sleep behavior disorder; pain; cognitive impairment; biomarkers	Parkinson’s disease involves widespread neurodegeneration that extends far beyond the basal ganglia, giving rise to a diverse range of non-motor symptoms that frequently emerge before motor onset. These include autonomic dysfunction, cognitive decline, neuropsychiatric disturbances, sleep-related disorders, and sensory deficits. Here, we synthesize current evidence on the anatomical, neurochemical, and network-level mechanisms that drive these symptoms, and we examine how they shape disease progression and clinical heterogeneity. We highlight the limitations of dopamine-centric models and advocate for a framework that treats non-motor symptoms as the disorder’s primary, mechanistically distinct features. We also discuss how emerging technologies—such as multi-omic profiling, artificial intelligence, and network neuroscience—enable earlier identification, stratification of non-motor phenotypes, and the development of precision-based therapeutic strategies. Recognizing non-motor symptoms as central to Parkinson’s disease redefines how the disorder should be diagnosed, studied, and treated.	Unidad de Trastornos del Movimiento y Sueño, Hospital General Dr. Manuel Gea González, Ciudad de México 14080, Mexico	10.3390/jpm15050172	2025	15	5	-	-	172	-
Valerio, José; Aguirre Vera, Guillermo; Fernandez Gomez, Maria; Zumaeta, Jorge; Alvarez-Pinzon, Andrés	AI-Driven Advances in Parkinson’s Disease Neurosurgery: Enhancing Patient Selection, Trial Efficiency, and Therapeutic Outcomes	Brain Sciences	EN	Review	Parkinson’s disease; artificial intelligence; machine learning; clinical trials; neurodegenerative disorders	Parkinson’s disease (PD) is a progressive neurodegenerative disorder marked by motor and non-motor dysfunctions that severely compromise patients’ quality of life. While pharmacological treatments provide symptomatic relief in the early stages, advanced PD often requires neurosurgical interventions, such as deep brain stimulation (DBS) and focused ultrasound (FUS), for effective symptom management. A significant challenge in optimizing these therapeutic strategies is the early identification and recruitment of suitable candidates for clinical trials. This review explores the role of artificial intelligence (AI) in advancing neurosurgical and neuroscience interventions for PD, highlighting the ways in which AI-driven platforms are transforming clinical trial design and patient selection. Machine learning (ML) algorithms and big data analytics enable precise patient stratification, risk assessment, and outcome prediction, accelerating the development of novel therapeutic approaches. These innovations improve trial efficiency, broaden treatment options, and enhance patient outcomes. However, integrating AI into clinical trial frameworks presents challenges such as data standardization, regulatory hurdles, and the need for extensive validation. Addressing these obstacles will require collaboration among neurosurgeons, neuroscientists, AI specialists, and regulatory bodies to establish ethical and effective guidelines for AI-driven technologies in PD neurosurgical research. This paper emphasizes the transformative potential of AI and technological innovation in shaping the future of PD neurosurgery, ultimately enhancing therapeutic efficacy and patient care.	Neurosurgery Innovation and Technology Division, Latinoamerica Valerio Foundation, Weston, FL 33331, USA	10.3390/brainsci15050494	2025	15	5	-	-	494	-
Capriotti, Alessandro; Moret, Sarah; Del Bello, Eleonora; Federici, Ario; Lucertini, Francesco	Virtual Reality: A New Frontier of Physical Rehabilitation	Sensors	EN	Review	immersive virtual reality; physical rehabilitation; upper limb; adult; elder	Immersive virtual reality (VR) technology has enhanced the field of physical rehabilitation by offering a novel approach to motor recovery and serving as an effective assessment tool. It enables the simulation of various actions, including activities of daily living, within immersive, safe, and controlled environments. Although numerous studies have examined the efficacy of immersive VR for upper limb motor recovery in patients with various conditions, this review aimed to summarize current evidence, highlight benefits and limitations, and provide directions for future research. The review was conducted following PRISMA guidelines. Studies involving individuals over 18 years old with stroke, Parkinson’s disease, amputation, or fibromyalgia were included. The findings demonstrate improvements in strength, dexterity, range of motion, and coordination. Additional benefits included enhanced neuroplasticity and pain reduction. Immersive VR-based exercise sessions were often perceived as more enjoyable and engaging, and less complex, than conventional therapy. The technology proved to be safe, adaptable across age groups, and customizable. Furthermore, the integration of immersive VR into telerehabilitation programs improved accessibility for both patients and healthcare providers. However, not all populations may benefit equally from this method due to variability in disease severity and the presence of comorbidities.	Department of Biomolecular Sciences, University of Urbino Carlo Bo, 61029 Urbino, Italy	10.3390/s25103080	2025	25	10	-	-	3080	-
Zhang, Ruiqiu; Ren, Yuke; Ren, Tianqi; Yu, Yue; Li, Bo; Zhou, Xiaobing	Marine-Derived Antioxidants: A Comprehensive Review of Their Therapeutic Potential in Oxidative Stress-Associated Diseases	Marine Drugs	EN	Review	marine antioxidants; oxidative stress diseases; bioactive marine compounds; antioxidant activity of marine organisms	Oxidative stress is a critical factor contributing to the pathogenesis of numerous diseases, including cardiovascular disorders, diabetes, and neurodegenerative conditions. In recent years, marine-derived antioxidants have emerged as promising therapeutic agents due to their unique biological activities and diverse sources. This comprehensive review explores the therapeutic potential of various marine antioxidants in mitigating oxidative stress-associated diseases. Marine organisms are rich in bioactive compounds, such as polysaccharides, polyphenols, carotenoids, peptides, and vitamins, which exhibit potent antioxidant and free radical scavenging abilities. These compounds have been shown to effectively inhibit oxidative reactions, repair oxidative damage, and enhance the body’s antioxidant defense mechanisms. For instance, marine polysaccharides and their derivatives can scavenge reactive oxygen species (ROS), protect neurons from oxidative damage, and alleviate inflammation in neurodegenerative diseases like Alzheimer’s and Parkinson’s diseases. Similarly, marine unsaturated fatty acids, such as omega-3 polyunsaturated fatty acids (PUFAs), have been found to reduce cardiovascular risks by lowering serum triglyceride levels and improving vascular endothelial function. Additionally, marine-derived superoxide dismutase (SOD) plays a crucial role in neutralizing ROS, thereby offering protection against oxidative stress in various diseases. Despite these promising findings, challenges remain in the field, including the need for improved extraction and purification technologies, more comprehensive activity evaluation systems, and further research into the safety and bioavailability of these compounds. This review provides a detailed overview of the current research status, highlighting the types, structural characteristics, antioxidant activities, and mechanisms of action of marine antioxidants. It also identifies key areas for future research and development, aiming to harness the full potential of marine-derived antioxidants in the prevention and treatment of oxidative stress-related diseases.	National Institutes for Food and Drug Control, Chinese Academy of Medical Sciences and Peking Union Medical College, Beijing 100730, China	10.3390/md23060223	2025	23	6	-	-	223	-
Rama, Essam; Zuberi, Sharukh; Aly, Mohamed; Askari, Alan; Iqbal, Fahad	Clinical Outcomes of Passive Sensors in Remote Monitoring: A Systematic Review	Sensors	EN	Systematic Review	passive sensing; remote monitoring; telemedicine; wireless health; in-home monitoring; digital health	Remote monitoring technologies have transformed healthcare delivery by enabling the in-home management of chronic conditions, improving patient autonomy, and supporting clinical oversight. Passive sensing, a subset of remote monitoring, facilitates unobtrusive, real-time data collection without active user engagement. Leveraging devices such as smartphones, wearables, and smart home sensors, these technologies offer advantages over traditional self-reports and intermittent evaluations by capturing behavioural, physiological, and environmental metrics. This systematic review evaluates the clinical utility of passive sensing technologies used in remote monitoring, with a specific emphasis on their impact on clinical outcomes and feasibility in real-world healthcare settings. A PRISMA-guided search identified 26 studies addressing conditions such as Parkinson’s disease, dementia, cancer, cardiopulmonary disorders, and musculoskeletal issues. Findings demonstrated significant correlations between sensor-derived metrics and clinical assessments, validating their potential as digital biomarkers. These technologies demonstrated feasibility and ecological validity in capturing continuous, real-world health data and offer a unified framework for enhancing patient care through three main applications: monitoring chronic disease progression, detecting acute health deterioration, and supporting therapeutic interventions. For example, these technologies successfully identified gait speed changes in Parkinson’s disease, tracked symptom fluctuations in cancer patients, and provided real-time alerts for acute events such as heart failure decompensation. Challenges included long-term adherence, scalability, data integration, security, and ownership. Future research should prioritise validation across diverse settings, long-term impact assessment, and integration into clinical workflows to maximise their utility.	School of Clinical Medicine, University of Cambridge, Cambridge CB2 0SP, UK	10.3390/s25113285	2025	25	11	-	-	3285	-
Muddaloor, Pratyusha; Baraskar, Bhavana; Shah, Hriday; Gopalakrishnan, Keerthy; Sood, Divyanshi; Pasupuleti, Prem; Singh, Akshay; Mitra, Dipankar; Hoskote, Sumedh; Iyer, Vivek; Helgeson, Scott; Arunachalam, Shivaram	The Human Voice as a Digital Health Solution Leveraging Artificial Intelligence	Sensors	EN	Review	voice; vocal biomarker; voice analysis; vocal features; artificial intelligence	The human voice is an important medium of communication and expression of feelings or thoughts. Disruption in the regulatory systems of the human voice can be analyzed and used as a diagnostic tool, labeling voice as a potential “biomarker”. Conversational artificial intelligence is at the core of voice-powered technologies, enabling intelligent interactions between machines. Due to its richness and availability, voice can be leveraged for predictive analytics and enhanced healthcare insights. Utilizing this idea, we reviewed artificial intelligence (AI) models that have executed vocal analysis and their outcomes. Recordings undergo extraction of useful vocal features to be analyzed by neural networks and machine learning models. Studies reveal machine learning models to be superior to spectral analysis in dynamically combining the huge amount of data of vocal features. Clinical applications of a vocal biomarker exist in neurological diseases such as Parkinson’s, Alzheimer’s, psychological disorders, DM, CHF, CAD, aspiration, GERD, and pulmonary diseases, including COVID-19. The primary ethical challenge when incorporating voice as a diagnostic tool is that of privacy and security. To eliminate this, encryption methods exist to convert patient-identifiable vocal data into a more secure, private nature. Advancements in AI have expanded the capabilities and future potential of voice as a digital health solution.	Department of Internal Medicine, Lower Bucks Hospital, Bristol, PA 19007, USA	10.3390/s25113424	2025	25	11	-	-	3424	-
